,Position,Track Name,Artist,Streams,Week,Month,Year
0,1,The Box,Roddy Ricch,15981992,1,January,2020
1,2,After Hours,The Weeknd,10284660,1,January,2020
2,3,Intentions (feat. Quavo),Justin Bieber,8800978,1,January,2020
3,4,Blinding Lights,The Weeknd,8700003,1,January,2020
4,5,Life Is Good (feat. Drake),Future,8568557,1,January,2020
5,6,Blueberry Faygo,Lil Mosey,8111330,1,January,2020
6,7,ROXANNE,Arizona Zervas,7283056,1,January,2020
7,8,High Fashion (feat. Mustard),Roddy Ricch,6824444,1,January,2020
8,9,Don't Start Now,Dua Lipa,6515970,1,January,2020
9,10,Circles,Post Malone,6275245,1,January,2020
10,11,Falling,Trevor Daniel,6214855,1,January,2020
11,12,Say So,Doja Cat,6040728,1,January,2020
12,13,Dance Monkey,Tones And I,5759272,1,January,2020
13,14,WHATS POPPIN,Jack Harlow,5740264,1,January,2020
14,15,No Time To Die,Billie Eilish,5614403,1,January,2020
15,16,Godzilla (feat. Juice WRLD),Eminem,5552658,1,January,2020
16,17,everything i wanted,Billie Eilish,5545262,1,January,2020
17,18,BOP,DaBaby,5423041,1,January,2020
18,19,Suicidal,YNW Melly,5327432,1,January,2020
19,20,Adore You,Harry Styles,5136668,1,January,2020
20,21,Ballin' (with Roddy Ricch),Mustard,5084084,1,January,2020
21,22,Forever (feat. Post Malone & Clever),Justin Bieber,4887760,1,January,2020
22,23,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,4730571,1,January,2020
23,24,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4371743,1,January,2020
24,25,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,4335706,1,January,2020
25,26,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4238666,1,January,2020
26,27,OUT WEST (feat. Young Thug),JACKBOYS,4228799,1,January,2020
27,28,Woah,Lil Baby,4215744,1,January,2020
28,29,You should be sad,Halsey,4134200,1,January,2020
29,30,Moral of the Story,Ashe,4129688,1,January,2020
30,31,ON,BTS,4106614,1,January,2020
31,32,Yummy,Justin Bieber,4083442,1,January,2020
32,33,Someone You Loved,Lewis Capaldi,4082096,1,January,2020
33,34,My Oh My (feat. DaBaby),Camila Cabello,4063097,1,January,2020
34,35,SUGAR,BROCKHAMPTON,4056221,1,January,2020
35,36,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4025977,1,January,2020
36,37,hot girl bummer,blackbear,3928349,1,January,2020
37,38,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,3890025,1,January,2020
38,39,ON (Feat. Sia),BTS,3825710,1,January,2020
39,40,death bed (coffee for your head),Powfu,3797417,1,January,2020
40,41,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,3604284,1,January,2020
41,42,To Die For,Sam Smith,3598773,1,January,2020
42,43,Feel Me,Selena Gomez,3581695,1,January,2020
43,44,HIGHEST IN THE ROOM,Travis Scott,3469621,1,January,2020
44,45,bad guy,Billie Eilish,3406669,1,January,2020
45,46,Lucid Dreams,Juice WRLD,3367484,1,January,2020
46,47,"10,000 Hours (with Justin Bieber)",Dan + Shay,3337749,1,January,2020
47,48,Heartless,The Weeknd,3333510,1,January,2020
48,49,Futsal Shuffle 2020,Lil Uzi Vert,3285836,1,January,2020
49,50,Robbery,Juice WRLD,3258879,1,January,2020
50,51,Tusa,KAROL G,3240736,1,January,2020
51,52,VIBEZ,DaBaby,3203155,1,January,2020
52,53,Ignorantes,Bad Bunny,3165234,1,January,2020
53,54,GOODMORNINGTOKYO!,TOKYO’S REVENGE,3152613,1,January,2020
54,55,Sum 2 Prove,Lil Baby,3148317,1,January,2020
55,56,Red Eye,YoungBoy Never Broke Again,3095714,1,January,2020
56,57,No Idea,Don Toliver,3053538,1,January,2020
57,58,Know Your Worth,Khalid,2963648,1,January,2020
58,59,CITY OF ANGELS,24kGoldn,2941875,1,January,2020
59,60,Suge,DaBaby,2928703,1,January,2020
60,61,Filter,BTS,2908987,1,January,2020
61,62,UGH!,BTS,2904858,1,January,2020
62,63,Memories,Maroon 5,2884845,1,January,2020
63,64,when the party's over,Billie Eilish,2843820,1,January,2020
64,65,My Time,BTS,2841202,1,January,2020
65,66,Money In The Grave (Drake ft. Rick Ross),Drake,2812877,1,January,2020
66,67,Dior,Pop Smoke,2771276,1,January,2020
67,68,Louder than bombs,BTS,2714038,1,January,2020
68,69,Black Swan,BTS,2707835,1,January,2020
69,70,ORANGE SODA,Baby Keem,2697353,1,January,2020
70,71,Make No Sense,YoungBoy Never Broke Again,2673958,1,January,2020
71,72,Goodbyes (Feat. Young Thug),Post Malone,2667063,1,January,2020
72,73,Before You Go,Lewis Capaldi,2664855,1,January,2020
73,74,MIDDLE CHILD,J. Cole,2657455,1,January,2020
74,75,If the World Was Ending - feat. Julia Michaels,JP Saxe,2652765,1,January,2020
75,76,What A Man Gotta Do,Jonas Brothers,2639624,1,January,2020
76,77,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,2617579,1,January,2020
77,78,Wow.,Post Malone,2615121,1,January,2020
78,79,Ransom,Lil Tecca,2613658,1,January,2020
79,80,All Girls Are The Same,Juice WRLD,2593143,1,January,2020
80,81,Watermelon Sugar,Harry Styles,2578377,1,January,2020
81,82,lovely (with Khalid),Billie Eilish,2569988,1,January,2020
82,83,00:00 (Zero O’Clock),BTS,2541757,1,January,2020
83,84,Truth Hurts,Lizzo,2526406,1,January,2020
84,85,223's (feat. 9lokknine),YNW Melly,2453460,1,January,2020
85,86,Modern Loneliness,Lauv,2434577,1,January,2020
86,87,No Guidance (feat. Drake),Chris Brown,2386178,1,January,2020
87,88,SLOW DANCING IN THE DARK,Joji,2383833,1,January,2020
88,89,Trust,Brent Faiyaz,2378708,1,January,2020
89,90,EARFQUAKE,"Tyler, The Creator",2334769,1,January,2020
90,91,Knocked Off,YoungBoy Never Broke Again,2333031,1,January,2020
91,92,Old Me,5 Seconds of Summer,2308787,1,January,2020
92,93,Baby (Lil Baby feat. DaBaby),Quality Control,2304260,1,January,2020
93,94,We are Bulletproof : the Eternal,BTS,2291162,1,January,2020
94,95,Lose You To Love Me,Selena Gomez,2289261,1,January,2020
95,96,Going Bad (feat. Drake),Meek Mill,2287240,1,January,2020
96,97,July,Noah Cyrus,2286277,1,January,2020
97,98,Señorita,Shawn Mendes,2274846,1,January,2020
98,99,Lottery (Renegade),K CAMP,2273960,1,January,2020
99,100,Murder On My Mind,YNW Melly,2271463,1,January,2020
100,101,Friends,BTS,2270982,1,January,2020
101,102,Inner Child,BTS,2244386,1,January,2020
102,103,The Way,Trippie Redd,2234126,1,January,2020
103,104,Physical,Dua Lipa,2232033,1,January,2020
104,105,Jocelyn Flores,XXXTENTACION,2229536,1,January,2020
105,106,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2227201,1,January,2020
106,107,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2224939,1,January,2020
107,108,Stuck In A Dream (feat. Gunna),Lil Mosey,2219308,1,January,2020
108,109,What If I Told You That I Love You,Ali Gatie,2212900,1,January,2020
109,110,Pop Out (feat. Lil Tjay),Polo G,2192785,1,January,2020
110,111,SICKO MODE,Travis Scott,2180322,1,January,2020
111,112,Maniac,Conan Gray,2178108,1,January,2020
112,113,Camelot,NLE Choppa,2176735,1,January,2020
113,114,Good News,Mac Miller,2166380,1,January,2020
114,115,Start Wit Me (feat. Gunna),Roddy Ricch,2159821,1,January,2020
115,116,Moon,BTS,2130770,1,January,2020
116,117,Lil Top,YoungBoy Never Broke Again,2123538,1,January,2020
117,118,me & ur ghost,blackbear,2120339,1,January,2020
118,119,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2105346,1,January,2020
119,120,Hate Me (with Juice WRLD),Ellie Goulding,2100683,1,January,2020
120,121,I Fall Apart,Post Malone,2097470,1,January,2020
121,122,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,2095420,1,January,2020
122,123,SAD!,XXXTENTACION,2091917,1,January,2020
123,124,Vete,Bad Bunny,2091832,1,January,2020
124,125,F.N,Lil Tjay,2084108,1,January,2020
125,126,rockstar (feat. 21 Savage),Post Malone,2078292,1,January,2020
126,127,One Man Band,Old Dominion,2070846,1,January,2020
127,128,ocean eyes,Billie Eilish,2063954,1,January,2020
128,129,The London (feat. J. Cole & Travis Scott),Young Thug,2062934,1,January,2020
129,130,Boy With Luv (feat. Halsey),BTS,2045102,1,January,2020
130,131,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2038974,1,January,2020
131,132,Whiskey Glasses,Morgan Wallen,2029466,1,January,2020
132,133,Beautiful Crazy,Luke Combs,2029185,1,January,2020
133,134,Heartless (feat. Morgan Wallen),Diplo,2022734,1,January,2020
134,135,Falling,Harry Styles,2003506,1,January,2020
135,136,I Hope,Gabby Barrett,1979856,1,January,2020
136,137,I Don't Care (with Justin Bieber),Ed Sheeran,1971476,1,January,2020
137,138,Rare,Selena Gomez,1966457,1,January,2020
138,139,Broke In A Minute,Tory Lanez,1956726,1,January,2020
139,140,Me and My Guitar,A Boogie Wit da Hoodie,1956501,1,January,2020
140,141,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,1951360,1,January,2020
141,142,Shake The Room (feat. Quavo),Pop Smoke,1947724,1,January,2020
142,143,Legends,Juice WRLD,1945050,1,January,2020
143,144,Lights Up,Harry Styles,1939390,1,January,2020
144,145,Lose Control,MEDUZA,1932231,1,January,2020
145,146,Interlude : Shadow,BTS,1930168,1,January,2020
146,147,Outro : Ego,BTS,1929628,1,January,2020
147,148,Better Now,Post Malone,1918254,1,January,2020
148,149,Fine By Time,YoungBoy Never Broke Again,1905962,1,January,2020
149,150,7 rings,Ariana Grande,1902474,1,January,2020
150,151,Beautiful People (feat. Khalid),Ed Sheeran,1899638,1,January,2020
151,152,How I Move (feat. Lil Baby),Flipp Dinero,1898626,1,January,2020
152,153,Death,Trippie Redd,1897563,1,January,2020
153,154,Give No Fxk,Migos,1894024,1,January,2020
154,155,goosebumps,Travis Scott,1892043,1,January,2020
155,156,VALENTINO,24kGoldn,1887305,1,January,2020
156,157,GATTI,JACKBOYS,1884492,1,January,2020
157,158,Enemies (feat. DaBaby),Post Malone,1884038,1,January,2020
158,159,Without Me,Halsey,1873343,1,January,2020
159,160,Speechless,Dan + Shay,1867118,1,January,2020
160,161,Armed And Dangerous,Juice WRLD,1865177,1,January,2020
161,162,Fuck Love (feat. Trippie Redd),XXXTENTACION,1860120,1,January,2020
162,163,XO Tour Llif3,Lil Uzi Vert,1845189,1,January,2020
163,164,The Less I Know The Better,Tame Impala,1839142,1,January,2020
164,165,Sucker,Jonas Brothers,1833941,1,January,2020
165,166,Lalala,Y2K,1819322,1,January,2020
166,167,Eastside (with Halsey & Khalid),benny blanco,1816153,1,January,2020
167,168,Run,Joji,1811079,1,January,2020
168,169,Dior (with Gunna) - Remix,Pop Smoke,1804297,1,January,2020
169,170,Respect,BTS,1796009,1,January,2020
170,171,Sanguine Paradise,Lil Uzi Vert,1795943,1,January,2020
171,172,FML,Arizona Zervas,1785881,1,January,2020
172,173,Moonlight,XXXTENTACION,1782914,1,January,2020
173,174,Might Not Give Up (feat. Young Thug),A Boogie Wit da Hoodie,1777781,1,January,2020
174,175,No Judgement,Niall Horan,1775000,1,January,2020
175,176,Juicy,Doja Cat,1760557,1,January,2020
176,177,BEST ON EARTH (feat. BIA) - Bonus,Russ,1758727,1,January,2020
177,178,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,1758038,1,January,2020
178,179,Talk (feat. Disclosure),Khalid,1755978,1,January,2020
179,180,Happier,Marshmello,1751178,1,January,2020
180,181,6 Kiss,Trippie Redd,1745041,1,January,2020
181,182,You Need To Calm Down,Taylor Swift,1744486,1,January,2020
182,183,Yes Indeed,Lil Baby,1729008,1,January,2020
183,184,i love you,Billie Eilish,1724060,1,January,2020
184,185,Roses - Imanbek Remix,SAINt JHN,1723107,1,January,2020
185,186,RITMO (Bad Boys For Life),Black Eyed Peas,1721168,1,January,2020
186,187,Never Seen the Rain,Tones And I,1718646,1,January,2020
187,188,It's You,Ali Gatie,1717582,1,January,2020
188,189,Lean Wit Me,Juice WRLD,1715967,1,January,2020
189,190,Come Around Me,Justin Bieber,1713158,1,January,2020
190,191,Yikes,Nicki Minaj,1708169,1,January,2020
191,192,Old Town Road - Remix,Lil Nas X,1700008,1,January,2020
192,193,I.F.L.Y.,Bazzi,1689620,1,January,2020
193,194,King Of My City,A Boogie Wit da Hoodie,1687967,1,January,2020
194,195,Panini,Lil Nas X,1681270,1,January,2020
195,196,Best Part (feat. Daniel Caesar),H.E.R.,1678509,1,January,2020
196,197,Say You Won't Let Go,James Arthur,1677595,1,January,2020
197,198,No Role Modelz,J. Cole,1663250,1,January,2020
198,199,Hot (feat. Gunna),Young Thug,1657433,1,January,2020
199,200,Pure Water (with Migos),Mustard,1650059,1,January,2020
0,1,The Box,Roddy Ricch,15264900,2,January,2020
1,2,Blinding Lights,The Weeknd,8663011,2,January,2020
2,3,Say So,Doja Cat,8494545,2,January,2020
3,4,Blueberry Faygo,Lil Mosey,8366456,2,January,2020
4,5,Intentions (feat. Quavo),Justin Bieber,8139379,2,January,2020
5,6,Life Is Good (feat. Drake),Future,7815588,2,January,2020
6,7,That Way,Lil Uzi Vert,7756870,2,January,2020
7,8,Stupid Love,Lady Gaga,7497882,2,January,2020
8,9,ROXANNE,Arizona Zervas,7035145,2,January,2020
9,10,High Fashion (feat. Mustard),Roddy Ricch,6813218,2,January,2020
10,11,Heatin Up (feat. Gunna),Lil Baby,6682754,2,January,2020
11,12,Don't Start Now,Dua Lipa,6659492,2,January,2020
12,13,La Difícil,Bad Bunny,6416438,2,January,2020
13,14,WHATS POPPIN,Jack Harlow,6320293,2,January,2020
14,15,Ignorantes,Bad Bunny,6300993,2,January,2020
15,16,Si Veo a Tu Mamá,Bad Bunny,6277199,2,January,2020
16,17,Circles,Post Malone,6198842,2,January,2020
17,18,Falling,Trevor Daniel,6043376,2,January,2020
18,19,After Hours,The Weeknd,5757047,2,January,2020
19,20,Woah,Lil Baby,5545953,2,January,2020
20,21,Dance Monkey,Tones And I,5478360,2,January,2020
21,22,Godzilla (feat. Juice WRLD),Eminem,5417919,2,January,2020
22,23,Vete,Bad Bunny,5260920,2,January,2020
23,24,La Santa,Bad Bunny,5243371,2,January,2020
24,25,Adore You,Harry Styles,5200123,2,January,2020
25,26,"Sunday Best (Feeling Good, Like I Should)",Surfaces,5011637,2,January,2020
26,27,Ballin' (with Roddy Ricch),Mustard,4951041,2,January,2020
27,28,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,4898423,2,January,2020
28,29,everything i wanted,Billie Eilish,4886276,2,January,2020
29,30,Live Off My Closet (feat. Future),Lil Baby,4869327,2,January,2020
30,31,Commercial (feat. Lil Uzi Vert),Lil Baby,4715522,2,January,2020
31,32,BOP,DaBaby,4626882,2,January,2020
32,33,Suicidal,YNW Melly,4569409,2,January,2020
33,34,Sum 2 Prove,Lil Baby,4536805,2,January,2020
34,35,Pero Ya No,Bad Bunny,4451510,2,January,2020
35,36,Moral of the Story,Ashe,4315823,2,January,2020
36,37,You should be sad,Halsey,4306820,2,January,2020
37,38,death bed (coffee for your head),Powfu,4278455,2,January,2020
38,39,Yo Perreo Sola,Bad Bunny,4239832,2,January,2020
39,40,No Time To Die,Billie Eilish,4199984,2,January,2020
40,41,Safaera,Bad Bunny,4112557,2,January,2020
41,42,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4068496,2,January,2020
42,43,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4011290,2,January,2020
43,44,PTSD,G Herbo,4010910,2,January,2020
44,45,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,4000639,2,January,2020
45,46,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,3994236,2,January,2020
46,47,Someone You Loved,Lewis Capaldi,3964906,2,January,2020
47,48,hot girl bummer,blackbear,3962763,2,January,2020
48,49,Forever (feat. Post Malone & Clever),Justin Bieber,3917286,2,January,2020
49,50,My Oh My (feat. DaBaby),Camila Cabello,3898485,2,January,2020
50,51,Bichiyal,Bad Bunny,3835014,2,January,2020
51,52,Soliá,Bad Bunny,3759408,2,January,2020
52,53,OUT WEST (feat. Young Thug),JACKBOYS,3703833,2,January,2020
53,54,SUGAR,BROCKHAMPTON,3574035,2,January,2020
54,55,CITY OF ANGELS,24kGoldn,3540080,2,January,2020
55,56,La Zona,Bad Bunny,3333476,2,January,2020
56,57,Yummy,Justin Bieber,3324914,2,January,2020
57,58,Futsal Shuffle 2020,Lil Uzi Vert,3309232,2,January,2020
58,59,Lucid Dreams,Juice WRLD,3297644,2,January,2020
59,60,"10,000 Hours (with Justin Bieber)",Dan + Shay,3279191,2,January,2020
60,61,Que Malo,Bad Bunny,3262330,2,January,2020
61,62,25/8,Bad Bunny,3253848,2,January,2020
62,63,HIGHEST IN THE ROOM,Travis Scott,3228858,2,January,2020
63,64,Está Cabrón Ser Yo,Bad Bunny,3170567,2,January,2020
64,65,A Tu Merced,Bad Bunny,3167050,2,January,2020
65,66,The Other Side (from Trolls World Tour),SZA,3132980,2,January,2020
66,67,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,3130758,2,January,2020
67,68,Robbery,Juice WRLD,3126383,2,January,2020
68,69,bad guy,Billie Eilish,3123121,2,January,2020
69,70,Tusa,KAROL G,3086365,2,January,2020
70,71,VIBEZ,DaBaby,3001316,2,January,2020
71,72,GOODMORNINGTOKYO!,TOKYO’S REVENGE,2963806,2,January,2020
72,73,Una Vez,Bad Bunny,2959051,2,January,2020
73,74,To Die For,Sam Smith,2955090,2,January,2020
74,75,Heartless,The Weeknd,2943182,2,January,2020
75,76,No Idea,Don Toliver,2876547,2,January,2020
76,77,Suge,DaBaby,2871082,2,January,2020
77,78,Memories,Maroon 5,2849546,2,January,2020
78,79,Emotionally Scarred,Lil Baby,2835388,2,January,2020
79,80,Grace (feat. 42 Dugg),Lil Baby,2784826,2,January,2020
80,81,Know Your Worth,Khalid,2740044,2,January,2020
81,82,Money In The Grave (Drake ft. Rick Ross),Drake,2727056,2,January,2020
82,83,ORANGE SODA,Baby Keem,2655125,2,January,2020
83,84,If the World Was Ending - feat. Julia Michaels,JP Saxe,2645236,2,January,2020
84,85,when the party's over,Billie Eilish,2643251,2,January,2020
85,86,Goodbyes (Feat. Young Thug),Post Malone,2624298,2,January,2020
86,87,Make No Sense,YoungBoy Never Broke Again,2615809,2,January,2020
87,88,Wow.,Post Malone,2613260,2,January,2020
88,89,P FKN R,Bad Bunny,2609452,2,January,2020
89,90,Watermelon Sugar,Harry Styles,2608862,2,January,2020
90,91,MIDDLE CHILD,J. Cole,2601556,2,January,2020
91,92,All Girls Are The Same,Juice WRLD,2590931,2,January,2020
92,93,Get Ugly,Lil Baby,2550724,2,January,2020
93,94,Before You Go,Lewis Capaldi,2521936,2,January,2020
94,95,ON,BTS,2492093,2,January,2020
95,96,What A Man Gotta Do,Jonas Brothers,2490003,2,January,2020
96,97,<3,Bad Bunny,2484105,2,January,2020
97,98,Ransom,Lil Tecca,2476172,2,January,2020
98,99,Truth Hurts,Lizzo,2470243,2,January,2020
99,100,Falling,Harry Styles,2466654,2,January,2020
100,101,lovely (with Khalid),Billie Eilish,2458577,2,January,2020
101,102,Trust,Brent Faiyaz,2430713,2,January,2020
102,103,223's (feat. 9lokknine),YNW Melly,2392766,2,January,2020
103,104,No Sucker (feat. Moneybagg Yo),Lil Baby,2392037,2,January,2020
104,105,How,Lil Baby,2377289,2,January,2020
105,106,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2376867,2,January,2020
106,107,Feel Me,Selena Gomez,2375855,2,January,2020
107,108,Puesto Pa' Guerrial,Bad Bunny,2352402,2,January,2020
108,109,Baby (Lil Baby feat. DaBaby),Quality Control,2342909,2,January,2020
109,110,SLOW DANCING IN THE DARK,Joji,2321626,2,January,2020
110,111,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,2321062,2,January,2020
111,112,Forever (feat. Lil Wayne),Lil Baby,2319495,2,January,2020
112,113,No Guidance (feat. Drake),Chris Brown,2307032,2,January,2020
113,114,Going Bad (feat. Drake),Meek Mill,2285284,2,January,2020
114,115,Hablamos Mañana,Bad Bunny,2256408,2,January,2020
115,116,Murder On My Mind,YNW Melly,2238575,2,January,2020
116,117,Pop Out (feat. Lil Tjay),Polo G,2224352,2,January,2020
117,118,Someone Said,Swae Lee,2223834,2,January,2020
118,119,EARFQUAKE,"Tyler, The Creator",2222236,2,January,2020
119,120,Jocelyn Flores,XXXTENTACION,2205494,2,January,2020
120,121,Señorita,Shawn Mendes,2190393,2,January,2020
121,122,July,Noah Cyrus,2186474,2,January,2020
122,123,F.N,Lil Tjay,2185213,2,January,2020
123,124,Maniac,Conan Gray,2183526,2,January,2020
124,125,Stuck In A Dream (feat. Gunna),Lil Mosey,2183335,2,January,2020
125,126,Physical,Dua Lipa,2163023,2,January,2020
126,127,One Man Band,Old Dominion,2160881,2,January,2020
127,128,Lose You To Love Me,Selena Gomez,2154535,2,January,2020
128,129,Camelot,NLE Choppa,2151444,2,January,2020
129,130,Same Thing,Lil Baby,2145157,2,January,2020
130,131,Dior,Pop Smoke,2143575,2,January,2020
131,132,SICKO MODE,Travis Scott,2130966,2,January,2020
132,133,Lottery (Renegade),K CAMP,2120007,2,January,2020
133,134,Whiskey Glasses,Morgan Wallen,2111586,2,January,2020
134,135,rockstar (feat. 21 Savage),Post Malone,2103527,2,January,2020
135,136,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2101802,2,January,2020
136,137,What If I Told You That I Love You,Ali Gatie,2099209,2,January,2020
137,138,SAD!,XXXTENTACION,2090744,2,January,2020
138,139,I Fall Apart,Post Malone,2082544,2,January,2020
139,140,Hate Me (with Juice WRLD),Ellie Goulding,2080863,2,January,2020
140,141,ON (Feat. Sia),BTS,2074940,2,January,2020
141,142,Beautiful Crazy,Luke Combs,2072021,2,January,2020
142,143,Start Wit Me (feat. Gunna),Roddy Ricch,2051449,2,January,2020
143,144,XO Tour Llif3,Lil Uzi Vert,2035758,2,January,2020
144,145,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2033143,2,January,2020
145,146,Callaita,Bad Bunny,2021726,2,January,2020
146,147,The London (feat. J. Cole & Travis Scott),Young Thug,2021391,2,January,2020
147,148,We Should (feat. Young Thug),Lil Baby,2020380,2,January,2020
148,149,Sanguine Paradise,Lil Uzi Vert,2014464,2,January,2020
149,150,Like That (feat. Gucci Mane),Doja Cat,2009652,2,January,2020
150,151,LA CANCIÓN,J Balvin,2002438,2,January,2020
151,152,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,1968262,2,January,2020
152,153,Lights Up,Harry Styles,1963233,2,January,2020
153,154,Good News,Mac Miller,1953249,2,January,2020
154,155,Roses - Imanbek Remix,SAINt JHN,1951371,2,January,2020
155,156,I Don't Care (with Justin Bieber),Ed Sheeran,1944678,2,January,2020
156,157,Me and My Guitar,A Boogie Wit da Hoodie,1944243,2,January,2020
157,158,me & ur ghost,blackbear,1943741,2,January,2020
158,159,Heartless (feat. Morgan Wallen),Diplo,1933097,2,January,2020
159,160,Better Now,Post Malone,1917719,2,January,2020
160,161,ocean eyes,Billie Eilish,1903561,2,January,2020
161,162,Speechless,Dan + Shay,1903491,2,January,2020
162,163,I Hope,Gabby Barrett,1897876,2,January,2020
163,164,Modern Loneliness,Lauv,1895979,2,January,2020
164,165,Heart On Ice,Rod Wave,1886769,2,January,2020
165,166,Legends,Juice WRLD,1885495,2,January,2020
166,167,Beautiful People (feat. Khalid),Ed Sheeran,1878842,2,January,2020
167,168,Juicy,Doja Cat,1877091,2,January,2020
168,169,Supalonely,BENEE,1872632,2,January,2020
169,170,goosebumps,Travis Scott,1868632,2,January,2020
170,171,7 rings,Ariana Grande,1865973,2,January,2020
171,172,Armed And Dangerous,Juice WRLD,1865196,2,January,2020
172,173,Without Me,Halsey,1862997,2,January,2020
173,174,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,1862741,2,January,2020
174,175,How I Move (feat. Lil Baby),Flipp Dinero,1862519,2,January,2020
175,176,Yes Indeed,Lil Baby,1849159,2,January,2020
176,177,VALENTINO,24kGoldn,1848298,2,January,2020
177,178,Eastside (with Halsey & Khalid),benny blanco,1840888,2,January,2020
178,179,Enemies (feat. DaBaby),Post Malone,1840461,2,January,2020
179,180,Fuck Love (feat. Trippie Redd),XXXTENTACION,1835209,2,January,2020
180,181,Chasin' You,Morgan Wallen,1829365,2,January,2020
181,182,Sucker,Jonas Brothers,1828504,2,January,2020
182,183,The Less I Know The Better,Tame Impala,1827299,2,January,2020
183,184,Lose Control,MEDUZA,1821811,2,January,2020
184,185,20 Min,Lil Uzi Vert,1813255,2,January,2020
185,186,100 Shots,NLE Choppa,1805592,2,January,2020
186,187,Rojo,J Balvin,1803682,2,January,2020
187,188,FML,Arizona Zervas,1799457,2,January,2020
188,189,not ur friend,Jeremy Zucker,1794165,2,January,2020
189,190,Broke In A Minute,Tory Lanez,1783210,2,January,2020
190,191,No Me Conoce - Remix,Jhay Cortez,1763472,2,January,2020
191,192,Talk (feat. Disclosure),Khalid,1756258,2,January,2020
192,193,Lalala,Y2K,1755735,2,January,2020
193,194,Moonlight,XXXTENTACION,1745707,2,January,2020
194,195,You Need To Calm Down,Taylor Swift,1744189,2,January,2020
195,196,Death,Trippie Redd,1743000,2,January,2020
196,197,Dior (with Gunna) - Remix,Pop Smoke,1732483,2,January,2020
197,198,Envy Me,Calboy,1724915,2,January,2020
198,199,It's You,Ali Gatie,1707828,2,January,2020
199,200,Black Swan,BTS,1706584,2,January,2020
0,1,The Box,Roddy Ricch,18952305,3,January,2020
1,2,ROXANNE,Arizona Zervas,9671478,3,January,2020
2,3,Yummy,Justin Bieber,9648561,3,January,2020
3,4,Circles,Post Malone,8244725,3,January,2020
4,5,BOP,DaBaby,7985170,3,January,2020
5,6,Falling,Trevor Daniel,7503297,3,January,2020
6,7,Dance Monkey,Tones And I,6986158,3,January,2020
7,8,Bandit (with YoungBoy Never Broke Again),Juice WRLD,6938158,3,January,2020
8,9,Futsal Shuffle 2020,Lil Uzi Vert,6802710,3,January,2020
9,10,everything i wanted,Billie Eilish,6181388,3,January,2020
10,11,Ballin' (with Roddy Ricch),Mustard,6166618,3,January,2020
11,12,Blinding Lights,The Weeknd,6093807,3,January,2020
12,13,Adore You,Harry Styles,5918797,3,January,2020
13,14,Suicidal,YNW Melly,5880355,3,January,2020
14,15,My Oh My (feat. DaBaby),Camila Cabello,5680153,3,January,2020
15,16,Don't Start Now,Dua Lipa,5216621,3,January,2020
16,17,No Idea,Don Toliver,4922350,3,January,2020
17,18,hot girl bummer,blackbear,4897726,3,January,2020
18,19,VIBEZ,DaBaby,4809631,3,January,2020
19,20,Watermelon Sugar,Harry Styles,4793358,3,January,2020
20,21,Heartless,The Weeknd,4784585,3,January,2020
21,22,OUT WEST (feat. Young Thug),JACKBOYS,4750318,3,January,2020
22,23,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4700611,3,January,2020
23,24,HIGHEST IN THE ROOM,Travis Scott,4640947,3,January,2020
24,25,Someone You Loved,Lewis Capaldi,4604720,3,January,2020
25,26,Woah,Lil Baby,4528520,3,January,2020
26,27,Memories,Maroon 5,4510361,3,January,2020
27,28,Lose You To Love Me,Selena Gomez,4291918,3,January,2020
28,29,SUGAR,BROCKHAMPTON,4290774,3,January,2020
29,30,Lucid Dreams,Juice WRLD,4068069,3,January,2020
30,31,Suge,DaBaby,4012729,3,January,2020
