Position,Track Name,Artist,Streams,Week,Month,Year,Artist Followers,Artist Genre,Artist Popularity,Track Popularity,Track Duration (ms),Album Name,Album Total Tracks,Album Released Date,Acousticness,Danceability,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
14,Suicidal,YNW Melly,6176413,1,February,2020,5525173.0,melodic rap,82.0,79.0,225857.0,Suicidal (Remix) [feat. Juice WRLD],1.0,2020-03-13,0.474,0.655,0.441,0.0,9.0,0.099,-5.245,0.0,0.0629,139.957,4.0,0.273
15,Blueberry Faygo,Lil Mosey,5802868,1,February,2020,3348755.0,melodic rap,84.0,82.0,162546.0,Blueberry Faygo,1.0,2020-02-07,0.207,0.774,0.554,0.0,0.0,0.132,-7.909,1.0,0.0383,99.034,4.0,0.349
16,Run,Joji,5759082,1,February,2020,4140206.0,alternative r&b,87.0,68.0,195000.0,Nectar,18.0,2020-09-25,0.0427,0.448,0.72,0.000292,7.0,0.614,-3.954,1.0,0.0332,157.919,3.0,0.361
17,Ballin (with Roddy Ricch),Mustard,5519250,1,February,2020,818169.0,cali rap,81.0,81.0,180434.0,Perfect Ten,10.0,2019-06-28,0.392,0.809,0.545,0.0,7.0,0.151,-6.678,1.0,0.0735,97.008,4.0,0.244
18,Say So,Doja Cat,5143429,1,February,2020,5359437.0,dance pop,91.0,84.0,237893.0,Hot Pink,12.0,2019-11-07,0.256,0.787,0.673,3.57e-06,11.0,0.0904,-4.577,0.0,0.158,110.962,4.0,0.786
19,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,4913481,1,February,2020,5883624.0,north carolina hip hop,94.0,75.0,136366.0,KIRK,13.0,2019-09-27,0.0794,0.816,0.582,5.84e-06,8.0,0.0916,-4.141,1.0,0.341,160.004,4.0,0.542
20,Bandit (with YoungBoy Never Broke Again),Juice WRLD,4880472,1,February,2020,15936369.0,chicago rap,98.0,82.0,189322.0,Bandit (with YoungBoy Never Broke Again),1.0,2019-10-04,0.0687,0.474,0.631,0.0,5.0,0.132,-5.884,0.0,0.343,180.051,4.0,0.425
21,Adore You,Harry Styles,4800551,1,February,2020,12794127.0,pop,91.0,85.0,207133.0,Fine Line,12.0,2019-12-13,0.0237,0.676,0.771,7e-06,8.0,0.102,-3.675,1.0,0.0483,99.048,4.0,0.569
22,You should be sad,Halsey,4657358,1,February,2020,13910078.0,dance pop,90.0,78.0,205473.0,Manic,16.0,2020-01-17,0.143,0.591,0.585,0.0,2.0,0.109,-6.35,1.0,0.0277,110.94,4.0,0.324
23,SUGAR,BROCKHAMPTON,4600863,1,February,2020,1701927.0,boy band,77.0,78.0,204533.0,GINGER,12.0,2019-08-23,0.449,0.453,0.538,0.0,1.0,0.19,-8.212,1.0,0.0638,122.973,4.0,0.516
24,Yummy,Justin Bieber,4600350,1,February,2020,42521376.0,canadian pop,96.0,75.0,210426.0,Yummy,1.0,2020-01-03,0.366,0.687,0.514,0.0,9.0,0.116,-6.612,0.0,0.0897,145.921,4.0,0.494
25,Woah,Lil Baby,4483207,1,February,2020,6249232.0,atl hip hop,93.0,71.0,183011.0,Woah,1.0,2019-11-08,0.0177,0.882,0.602,0.0,11.0,0.178,-5.554,1.0,0.245,142.959,4.0,0.43
26,WHATS POPPIN,Jack Harlow,4454303,1,February,2020,715334.0,deep underground hip hop,86.0,83.0,227478.0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",1.0,2020-06-24,0.0631,0.904,0.723,0.0,11.0,0.185,-5.224,0.0,0.26,145.013,4.0,0.835
27,OUT WEST (feat. Young Thug),JACKBOYS,4372723,1,February,2020,385338.0,rap,76.0,81.0,157712.0,JACKBOYS,7.0,2019-12-27,0.0104,0.802,0.591,0.0,8.0,0.196,-4.895,1.0,0.225,139.864,4.0,0.309
28,Know Your Worth,Khalid,4329604,1,February,2020,13426302.0,alternative r&b,92.0,79.0,181436.0,Know Your Worth,1.0,2020-02-04,0.145,0.79,0.694,0.00252,9.0,0.281,-7.726,0.0,0.0708,103.007,4.0,0.508
29,My Oh My (feat. DaBaby),Camila Cabello,4323586,1,February,2020,20069259.0,dance pop,86.0,79.0,170746.0,Romance,14.0,2019-12-06,0.018,0.724,0.491,1.29e-05,8.0,0.0887,-6.024,1.0,0.0296,105.046,4.0,0.383
30,Someone You Loved,Lewis Capaldi,4305603,1,February,2020,6984857.0,pop,87.0,89.0,182160.0,Divinely Uninspired To A Hellish Extent,12.0,2019-05-17,0.751,0.501,0.405,0.0,1.0,0.105,-5.679,1.0,0.0319,109.891,4.0,0.446
31,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,4187496,1,February,2020,31243997.0,dfw rap,94.0,83.0,158040.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),13.0,2018-12-14,0.556,0.76,0.479,0.0,2.0,0.0703,-5.574,1.0,0.0466,89.911,4.0,0.913
32,Futsal Shuffle 2020,Lil Uzi Vert,4085926,1,February,2020,10825280.0,melodic rap,92.0,70.0,198912.0,Futsal Shuffle 2020,1.0,2019-12-12,0.0327,0.881,0.457,0.0,7.0,0.231,-8.191,0.0,0.156,136.97,4.0,0.296
33,hot girl bummer,blackbear,3897852,1,February,2020,3960121.0,electropop,88.0,84.0,188343.0,everything means nothing,12.0,2020-08-21,0.125,0.782,0.559,0.0,6.0,0.385,-7.106,0.0,0.0767,129.992,1.0,0.685
34,Yikes,Nicki Minaj,3766495,1,February,2020,20351980.0,dance pop,91.0,72.0,156881.0,Yikes,1.0,2020-02-07,0.0409,0.911,0.637,3.68e-05,8.0,0.238,-8.381,1.0,0.447,149.996,4.0,0.66
35,HIGHEST IN THE ROOM,Travis Scott,3754045,1,February,2020,15226630.0,rap,95.0,86.0,175720.0,HIGHEST IN THE ROOM,1.0,2019-10-04,0.0546,0.598,0.427,5.83e-06,7.0,0.21,-8.764,0.0,0.0317,76.469,4.0,0.0605
36,bad guy,Billie Eilish,3721615,1,February,2020,39685416.0,electropop,94.0,86.0,194087.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.328,0.701,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,0.562
37,What A Man Gotta Do,Jonas Brothers,3629494,1,February,2020,4941456.0,boy band,81.0,80.0,180644.0,What A Man Gotta Do,1.0,2020-01-17,0.00839,0.852,0.698,1.03e-06,9.0,0.0773,-7.206,1.0,0.0629,113.039,4.0,0.324
38,Good News,Mac Miller,3610046,1,February,2020,5502080.0,hip hop,88.0,76.0,342040.0,Circles,12.0,2020-01-17,0.853,0.794,0.32,0.134,1.0,0.112,-12.92,0.0,0.173,174.088,4.0,0.241
39,Lucid Dreams,Juice WRLD,3606874,1,February,2020,15936369.0,chicago rap,98.0,87.0,239835.0,Goodbye & Good Riddance,17.0,2018-12-10,0.349,0.511,0.566,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,0.218
40,VIBEZ,DaBaby,3597119,1,February,2020,5883624.0,north carolina hip hop,94.0,75.0,144935.0,KIRK,13.0,2019-09-27,0.113,0.768,0.652,0.0,1.0,0.107,-2.708,0.0,0.307,154.187,4.0,0.777
41,No Idea,Don Toliver,3537878,1,February,2020,1264030.0,rap,87.0,81.0,154424.0,Heaven Or Hell,12.0,2020-03-13,0.524,0.652,0.631,0.000579,6.0,0.165,-5.718,0.0,0.0893,127.998,4.0,0.35
42,"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,3531253,1,February,2020,10109592.0,hip hop,90.0,63.0,184440.0,Funeral,24.0,2020-01-31,0.125,0.804,0.528,0.0,1.0,0.41,-3.231,1.0,0.378,138.005,4.0,0.321
43,Tusa,KAROL G,3519635,1,February,2020,14968438.0,latin,90.0,85.0,200960.0,Tusa,1.0,2019-11-07,0.295,0.803,0.715,0.000134,2.0,0.0574,-3.28,1.0,0.298,101.085,4.0,0.574
44,Robbery,Juice WRLD,3502402,1,February,2020,15936369.0,chicago rap,98.0,86.0,240050.0,Death Race For Love,22.0,2019-03-08,0.328,0.685,0.692,0.0,2.0,0.153,-5.122,1.0,0.0457,159.966,5.0,0.578
45,Sum 2 Prove,Lil Baby,3375978,1,February,2020,6249232.0,atl hip hop,93.0,72.0,205760.0,Sum 2 Prove,1.0,2020-01-10,0.0174,0.823,0.552,0.0,4.0,0.122,-7.57,0.0,0.324,124.038,4.0,0.418
46,"10,000 Hours (with Justin Bieber)",Dan + Shay,3331326,1,February,2020,2104287.0,contemporary country,81.0,83.0,167693.0,"10,000 Hours (with Justin Bieber)",1.0,2019-10-04,0.153,0.654,0.63,0.0,10.0,0.111,-4.644,1.0,0.0259,89.991,4.0,0.43
47,GOODMORNINGTOKYO!,TOKYO’S REVENGE,3315507,1,February,2020,252130.0,meme rap,71.0,75.0,150115.0,GOODMORNINGTOKYO!,1.0,2019-10-18,0.0408,0.907,0.539,0.0,4.0,0.253,-7.782,1.0,0.36,124.918,4.0,0.664
48,when the partys over,Billie Eilish,3227972,1,February,2020,39685416.0,electropop,94.0,84.0,196077.0,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",14.0,2019-03-29,0.978,0.367,0.111,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,0.198
49,Memories,Maroon 5,3206783,1,February,2020,29446381.0,pop,90.0,86.0,189486.0,Memories,1.0,2019-09-20,0.837,0.764,0.32,0.0,11.0,0.0822,-7.209,1.0,0.0546,91.019,4.0,0.575
50,Suge,DaBaby,3191234,1,February,2020,5883624.0,north carolina hip hop,94.0,77.0,163320.0,Baby On Baby,13.0,2019-03-01,0.0608,0.876,0.662,0.0,2.0,0.127,-6.482,0.0,0.426,75.445,4.0,0.844
51,Lose You To Love Me,Selena Gomez,3157654,1,February,2020,25276814.0,dance pop,90.0,82.0,206458.0,Rare,13.0,2020-01-10,0.556,0.488,0.343,0.0,4.0,0.21,-8.985,1.0,0.0436,102.819,4.0,0.0978
52,"Sunday Best (Feeling Good, Like I Should)",Surfaces,3061897,1,February,2020,655252.0,bedroom soul,76.0,82.0,158571.0,Where the Light Is,10.0,2019-01-06,0.183,0.878,0.525,0.0,5.0,0.0714,-6.832,1.0,0.0578,112.022,4.0,0.694
53,Broke In A Minute,Tory Lanez,3019824,1,February,2020,3500445.0,canadian hip hop,85.0,76.0,132023.0,The New Toronto 3,16.0,2020-04-10,0.144,0.929,0.7,0.0,0.0,0.349,-5.595,0.0,0.0906,120.009,4.0,0.802
54,Physical,Dua Lipa,2986777,1,February,2020,22872548.0,dance pop,95.0,63.0,193829.0,Future Nostalgia (The Moonlight Edition),19.0,2021-02-11,0.0137,0.647,0.844,0.000658,0.0,0.102,-3.756,1.0,0.0457,146.967,4.0,0.746
55,Money In The Grave (Drake ft. Rick Ross),Drake,2979560,1,February,2020,52998758.0,canadian hip hop,98.0,80.0,205426.0,The Best In The World Pack,2.0,2019-06-15,0.101,0.831,0.502,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,4.0,0.101
56,Heartless,The Weeknd,2925214,1,February,2020,29076261.0,canadian contemporary r&b,98.0,80.0,198266.0,After Hours,14.0,2020-03-20,0.0236,0.537,0.746,1.01e-06,10.0,0.156,-5.507,0.0,0.15,170.062,4.0,0.252
57,ORANGE SODA,Baby Keem,2886758,1,February,2020,196800.0,hip hop,71.0,76.0,129882.0,DIE FOR MY BITCH,14.0,2019-07-19,0.177,0.83,0.564,0.0,1.0,0.128,-7.822,1.0,0.235,85.042,4.0,0.107
58,Before You Go,Lewis Capaldi,2886609,1,February,2020,6984857.0,pop,87.0,84.0,215106.0,Divinely Uninspired To A Hellish Extent (Extended Edition),15.0,2019-11-22,0.604,0.459,0.575,0.0,3.0,0.0885,-4.858,1.0,0.0573,111.881,4.0,0.183
59,Ransom,Lil Tecca,2885563,1,February,2020,3351321.0,melodic rap,81.0,81.0,131240.0,We Love You Tecca,18.0,2019-08-30,0.0204,0.745,0.642,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,4.0,0.226
60,Rare,Selena Gomez,2862506,1,February,2020,25276814.0,dance pop,90.0,72.0,220589.0,Rare,13.0,2020-01-10,0.208,0.838,0.545,8.01e-05,5.0,0.103,-6.713,1.0,0.0706,114.998,4.0,0.631
61,No Shame,5 Seconds of Summer,2834457,1,February,2020,7139489.0,boy band,84.0,64.0,192736.0,CALM,13.0,2020-03-27,0.0185,0.576,0.807,2.4e-06,7.0,0.0963,-3.019,1.0,0.0374,90.932,4.0,0.479
62,YELL OH,Trippie Redd,2804451,1,February,2020,5872892.0,melodic rap,89.0,52.0,236778.0,YELL OH,1.0,2020-02-07,0.00419,0.842,0.578,0.0,6.0,0.228,-6.05,0.0,0.138,74.496,4.0,0.19
63,Goodbyes (Feat. Young Thug),Post Malone,2776823,1,February,2020,31243997.0,dfw rap,94.0,79.0,174853.0,Hollywood's Bleeding,17.0,2019-09-06,0.456,0.548,0.653,0.0,5.0,0.103,-3.875,1.0,0.081,150.068,4.0,0.163
64,223s (feat. 9lokknine),YNW Melly,2751597,1,February,2020,5525173.0,melodic rap,82.0,70.0,176640.0,223's (feat. 9lokknine),1.0,2019-08-09,0.0388,0.932,0.547,0.0,0.0,0.0924,-7.787,0.0,0.333,94.998,4.0,0.695
65,Truth Hurts,Lizzo,2736739,1,February,2020,3617117.0,dance pop,79.0,77.0,173325.0,Cuz I Love You (Super Deluxe),16.0,2019-04-19,0.11,0.715,0.624,0.0,4.0,0.123,-3.046,0.0,0.114,158.087,4.0,0.412
66,lovely (with Khalid),Billie Eilish,2732497,1,February,2020,39685416.0,electropop,94.0,87.0,200185.0,lovely (with Khalid),1.0,2018-04-19,0.934,0.351,0.296,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,0.12
67,MIDDLE CHILD,J. Cole,2727348,1,February,2020,12624847.0,conscious hip hop,88.0,80.0,213593.0,MIDDLE CHILD,1.0,2019-01-23,0.149,0.837,0.364,0.0,8.0,0.271,-11.713,1.0,0.276,123.984,4.0,0.463
68,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,2727253,1,February,2020,5921465.0,atl hip hop,91.0,70.0,279906.0,Hot (Remix) [feat. Gunna and Travis Scott],1.0,2019-11-01,0.188,0.845,0.631,0.0,7.0,0.0806,-8.206,0.0,0.216,111.983,4.0,0.545
69,If the World Was Ending - feat. Julia Michaels,JP Saxe,2700344,1,February,2020,217249.0,canadian contemporary r&b,79.0,85.0,208687.0,If the World Was Ending (feat. Julia Michaels),1.0,2019-10-17,0.866,0.464,0.473,0.0,1.0,0.109,-10.086,1.0,0.129,75.801,4.0,0.604
70,July,Noah Cyrus,2671564,1,February,2020,805603.0,dance pop,79.0,82.0,156106.0,THE END OF EVERYTHING,8.0,2020-05-15,0.868,0.708,0.186,0.0,9.0,0.0779,-8.953,0.0,0.042,72.541,4.0,0.322
71,Wow.,Post Malone,2664508,1,February,2020,31243997.0,dfw rap,94.0,81.0,149546.0,Hollywood's Bleeding,17.0,2019-09-06,0.136,0.829,0.539,1.78e-06,11.0,0.103,-7.359,0.0,0.208,99.96,4.0,0.388
72,Watermelon Sugar,Harry Styles,2664219,1,February,2020,12794127.0,pop,91.0,89.0,174000.0,Fine Line,12.0,2019-12-13,0.122,0.548,0.816,0.0,0.0,0.335,-4.209,1.0,0.0465,95.39,4.0,0.557
73,SLOW DANCING IN THE DARK,Joji,2656058,1,February,2020,4140206.0,alternative r&b,87.0,83.0,209273.0,BALLADS 1,12.0,2018-10-26,0.544,0.515,0.479,0.00598,3.0,0.191,-7.458,1.0,0.0261,88.964,4.0,0.284
74,All Girls Are The Same,Juice WRLD,2655351,1,February,2020,15936369.0,chicago rap,98.0,86.0,165819.0,Goodbye & Good Riddance,17.0,2018-12-10,0.0769,0.671,0.529,0.000335,0.0,0.0856,-7.226,1.0,0.307,161.989,4.0,0.203
75,What If I Told You That I Love You,Ali Gatie,2654795,1,February,2020,1574689.0,canadian hip hop,79.0,71.0,193667.0,What If I Told You That I Love You,1.0,2020-01-24,0.63,0.605,0.365,6.83e-06,7.0,0.0554,-11.144,1.0,0.111,84.628,4.0,0.224
76,Make No Sense,YoungBoy Never Broke Again,2581435,1,February,2020,6346290.0,baton rouge rap,87.0,74.0,148629.0,AI YoungBoy 2,18.0,2019-10-11,0.0208,0.876,0.733,0.0,10.0,0.0999,-4.478,0.0,0.333,154.904,4.0,0.962
77,No Guidance (feat. Drake),Chris Brown,2581050,1,February,2020,13142367.0,dance pop,91.0,81.0,260640.0,Indigo,32.0,2019-06-28,0.123,0.696,0.454,0.0,1.0,0.155,-6.756,0.0,0.153,92.928,4.0,0.136
78,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,2574539,1,February,2020,4762878.0,hip hop,85.0,76.0,213307.0,Still Be Friends (feat. Tory Lanez & Tyga),1.0,2020-02-07,0.00509,0.803,0.759,0.0,7.0,0.0921,-4.692,0.0,0.0494,104.0,4.0,0.284
79,EARFQUAKE,"Tyler, The Creator",2525669,1,February,2020,5847715.0,hip hop,86.0,79.0,190066.0,IGOR,12.0,2019-05-17,0.23,0.554,0.498,5.98e-06,9.0,0.795,-8.866,1.0,0.0685,79.635,4.0,0.413
80,Only The Young - Featured in Miss Americana,Taylor Swift,2517785,1,February,2020,37085659.0,dance pop,98.0,65.0,157507.0,Only The Young (Featured in Miss Americana),1.0,2020-01-31,0.00244,0.56,0.78,0.0,5.0,0.0714,-4.895,0.0,0.0517,93.516,4.0,0.602
81,Start Wit Me (feat. Gunna),Roddy Ricch,2496303,1,February,2020,5516506.0,melodic rap,89.0,70.0,158691.0,Please Excuse Me For Being Antisocial,16.0,2019-12-06,0.077,0.886,0.479,0.0,4.0,0.135,-8.054,0.0,0.334,130.029,4.0,0.408
82,me & ur ghost,blackbear,2456561,1,February,2020,3960121.0,electropop,88.0,73.0,201398.0,everything means nothing,12.0,2020-08-21,0.0488,0.742,0.679,0.0,7.0,0.0754,-4.594,1.0,0.0259,100.041,4.0,0.856
83,Señorita,Shawn Mendes,2446460,1,February,2020,31472357.0,canadian pop,91.0,1.0,190960.0,Best of 2020 Italia Pop Hits,57.0,2021-02-19,0.037,0.759,0.54,0.0,9.0,0.0945,-6.039,0.0,0.0287,116.947,4.0,0.75
84,Stuck In A Dream (feat. Gunna),Lil Mosey,2440598,1,February,2020,3348755.0,melodic rap,84.0,76.0,123560.0,Certified Hitmaker,14.0,2019-11-08,0.484,0.748,0.648,0.0,10.0,0.126,-6.445,0.0,0.0816,139.952,4.0,0.726
85,Camelot,NLE Choppa,2405478,1,February,2020,2763230.0,memphis hip hop,82.0,72.0,148759.0,Camelot,1.0,2019-09-13,0.0849,0.787,0.713,0.0,7.0,0.717,-5.252,1.0,0.401,175.046,4.0,0.761
86,Baby (Lil Baby feat. DaBaby),Quality Control,2403407,1,February,2020,735474.0,hip hop,72.0,73.0,142417.0,Quality Control: Control The Streets Volume 2,36.0,2019-08-16,0.0957,0.97,0.463,0.0,10.0,0.151,-7.259,1.0,0.366,108.003,4.0,0.46
87,Going Bad (feat. Drake),Meek Mill,2391169,1,February,2020,4794963.0,hip hop,82.0,80.0,180522.0,Championships,19.0,2018-11-30,0.259,0.889,0.496,0.0,4.0,0.252,-6.365,0.0,0.0905,86.003,4.0,0.544
88,King Of My City,A Boogie Wit da Hoodie,2374991,1,February,2020,5500251.0,melodic rap,88.0,60.0,148676.0,Artist 2.0,20.0,2020-02-14,0.452,0.48,0.679,0.0,4.0,0.152,-6.776,0.0,0.264,81.186,5.0,0.29
89,Murder On My Mind,YNW Melly,2371167,1,February,2020,5525173.0,melodic rap,82.0,80.0,268434.0,I AM YOU,15.0,2018-08-03,0.145,0.759,0.73,3.06e-06,0.0,0.11,-7.985,0.0,0.0516,115.007,4.0,0.74
90,Death,Trippie Redd,2348709,1,February,2020,5872892.0,melodic rap,89.0,66.0,172195.0,A Love Letter To You 4,21.0,2019-11-22,0.0579,0.802,0.82,0.0,10.0,0.149,-5.969,0.0,0.146,164.005,4.0,0.613
91,RITMO (Bad Boys For Life),Black Eyed Peas,2340268,1,February,2020,5356655.0,dance pop,87.0,79.0,221714.0,RITMO (Bad Boys For Life),1.0,2019-10-12,0.0334,0.721,0.716,0.00084,10.0,0.237,-7.037,0.0,0.0657,104.994,4.0,0.667
92,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2308625,1,February,2020,6249232.0,atl hip hop,93.0,80.0,145542.0,Drip Harder,13.0,2018-10-05,0.0852,0.897,0.662,0.0,1.0,0.534,-6.903,0.0,0.292,112.511,4.0,0.389
93,Jocelyn Flores,XXXTENTACION,2308262,1,February,2020,25418591.0,emo rap,94.0,86.0,119133.0,17,11.0,2017-08-25,0.469,0.872,0.391,4.13e-06,0.0,0.297,-9.144,0.0,0.242,134.021,4.0,0.437
94,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,2304300,1,February,2020,958761.0,pop,90.0,81.0,177322.0,"All I Want (From ""High School Musical: The Musical: The Series"")",2.0,2019-11-27,0.0902,0.376,0.43,0.0,0.0,0.0912,-6.585,0.0,0.0328,77.599,3.0,0.129
95,Pop Out (feat. Lil Tjay),Polo G,2278785,1,February,2020,3138072.0,chicago rap,89.0,80.0,166560.0,Die A Legend,14.0,2019-06-07,0.15,0.772,0.639,0.0,1.0,0.0698,-7.119,1.0,0.467,168.112,4.0,0.261
96,Keii,Anuel AA,2277970,1,February,2020,16417643.0,latin,94.0,70.0,210000.0,Keii,1.0,2020-02-07,0.4,0.708,0.797,0.0,0.0,0.096,-3.095,0.0,0.0391,88.015,4.0,0.51
97,Maniac,Conan Gray,2272163,1,February,2020,2808208.0,bedroom pop,84.0,84.0,185773.0,Kid Krow,12.0,2020-03-20,0.00162,0.628,0.639,0.0,8.0,0.354,-5.46,1.0,0.0435,108.045,4.0,0.493
98,Hate Me (with Juice WRLD),Ellie Goulding,2249002,1,February,2020,9088678.0,dance pop,84.0,78.0,186223.0,Hate Me (with Juice WRLD),1.0,2019-06-26,0.108,0.657,0.768,0.0,8.0,0.144,-4.628,1.0,0.0507,75.025,4.0,0.759
99,Vete,Bad Bunny,2238643,1,February,2020,30176462.0,latin,100.0,78.0,192024.0,Vete,1.0,2019-11-21,0.0363,0.886,0.672,8.78e-06,1.0,0.101,-4.394,1.0,0.188,91.976,4.0,0.526
100,SICKO MODE,Travis Scott,2238062,1,February,2020,15226630.0,rap,95.0,85.0,312820.0,ASTROWORLD,17.0,2018-08-03,0.00513,0.834,0.73,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,0.446
101,Legends,Juice WRLD,2208616,1,February,2020,15936369.0,chicago rap,98.0,79.0,191840.0,Legends,1.0,2018-06-22,0.115,0.594,0.798,0.0,4.0,0.143,-5.244,1.0,0.0844,142.049,4.0,0.381
102,Yellow Hearts,Ant Saunders,2206227,1,February,2020,80025.0,chill r&b,64.0,73.0,223257.0,Yellow Hearts,1.0,2019-06-18,0.177,0.866,0.438,0.0,7.0,0.0743,-8.943,1.0,0.0719,129.039,4.0,0.695
103,SAD!,XXXTENTACION,2184337,1,February,2020,25418591.0,emo rap,94.0,85.0,166605.0,?,18.0,2018-03-16,0.258,0.74,0.613,0.00372,8.0,0.123,-4.88,1.0,0.145,75.023,4.0,0.473
104,F.N,Lil Tjay,2183034,1,February,2020,2525412.0,brooklyn drill,89.0,82.0,224000.0,True 2 Myself,17.0,2019-10-11,0.354,0.567,0.515,0.0,6.0,0.078,-10.265,0.0,0.247,120.1,1.0,0.321
105,ocean eyes,Billie Eilish,2157533,1,February,2020,39685416.0,electropop,94.0,80.0,200379.0,dont smile at me,9.0,2017-12-22,0.816,0.511,0.363,0.0317,4.0,0.084,-7.65,0.0,0.041,144.892,4.0,0.169
106,The London (feat. J. Cole & Travis Scott),Young Thug,2144067,1,February,2020,5921465.0,atl hip hop,91.0,73.0,200106.0,The London (feat. J. Cole & Travis Scott),1.0,2019-05-23,0.0247,0.796,0.586,0.0,4.0,0.132,-6.946,0.0,0.147,97.981,4.0,0.179
107,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,2132792,1,February,2020,15226630.0,rap,95.0,71.0,244873.0,JACKBOYS,7.0,2019-12-27,0.0567,0.559,0.491,0.0,2.0,0.0992,-6.406,0.0,0.0346,153.131,4.0,0.114
108,I Fall Apart,Post Malone,2128749,1,February,2020,31243997.0,dfw rap,94.0,81.0,223346.0,Stoney (Deluxe),18.0,2016-12-09,0.0689,0.556,0.538,0.0,8.0,0.196,-5.408,0.0,0.0382,143.95,4.0,0.291
109,One Thing Right,Marshmello,2117166,1,February,2020,29460144.0,brostep,90.0,75.0,181823.0,One Thing Right,1.0,2019-06-21,0.0667,0.659,0.623,0.0,4.0,0.582,-2.253,1.0,0.0451,88.042,4.0,0.439
110,rockstar (feat. 21 Savage),Post Malone,2117058,1,February,2020,31243997.0,dfw rap,94.0,83.0,218146.0,beerbongs & bentleys,18.0,2018-04-27,0.124,0.585,0.52,7.01e-05,5.0,0.131,-6.136,0.0,0.0712,159.801,4.0,0.129
111,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,2084640,1,February,2020,5500251.0,melodic rap,88.0,79.0,189486.0,Hoodie SZN,20.0,2018-12-21,0.0153,0.581,0.662,0.0,9.0,0.111,-5.239,1.0,0.303,93.023,4.0,0.434
112,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,2084036,1,February,2020,31243997.0,dfw rap,94.0,76.0,229573.0,Hollywood's Bleeding,17.0,2019-09-06,0.0906,0.499,0.8,0.0,1.0,0.147,-2.665,0.0,0.0502,139.919,4.0,0.272
113,7 rings,Ariana Grande,2073979,1,February,2020,58177096.0,dance pop,97.0,85.0,178626.0,"thank u, next",12.0,2019-02-08,0.592,0.778,0.317,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,4.0,0.327
114,No Judgement,Niall Horan,2052888,1,February,2020,6789136.0,dance pop,83.0,69.0,176283.0,No Judgement,1.0,2020-02-07,0.0564,0.723,0.726,0.000126,1.0,0.057,-3.835,0.0,0.0472,100.051,4.0,0.962
115,BEST ON EARTH (feat. BIA) - Bonus,Russ,2040471,1,February,2020,3889636.0,hawaiian hip hop,82.0,71.0,160720.0,SHAKE THE SNOW GLOBE,14.0,2020-01-31,0.188,0.846,0.748,0.0,5.0,0.093,-3.512,0.0,0.078,90.006,4.0,0.597
116,Revenge,Joyner Lucas,2033146,1,February,2020,1588240.0,boston hip hop,78.0,63.0,269083.0,ADHD,18.0,2020-03-27,0.306,0.844,0.574,0.0,4.0,0.11,-4.886,0.0,0.382,158.047,4.0,0.476
117,Enemies (feat. DaBaby),Post Malone,2033084,1,February,2020,31243997.0,dfw rap,94.0,76.0,196760.0,Hollywood's Bleeding,17.0,2019-09-06,0.0588,0.542,0.674,0.0,6.0,0.0955,-4.169,1.0,0.21,76.388,4.0,0.667
118,Without Me,Halsey,2022734,1,February,2020,13910078.0,dance pop,90.0,81.0,201660.0,Without Me,1.0,2018-10-04,0.297,0.752,0.488,9.11e-06,6.0,0.0936,-7.05,1.0,0.0705,136.041,4.0,0.533
119,FML,Arizona Zervas,2018588,1,February,2020,574284.0,pop rap,77.0,76.0,223000.0,Living Facts,3.0,2018-06-03,0.113,0.822,0.575,0.0,5.0,0.106,-5.95,1.0,0.0934,100.087,4.0,0.616
120,Peta (feat. Meek Mill),Roddy Ricch,1994557,1,February,2020,5516506.0,melodic rap,89.0,67.0,198848.0,Please Excuse Me For Being Antisocial,16.0,2019-12-06,0.015,0.778,0.573,0.0,10.0,0.464,-7.339,0.0,0.251,140.114,4.0,0.269
