,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Ransom,"Lil Tecca",12432125,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
2,"boyfriend (with Social House)","Ariana Grande",11385703,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
3,Señorita,"Shawn Mendes",9089472,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
4,"Truth Hurts",Lizzo,8531874,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
5,"Goodbyes (Feat. Young Thug)","Post Malone",8313960,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
6,"Money In The Grave (Drake ft. Rick Ross)",Drake,8222797,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
7,"No Guidance (feat. Drake)","Chris Brown",7376578,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
8,Panini,"Lil Nas X",7091681,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6115919,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
10,"Beautiful People (feat. Khalid)","Ed Sheeran",5768094,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
11,Suge,DaBaby,5553431,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
12,"The London (feat. J. Cole & Travis Scott)","Young Thug",5450709,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
13,"How Do You Sleep?","Sam Smith",5434780,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
14,Lalala,Y2K,5253464,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
15,"bad guy","Billie Eilish",4924290,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
16,"Old Town Road - Remix","Lil Nas X",4605809,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
17,"Pop Out (feat. Lil Tjay)","Polo G",4460911,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
18,"Someone You Loved","Lewis Capaldi",4404535,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,"Talk (feat. Disclosure)",Khalid,4188633,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
20,"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",4176896,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
21,"I Don't Care (with Justin Bieber)","Ed Sheeran",4147224,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
22,"One Thing Right",Marshmello,3814073,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
23,Baby,"Quality Control",3804900,https://open.spotify.com/track/2nKYHpmwjLaEOXS3o7QMiz
24,"Hot Shower","Chance the Rapper",3781909,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
