,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
54,"Look Back at It","A Boogie Wit da Hoodie",3027187,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
55,"Without Me",Halsey,2966714,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
56,"The Search",NF,2954809,https://open.spotify.com/track/2OKo7g3KfmCt3kyLvUAL0g
57,"Clout (feat. Cardi B)",Offset,2941035,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
58,"Dancing With A Stranger (with Normani)","Sam Smith",2908607,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
59,"break up with your girlfriend, i'm bored","Ariana Grande",2901614,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
60,"a lot","21 Savage",2861648,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
61,"Faucet Failure","Ski Mask The Slump God",2832907,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
62,"Soltera - Remix",Lunay,2808877,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
63,SOS,Avicii,2798533,https://open.spotify.com/track/0n2nEtLP3OzDdi12ziIekx
64,"thank u, next","Ariana Grande",2796365,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
65,"Better Now","Post Malone",2763317,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
66,"Rescue Me",OneRepublic,2718621,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
67,SAD!,XXXTENTACION,2663313,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
68,"Goin Baby",DaBaby,2661500,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
69,"Whiskey Glasses","Morgan Wallen",2654074,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
70,"Look What God Gave Her","Thomas Rhett",2648411,https://open.spotify.com/track/2KqJC0koTBUyDlsMt5ok1V
71,"i'm so tired...",Lauv,2626796,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
72,"I THINK","Tyler, The Creator",2586971,https://open.spotify.com/track/4f8Mh5wuWHOsfXtzjrJB3t
73,I,"Lil Skies",2574568,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
74,"Beautiful Crazy","Luke Combs",2527570,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
75,"Here With Me",Marshmello,2526125,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
76,"rockstar (feat. 21 Savage)","Post Malone",2504972,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
77,"D.R.E.A.M. (feat. Ghostface Killah)","Miley Cyrus",2494167,https://open.spotify.com/track/42zePe03Iq8tvFcJAIKkp8
