,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",10919777,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
2,Circles,"Post Malone",8572624,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
3,"HIGHEST IN THE ROOM","Travis Scott",8480933,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
4,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",7778890,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
5,"Lose You To Love Me","Selena Gomez",7090786,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
6,"Someone You Loved","Lewis Capaldi",6058702,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
7,"223's (feat. 9lokknine)","YNW Melly",5924869,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
8,"hot girl bummer",blackbear,5809764,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
9,"Stuck In A Dream (feat. Gunna)","Lil Mosey",5689981,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
10,Memories,"Maroon 5",5660271,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
11,Woah,"Lil Baby",5216559,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
12,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",5214711,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
13,"Follow God","Kanye West",5111357,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
14,"Dance Monkey","Tones And I",4930018,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
15,Camelot,"NLE Choppa",4900212,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
16,"Don't Start Now","Dua Lipa",4860747,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
17,"10,000 Hours (with Justin Bieber)","Dan + Shay",4746933,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
18,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",4630403,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
19,Ransom,"Lil Tecca",4570634,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
20,"Yellow Hearts","Ant Saunders",4207985,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
21,"No Guidance (feat. Drake)","Chris Brown",4166841,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
22,"Goodbyes (Feat. Young Thug)","Post Malone",4096818,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
23,VIBEZ,DaBaby,4095624,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
24,"Truth Hurts",Lizzo,4045652,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
25,"Money In The Grave (Drake ft. Rick Ross)",Drake,3934547,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
26,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",3918519,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
27,"Lights Up","Harry Styles",3839540,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
28,"Make No Sense","YoungBoy Never Broke Again",3803206,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
29,"Ballin' (with Roddy Ricch)",Mustard,3732536,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
30,"Baby (Lil Baby feat. DaBaby)","Quality Control",3705981,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
31,Immortal,"21 Savage",3599336,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
32,"bad guy","Billie Eilish",3548237,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
33,"Trampoline (with ZAYN)",SHAED,3528964,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
34,Suge,DaBaby,3512359,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
35,BOP,DaBaby,3450696,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
36,"Look At Her Now","Selena Gomez",3390491,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
37,F.N,"Lil Tjay",3385060,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
38,Señorita,"Shawn Mendes",3296957,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
39,Panini,"Lil Nas X",3290350,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
40,"Hot Shower","Chance the Rapper",3206821,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
41,VALENTINO,24kGoldn,3201117,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
42,"Beautiful People (feat. Khalid)","Ed Sheeran",3185223,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
43,"Enemies (feat. DaBaby)","Post Malone",3167438,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
