,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Circles,"Post Malone",12719540,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2,Ransom,"Lil Tecca",9380593,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
3,Saint-Tropez,"Post Malone",9348052,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
4,"Goodbyes (Feat. Young Thug)","Post Malone",9136536,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",9078633,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
6,"Enemies (feat. DaBaby)","Post Malone",8780317,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
7,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",8764130,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
8,"Truth Hurts",Lizzo,7785087,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7668774,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
10,"Hollywood's Bleeding","Post Malone",7348326,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
11,Señorita,"Shawn Mendes",6696386,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
12,"Die For Me (feat. Future & Halsey)","Post Malone",6573835,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
13,Panini,"Lil Nas X",6551790,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
14,"No Guidance (feat. Drake)","Chris Brown",6419417,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
15,"Money In The Grave (Drake ft. Rick Ross)",Drake,6177029,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
16,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",6096312,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
17,"Someone You Loved","Lewis Capaldi",5851288,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
18,Graveyard,Halsey,5786422,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
19,"Hot (feat. Gunna)","Young Thug",5639364,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
20,"A Thousand Bad Times","Post Malone",5356419,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2
21,"The London (feat. J. Cole & Travis Scott)","Young Thug",5207522,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
22,"hot girl bummer",blackbear,5185911,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
23,"Baby (Lil Baby feat. DaBaby)","Quality Control",5005397,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
24,"223's (feat. 9lokknine)","YNW Melly",5000089,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
25,"bad guy","Billie Eilish",4823499,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
26,Wow.,"Post Malone",4813927,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
27,"I'm Gonna Be","Post Malone",4748510,https://open.spotify.com/track/1ckLp8lCl8LipXI0ypX72m
28,Camelot,"NLE Choppa",4731137,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
29,"Beautiful People (feat. Khalid)","Ed Sheeran",4718390,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
30,"boyfriend (with Social House)","Ariana Grande",4605696,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
31,Lalala,Y2K,4560295,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
32,Suge,DaBaby,4523824,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
33,Allergic,"Post Malone",4509124,https://open.spotify.com/track/1YscJ7yVTlFxW3eF6pv5ba
34,"Staring At The Sun (feat. SZA)","Post Malone",4401633,https://open.spotify.com/track/5KE9b4x7Zj2A8XtbkqhqTe
35,"How Do You Sleep?","Sam Smith",4389340,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
