,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",12845139,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,"break up with your girlfriend, i'm bored","Ariana Grande",11428284,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
3,"MIDDLE CHILD","J. Cole",10867025,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
4,Wow.,"Post Malone",9993194,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9794296,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
6,"Murder On My Mind","YNW Melly",9530075,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
7,Robbery,"Juice WRLD",8990517,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
8,"Going Bad (feat. Drake)","Meek Mill",8317565,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
9,"a lot","21 Savage",7527219,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
10,Thotiana,Blueface,7248305,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
11,Shallow,"Lady Gaga",7200864,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,"thank u, next","Ariana Grande",6816041,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
13,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6546851,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
14,Talk,Khalid,6150584,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
15,"Pure Water (with Migos)",Mustard,6023522,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
16,"bury a friend","Billie Eilish",6003356,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
17,"SICKO MODE","Travis Scott",5987886,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",5929333,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
19,"Legacy (feat. Travis Scott & 21 Savage)",Offset,5816863,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
20,"Without Me",Halsey,5790278,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
21,"Look Back at It","A Boogie Wit da Hoodie",5603054,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
22,"Red Room",Offset,5465147,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
23,NASA,"Ariana Grande",5449743,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
24,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",5317370,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
25,Happier,Marshmello,5274816,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,needy,"Ariana Grande",5167724,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
27,"bad idea","Ariana Grande",5086730,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
28,"Dancing With A Stranger (with Normani)","Sam Smith",5030220,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
29,"Mo Bamba","Sheck Wes",4948079,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
30,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,4793023,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
31,"i'm so tired...",Lauv,4778010,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
32,"Please Me","Cardi B",4597342,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
33,"Lucid Dreams","Juice WRLD",4457856,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
34,bloodline,"Ariana Grande",4378362,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
35,"Armed And Dangerous","Juice WRLD",4323908,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
36,Better,Khalid,4253067,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
37,"Eastside (with Halsey & Khalid)","benny blanco",4209726,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
38,imagine,"Ariana Grande",4207847,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
39,Money,"Cardi B",4193590,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
40,"Wake Up in the Sky","Gucci Mane",4188467,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
41,"Leave Me Alone","Flipp Dinero",4054124,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
42,"Better Now","Post Malone",4027169,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
43,"Mixed Personalities (feat. Kanye West)","YNW Melly",3986021,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
44,SAD!,XXXTENTACION,3971908,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
45,"fake smile","Ariana Grande",3963045,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
46,Splashin,"Rich The Kid",3814687,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
47,Moonlight,XXXTENTACION,3550057,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
48,ghostin,"Ariana Grande",3531442,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
49,Outstanding,Gunna,3460246,https://open.spotify.com/track/76PwajqH3ej4hnk9tgaJpp
50,"Envy Me",Calboy,3403337,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
51,"Who Do You Love","The Chainsmokers",3374899,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
52,"Saturday Nights",Khalid,3342056,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
53,"Space Cadet (feat. Gunna)","Metro Boomin",3341994,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
54,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",3327107,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
55,"Speed It Up",Gunna,3251517,https://open.spotify.com/track/6PfI6EeLNiNGVAVg11nv7D
56,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,3220032,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
57,"High Hopes","Panic! At The Disco",3214559,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
58,"Con Calma","Daddy Yankee",3181412,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
59,lovely,"Billie Eilish",3169070,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
60,"when the party's over","Billie Eilish",3123141,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
61,"in my head","Ariana Grande",3112009,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
62,"Bohemian Rhapsody - Remastered 2011",Queen,3093718,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
63,"MIA (feat. Drake)","Bad Bunny",3014373,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
64,"How Did I Get Here (feat. J. Cole)",Offset,3001933,https://open.spotify.com/track/32iPykTXUNZ9oGyACGUybq
65,"Pure Cocaine","Lil Baby",2990230,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
66,"rockstar (feat. 21 Savage)","Post Malone",2984883,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
67,"Jocelyn Flores",XXXTENTACION,2972228,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
68,Nonstop,Drake,2900206,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
69,"Keanu Reeves",Logic,2867371,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
70,"Be Like Me (feat. Lil Wayne)","Lil Pump",2855714,https://open.spotify.com/track/6flur5o18COKeafnjLHRiJ
