,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
92,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2180695,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
93,Bohemian Rhapsody - Remastered 2011,Queen,2149468,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
94,God is a woman,Ariana Grande,2130295,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
95,TIC TOC,6ix9ine,2127366,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk
96,MoshPit (feat. Juice WRLD),Kodak Black,2120008,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk
97,Everybody Dies In Their Nightmares,XXXTENTACION,2096437,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
98,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,2088954,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth
99,Speechless,Dan + Shay,2074579,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
100,STARGAZING,Travis Scott,2063668,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
101,Natural,Imagine Dragons,2040440,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
102,Lucky You (feat. Joyner Lucas),Eminem,2030829,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
103,Ruin My Life,Zara Larsson,2030430,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
104,Be Alright,Dean Lewis,2015963,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
105,I Like Me Better,Lauv,2013500,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
106,Hide (feat. Seezyn),Juice WRLD,1996577,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w
107,Plug Walk,Rich The Kid,1993704,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6
108,Young Dumb & Broke,Khalid,1983989,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
109,MAMA,6ix9ine,1981569,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo
110,The Middle,Zedd,1981272,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
111,Mine,Bazzi,1979124,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
112,ocean eyes,Billie Eilish,1972725,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
113,Candy Paint,Post Malone,1961684,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
114,bellyache,Billie Eilish,1930231,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
115,All The Stars (with SZA),Kendrick Lamar,1925302,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
116,goosebumps,Travis Scott,1879851,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
117,Trip,Ella Mai,1866392,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
118,Beautiful Crazy,Luke Combs,1856409,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
119,Tequila,Dan + Shay,1853142,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
120,1.5,21 Savage,1848760,https://open.spotify.com/track/2wOXxtHZgRkkrkEbKLzzqs
121,HUMBLE.,Kendrick Lamar,1837826,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
122,Uproar,Lil Wayne,1828820,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk
123,Te Boté - Remix,Nio Garcia,1816934,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
124,Faucet Failure,Ski Mask The Slump God,1812639,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
125,This Feeling,The Chainsmokers,1807170,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
126,New Patek,Lil Uzi Vert,1803030,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud
127,Lust,Lil Skies,1802361,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
128,asmr,21 Savage,1798753,https://open.spotify.com/track/2QgfDF0fQ4sskDthP8MG5w
129,WORKIN ME,Quavo,1768306,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4
130,Don't Come Out The House (with 21 Savage),Metro Boomin,1758336,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom
131,Murder On My Mind,YNW Melly,1755206,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
132,ball w/o you,21 Savage,1755039,https://open.spotify.com/track/50a8bKqlwDEqeiEknrzkTO
133,Look At Me!,XXXTENTACION,1753001,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
134,NI BIEN NI MAL,Bad Bunny,1748233,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
135,Hope,XXXTENTACION,1714422,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
136,Walk It Talk It,Migos,1694430,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
137,Envy Me,Calboy,1691701,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
138,Location,Khalid,1687688,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
139,Havana (feat. Young Thug),Camila Cabello,1684655,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
140,Trampoline,SHAED,1681571,https://open.spotify.com/track/0lsRatBUs9HNIZAmoGABzk
141,Nowadays (feat. Landon Cube),Lil Skies,1678844,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
142,REEL IT IN,Aminé,1674866,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
143,Wasted (feat. Lil Uzi Vert),Juice WRLD,1656530,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe
144,Walk,Comethazine,1649436,https://open.spotify.com/track/21kOVEG3bDCVphKhXL8XmQ
145,200 Mph,Bad Bunny,1646715,https://open.spotify.com/track/5jGUJXnELDaDTgiRjD9lsg
146,Thunder,Imagine Dragons,1641803,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
147,WAKA,6ix9ine,1640078,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS
148,Roll in Peace (feat. XXXTENTACION),Kodak Black,1640049,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
149,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,1637123,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
150,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,1636493,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
151,OTW,Khalid,1622046,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
152,Black & White,Juice WRLD,1609090,https://open.spotify.com/track/1fCeXjoRExPP2qwSBh2aST
153,Don't Stop Me Now - Remastered 2011,Queen,1600134,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
154,Taking A Walk,Trippie Redd,1580884,https://open.spotify.com/track/4mHgYpuGHu99Mw69E83CP2
155,Legends,Juice WRLD,1579135,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
156,BUTTERFLY EFFECT,Travis Scott,1577558,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
157,the remedy for a broken heart (why am I so in love),XXXTENTACION,1576519,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
158,Call Out My Name,The Weeknd,1564846,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
159,Kamikaze,Lil Mosey,1562720,https://open.spotify.com/track/1iPBD72u3nAyFEeardYuBV
160,I'm a Mess,Bebe Rexha,1557476,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
161,Believer,Imagine Dragons,1550556,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
162,Let You Down,NF,1549328,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
163,Bank Account,21 Savage,1537827,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
164,SLOW DANCING IN THE DARK,Joji,1537365,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
165,Body (feat. brando),Loud Luxury,1532884,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
166,Bodak Yellow,Cardi B,1531345,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
167,Closer,The Chainsmokers,1530072,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
168,break da law,21 Savage,1523780,https://open.spotify.com/track/5ZSIExfQuVv69tw5Qw3yDl
169,Foot Fungus,Ski Mask The Slump God,1516482,https://open.spotify.com/track/3EikYy40GMSp8l5mDV6IQo
170,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,1503960,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
171,gun smoke,21 Savage,1498516,https://open.spotify.com/track/4f1XXGjZZ9EkFkrbPJek6X
172,JAPAN,Famous Dex,1496472,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
173,out for the night,21 Savage,1495588,https://open.spotify.com/track/0ZKKJTv21zJpNrKiL0LYyV
174,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,1483359,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
175,you should see me in a crown,Billie Eilish,1479963,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
176,Say You Won't Let Go,James Arthur,1474025,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
177,Red Roses (feat. Landon Cube),Lil Skies,1466314,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
178,FeRRis WhEEL (feat. Trippie Redd),Tory Lanez,1461662,https://open.spotify.com/track/6j97zG4DDrh3oUa6rZbFOs
179,Hurts Like Hell (feat. Offset),Madison Beer,1459214,https://open.spotify.com/track/3WefHNGtjexZvi66ZEx9u4
180,Heaven,Kane Brown,1457557,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
181,Ball For Me (feat. Nicki Minaj),Post Malone,1456007,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
182,Happy Now,Kygo,1455613,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
183,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,1448626,https://open.spotify.com/track/3vWzyGTu6Ovo1GdrcJqH6e
184,The Way Life Goes (feat. Oh Wonder),Lil Uzi Vert,1446426,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
185,Close Friends (Lil Baby & Gunna),Lil Baby,1441860,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
186,New Rules,Dua Lipa,1440880,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
187,Stir Fry,Migos,1437132,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
188,In My Head,Peter Manos,1434856,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe
189,come out and play,Billie Eilish,1432660,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
190,Calma - Remix,Pedro Capó,1429201,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
191,Jackie Chan,Tiësto,1420144,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
192,No Brainer,DJ Khaled,1415464,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
193,Shoota (feat. Lil Uzi Vert),Playboi Carti,1407729,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
194,Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,1403774,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
195,Bounce Out With That,YBN Nahmir,1403208,https://open.spotify.com/track/5gQcxYXqnofyocKgEbGYKt
196,my boy,Billie Eilish,1397105,https://open.spotify.com/track/0FQhAHyHGsrbSHvDURmFPn
197,PICK IT UP (feat. A$AP Rocky),Famous Dex,1394405,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
198,Silence,Marshmello,1394168,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
199,Uptown Vibes (feat. Fabolous & Anuel AA),Meek Mill,1383953,https://open.spotify.com/track/2tnlNVAhuQGgoFJxALVeXx
200,a&t,21 Savage,1383658,https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia
