,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",17414584,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"bad guy","Billie Eilish",12943018,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"Old Town Road","Lil Nas X",11821734,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
4,"Boy With Luv (feat. Halsey)",BTS,8476594,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8284856,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,"MIDDLE CHILD","J. Cole",7668926,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
7,"Sanguine Paradise","Lil Uzi Vert",7485443,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
8,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",7199525,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
9,"Talk (feat. Disclosure)",Khalid,6746938,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
10,Wow.,"Post Malone",6704258,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
11,SOS,Avicii,6458836,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
12,"Going Bad (feat. Drake)","Meek Mill",6329135,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
13,"7 rings","Ariana Grande",6200929,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
14,"bury a friend","Billie Eilish",6158119,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
15,"Murder On My Mind","YNW Melly",6093092,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
16,"wish you were gay","Billie Eilish",6072735,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
17,Sucker,"Jonas Brothers",5742979,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
18,"when the party's over","Billie Eilish",5492442,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
19,"Pure Water (with Migos)",Mustard,5292434,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
20,Robbery,"Juice WRLD",5069588,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
21,Better,Khalid,5025440,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
22,"Mixed Personalities (feat. Kanye West)","YNW Melly",4929171,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
23,"Outta My Head (with John Mayer)",Khalid,4563710,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
24,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",4446960,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
25,"a lot","21 Savage",4359164,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
26,"you should see me in a crown","Billie Eilish",4202609,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
27,xanny,"Billie Eilish",4162969,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
28,"break up with your girlfriend, i'm bored","Ariana Grande",4141143,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
29,"my strange addiction","Billie Eilish",4140791,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
30,"Faucet Failure","Ski Mask The Slump God",4104347,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
31,"Envy Me",Calboy,4071048,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
32,"all the good girls go to hell","Billie Eilish",4045064,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
33,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",3989707,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
34,lovely,"Billie Eilish",3971677,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
35,"My Bad",Khalid,3961239,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
36,"Look Back at It","A Boogie Wit da Hoodie",3952439,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
37,"SICKO MODE","Travis Scott",3869174,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
