,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
39,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",3334516,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
40,"Faucet Failure","Ski Mask The Slump God",3332902,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
41,"Icy (feat. Gucci Mane)",Logic,3330566,https://open.spotify.com/track/5sCwso3aURYAdieWEFI1nE
42,Happier,Marshmello,3327291,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
43,"Dancing With A Stranger (with Normani)","Sam Smith",3290831,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
44,"a lot","21 Savage",3283391,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
45,"Look Back at It","A Boogie Wit da Hoodie",3242376,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
46,"Clout (feat. Cardi B)",Offset,3147411,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
47,"thank u, next","Ariana Grande",3133547,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
48,"Here With Me",Marshmello,3129837,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
49,"3 Nights","Dominic Fike",3074728,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
50,I,"Lil Skies",3008918,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
51,"COMMANDO (feat. G-Eazy)",Logic,2965067,https://open.spotify.com/track/2SDFznsHkeFXiPFwN0npVM
52,"That's a Rack","Lil Uzi Vert",2962731,https://open.spotify.com/track/4pCEIQ6wBVuaJdER5bALtO
53,"Beer Never Broke My Heart","Luke Combs",2911712,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
54,"Outta My Head (with John Mayer)",Khalid,2863811,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
55,"Better Now","Post Malone",2857709,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
56,SAD!,XXXTENTACION,2806517,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
57,"you should see me in a crown","Billie Eilish",2787303,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
58,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,2769556,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
59,"Shotta Flow","NLE Choppa",2746948,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
60,"Go Loko",YG,2729520,https://open.spotify.com/track/3SZqA7rQvROJsCbUu2v0xa
61,"Beautiful Crazy","Luke Combs",2693017,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
62,"my strange addiction","Billie Eilish",2611159,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
63,Shallow,"Lady Gaga",2587590,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
64,"Keanu Reeves",Logic,2566634,https://open.spotify.com/track/1JIgaRnqtzS7DuGM3hVZU9
65,"Saturday Nights",Khalid,2560344,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
66,"Act Up","City Girls",2551842,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
67,"all the good girls go to hell","Billie Eilish",2544694,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
68,"Hey Look Ma, I Made It","Panic! At The Disco",2530991,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
69,"Soltera - Remix",Lunay,2518649,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
70,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",2511688,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
71,"Mo Bamba","Sheck Wes",2502442,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
72,Thotiana,Blueface,2486414,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
73,"Tough Love",Avicii,2478156,https://open.spotify.com/track/4XZxalvnG4Yo8YZLuiT1kV
74,"High Hopes","Panic! At The Disco",2475482,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
75,"Floating (feat. 21 Savage)","ScHoolboy Q",2475457,https://open.spotify.com/track/4NN6N5TxBO5k9uqu0W4gfQ
76,"i'm so tired...",Lauv,2471439,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
77,"Sweet but Psycho","Ava Max",2466433,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
78,xanny,"Billie Eilish",2461543,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
79,Moonlight,XXXTENTACION,2461369,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
80,"Confessions of a Dangerous Mind",Logic,2449682,https://open.spotify.com/track/4EQSeRRJmk3h3HQ5KlkzVy
81,"Mama/Show Love (feat. YBN Cordae)",Logic,2435315,https://open.spotify.com/track/43IfdE75ficQgsI8QGBvwb
82,"rockstar (feat. 21 Savage)","Post Malone",2423405,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
83,"Triggered (freestyle)","Jhené Aiko",2365585,https://open.spotify.com/track/3PAptX72PPmjj1Igms0zjo
84,"Armed And Dangerous","Juice WRLD",2364177,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
85,Juice,Lizzo,2357002,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
86,"Leave Me Alone","Flipp Dinero",2350042,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
87,"Don't Call Me Up",Mabel,2346969,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
88,"Someone You Loved","Lewis Capaldi",2341375,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
89,"Worth It","YK Osiris",2307547,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
90,"Jocelyn Flores",XXXTENTACION,2284935,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
91,"Wake Up in the Sky","Gucci Mane",2269160,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
92,"i love you","Billie Eilish",2262064,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
93,"100 Bands (feat. Quavo, 21 Savage, YG & Meek Mill)",Mustard,2258424,https://open.spotify.com/track/5duCElafuovM4ZSmkQL4hn
94,Sixteen,"Ellie Goulding",2256174,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
95,"MIDDLE CHILD","PnB Rock",2216464,https://open.spotify.com/track/4AEzAEnbm9uRgbmTdeI63K
96,"Be Alright","Dean Lewis",2195379,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
97,Freaky,"Tory Lanez",2193524,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV
98,"Goin Baby",DaBaby,2166854,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
99,"Taste (feat. Offset)",Tyga,2142758,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
100,"Hey Julie! (feat. Lil Yachty)",KYLE,2139763,https://open.spotify.com/track/1jkEorRvoRQNo1WZfD1X5q
101,"I Fall Apart","Post Malone",2136024,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
102,"ocean eyes","Billie Eilish",2119572,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
103,"Who Do You Love","The Chainsmokers",2115538,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
104,"Yes Indeed","Lil Baby",2102551,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
105,"Psycho (feat. Ty Dolla $ign)","Post Malone",2095611,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
106,"SLOW DANCING IN THE DARK",Joji,2091560,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
107,Earth,"Lil Dicky",2090277,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
108,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",2089661,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
109,"Whiskey Glasses","Morgan Wallen",2089437,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
110,Cool,"Jonas Brothers",2080780,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
111,"I Like It","Cardi B",2077184,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
112,"Still Ballin (feat. Wiz Khalifa)",Logic,2076269,https://open.spotify.com/track/0ZN72tCEgbwPXEtj6TPMxK
113,"Power is Power (feat. The Weeknd & Travis Scott)",SZA,2067329,https://open.spotify.com/track/4cbdPT6uaBOgOQe3fLMofl
114,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2056030,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
115,Nonstop,Drake,2051288,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
116,Speechless,"Dan + Shay",2034663,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
117,"All Girls Are The Same","Juice WRLD",2027926,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
118,"Out Of Love","Alessia Cara",2024471,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb
119,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",2021314,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
120,"Ric Flair Drip (& Metro Boomin)",Offset,2016542,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
121,Noticed,"Lil Mosey",2009709,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
122,clickbait,Logic,1998406,https://open.spotify.com/track/0XIsaklmegqPEdOr38DVEt
123,"XO Tour Llif3","Lil Uzi Vert",1984387,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
124,"Bohemian Rhapsody - Remastered 2011",Queen,1983765,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
125,"I Don't Belong In This Club","Why Don't We",1978277,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
126,Youngblood,"5 Seconds of Summer",1971965,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
127,idontwannabeyouanymore,"Billie Eilish",1968431,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
128,Splashin,"Rich The Kid",1968167,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
129,Tequila,"Dan + Shay",1959319,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
130,"Please Me","Cardi B",1954990,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
131,Feeling,"Juice WRLD",1935875,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
132,"MIA (feat. Drake)","Bad Bunny",1935034,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
133,"Kill This Love",BLACKPINK,1933396,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
134,"I Like Me Better",Lauv,1931519,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
135,"God's Plan",Drake,1929869,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
136,"Walk Me Home",P!nk,1909441,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
137,"Love Me Less (feat. Quinn XCII)",MAX,1909216,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
138,Money,"Cardi B",1898001,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
139,"Die Young","Roddy Ricch",1893216,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK
140,"My Bad",Khalid,1877400,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
141,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",1877294,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
142,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1870056,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
143,Congratulations,"Post Malone",1867623,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
144,"Light It Up (with Tyga & Chris Brown)",Marshmello,1842206,https://open.spotify.com/track/4Q8aDd3H6LF8t4eY7So9O8
145,"Slime Belief","YoungBoy Never Broke Again",1833111,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R
146,bellyache,"Billie Eilish",1833040,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
147,Wannabe,Logic,1826108,https://open.spotify.com/track/2CqMWqcHywYRvwzdw2Wh4P
148,"Red Room",Offset,1823734,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
149,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1814670,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
150,"I Like Girls (feat. Lil Skies)","PnB Rock",1807728,https://open.spotify.com/track/7cWh3ScxjhvasLI0CBRoZk
151,"Let Me Down Slowly","Alec Benjamin",1803195,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
152,"Young Dumb & Broke",Khalid,1800860,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
153,Location,Khalid,1799620,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
154,"listen before i go","Billie Eilish",1795521,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
155,"Out Of Sight",Logic,1781750,https://open.spotify.com/track/3Z6O6zNyxqmqevwy5Dy4cs
156,"God's Country","Blake Shelton",1762801,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
157,"Space Cadet (feat. Gunna)","Metro Boomin",1756261,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
158,"Tap (feat. Meek Mill)",NAV,1746490,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
159,"Pure Cocaine","Lil Baby",1734880,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
160,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",1704004,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
161,ilomilo,"Billie Eilish",1702035,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
162,"Hear Me Calling","Juice WRLD",1690240,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
163,HUMBLE.,"Kendrick Lamar",1688707,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
164,changes,XXXTENTACION,1685037,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
165,Fast,"Juice WRLD",1681124,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
166,"Pardon My Ego",Logic,1678603,https://open.spotify.com/track/45uPKvMUFmObuDYka9AnKa
167,"CIVIL WAR - Bonus",Russ,1667997,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4
168,goosebumps,"Travis Scott",1667984,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
169,"The Bones","Maren Morris",1662598,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
170,Limitless,Logic,1662145,https://open.spotify.com/track/6uS8KevqrhUjVjFZfWxsTh
171,"Wow. - Remix","Post Malone",1653585,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk
172,"Baby Sitter (feat. Offset)",DaBaby,1652909,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
173,"Look Alive (feat. Drake)","BlocBoy JB",1643021,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
174,"Best Part (feat. Daniel Caesar)",H.E.R.,1642841,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
175,"The Middle",Zedd,1634919,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
176,"Get You The Moon (feat. Snøw)",Kina,1618377,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
177,Mine,Bazzi,1613485,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
178,HP,Maluma,1610928,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
179,"Lean Wit Me","Juice WRLD",1600683,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
180,"No Role Modelz","J. Cole",1600168,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
181,"Nice For What",Drake,1598385,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
182,Cocaine,Logic,1596889,https://open.spotify.com/track/6R59nB9CEaOqrRVxu7JAoR
183,"Don't Stop Me Now - Remastered 2011",Queen,1593069,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
184,YOSEMITE,"Travis Scott",1592449,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
185,"Con Calma","Daddy Yankee",1589606,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
186,"Te Robaré","Nicky Jam",1578694,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
187,"Girls Like You (feat. Cardi B)","Maroon 5",1576221,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
188,"Don't Give Up On Me - (From ""Five Feet Apart"")","Andy Grammer",1569970,https://open.spotify.com/track/4Y0TtDriFlN3XZoQx6PYsu
189,"Lost In Japan","Shawn Mendes",1563417,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
190,"Make Believe","Juice WRLD",1559731,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
191,NASA,"Ariana Grande",1556172,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
192,"This Feeling","The Chainsmokers",1551392,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
193,"Numb Numb Juice","ScHoolboy Q",1550536,https://open.spotify.com/track/6tByydPskASjm9jTPkNQq0
194,"Verte Ir","DJ Luian",1530291,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
195,"What I Like About You (feat. Theresa Rex)","Jonas Blue",1528126,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
196,"Close Friends (Lil Baby & Gunna)","Lil Baby",1527995,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
197,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",1526649,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
198,"Look What God Gave Her","Thomas Rhett",1518848,https://open.spotify.com/track/1HY7Ze0NWqDJkl4g4MV62Q
199,"Legacy (feat. Travis Scott & 21 Savage)",Offset,1518633,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
200,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1517198,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
