,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"7 rings","Ariana Grande",15473583,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
2,"break up with your girlfriend, i'm bored","Ariana Grande",14664161,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
3,"MIDDLE CHILD","J. Cole",10795201,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
4,Wow.,"Post Malone",10620802,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9755995,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,Robbery,"Juice WRLD",9127990,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
7,"Going Bad (feat. Drake)","Meek Mill",8843987,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
8,"a lot","21 Savage",8351485,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
9,Thotiana,Blueface,8327443,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
10,"thank u, next","Ariana Grande",8300160,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
11,"Murder On My Mind","YNW Melly",8115403,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
12,NASA,"Ariana Grande",7612691,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
13,"bury a friend","Billie Eilish",7160541,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
14,needy,"Ariana Grande",7140578,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
15,"Please Me","Cardi B",7103234,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
16,"bad idea","Ariana Grande",6898840,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
17,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",6733537,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
18,Talk,Khalid,6642809,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
19,"SICKO MODE","Travis Scott",6367783,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
20,"Look Back at It","A Boogie Wit da Hoodie",6140208,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
21,bloodline,"Ariana Grande",6108133,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
22,"Without Me",Halsey,6057382,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
23,"Pure Water (with Migos)",Mustard,5902673,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
24,"fake smile","Ariana Grande",5701005,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
25,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",5638938,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
26,imagine,"Ariana Grande",5613155,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
27,Happier,Marshmello,5607577,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
28,ghostin,"Ariana Grande",5266819,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
29,"Red Room",Offset,5242969,https://open.spotify.com/track/2MJdgSby3DtSS7bUJx2cly
30,"Mo Bamba","Sheck Wes",5223983,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
31,"Dancing With A Stranger (with Normani)","Sam Smith",5209226,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
32,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",5200891,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
33,"i'm so tired...",Lauv,4859347,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
34,"in my head","Ariana Grande",4665264,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
35,"Lucid Dreams","Juice WRLD",4616020,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
36,"Leave Me Alone","Flipp Dinero",4595116,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
37,Money,"Cardi B",4559599,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
38,"Wake Up in the Sky","Gucci Mane",4441585,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
39,"Armed And Dangerous","Juice WRLD",4352250,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
40,SAD!,XXXTENTACION,4294428,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
41,Better,Khalid,4205480,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
42,"Eastside (with Halsey & Khalid)","benny blanco",4191258,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
43,"Better Now","Post Malone",4182498,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
44,"make up","Ariana Grande",4040333,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
45,Splashin,"Rich The Kid",4039292,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
46,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,3888278,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
47,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,3835497,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B
48,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",3791861,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
49,Shallow,"Lady Gaga",3697933,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
50,"Who Do You Love","The Chainsmokers",3650096,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
51,Moonlight,XXXTENTACION,3648796,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
52,"High Hopes","Panic! At The Disco",3628212,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
53,"Space Cadet (feat. Gunna)","Metro Boomin",3533505,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
54,"when the party's over","Billie Eilish",3334400,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
55,"Envy Me",Calboy,3318194,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
56,lovely,"Billie Eilish",3307451,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
57,"Saturday Nights",Khalid,3293369,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
58,"Keanu Reeves",Logic,3271863,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
59,"MIA (feat. Drake)","Bad Bunny",3269519,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
60,"Think About You",Kygo,3201600,https://open.spotify.com/track/3Kuu5vASpXK8oRsxOvau6P
