,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",20673623,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"Old Town Road","Lil Nas X",15186440,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
3,"bad guy","Billie Eilish",13890824,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8696363,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"wish you were gay","Billie Eilish",8165235,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
6,"MIDDLE CHILD","J. Cole",7808654,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
7,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",7378430,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
8,"Talk (feat. Disclosure)",Khalid,7292412,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
9,"Outta My Head (with John Mayer)",Khalid,7094716,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
10,Better,Khalid,6978918,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
11,Wow.,"Post Malone",6948506,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
12,"bury a friend","Billie Eilish",6887623,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
13,"My Bad",Khalid,6679962,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
14,"Murder On My Mind","YNW Melly",6618213,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
15,"Going Bad (feat. Drake)","Meek Mill",6523365,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
16,"7 rings","Ariana Grande",6439592,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
17,Sucker,"Jonas Brothers",6385996,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
18,"when the party's over","Billie Eilish",6176551,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
19,"MONOPOLY (with Victoria Monét)","Ariana Grande",5512870,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
20,"Pure Water (with Migos)",Mustard,5453259,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
21,"Mixed Personalities (feat. Kanye West)","YNW Melly",5324871,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
22,Robbery,"Juice WRLD",5229177,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
23,"Saturday Nights",Khalid,5131881,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
24,"break up with your girlfriend, i'm bored","Ariana Grande",5080706,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
25,"my strange addiction","Billie Eilish",5076956,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
26,xanny,"Billie Eilish",4998364,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
27,"you should see me in a crown","Billie Eilish",4973748,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
28,"Don't Pretend (feat. SAFE)",Khalid,4973336,https://open.spotify.com/track/1E6DEDWDKHoOW0fcFuDghV
29,"all the good girls go to hell","Billie Eilish",4909126,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
30,"Kill This Love",BLACKPINK,4767088,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
31,"a lot","21 Savage",4644463,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
32,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",4620959,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
33,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",4493543,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
34,Cool,"Jonas Brothers",4324557,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
35,"Faucet Failure","Ski Mask The Slump God",4207689,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
36,"Bad Luck",Khalid,4146097,https://open.spotify.com/track/2vsuel3g4zaLYSOY0mOMbi
37,"Look Back at It","A Boogie Wit da Hoodie",4039101,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
38,"Envy Me",Calboy,4015447,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
39,"Without Me",Halsey,3987874,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
40,lovely,"Billie Eilish",3971050,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
41,"Let Me Down Slowly","Alec Benjamin",3949567,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
42,"SICKO MODE","Travis Scott",3945982,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
43,"Right Back",Khalid,3945373,https://open.spotify.com/track/5A1w94uzc1kO1Zhe8WWxC3
44,Happier,Marshmello,3937560,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
45,"i love you","Billie Eilish",3880613,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
46,Thotiana,Blueface,3863457,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
47,"thank u, next","Ariana Grande",3836034,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
48,"Here With Me",Marshmello,3818561,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
49,"Free Spirit",Khalid,3784529,https://open.spotify.com/track/2kAIpGWnlFLQh48iut6Zzq
50,ilomilo,"Billie Eilish",3757979,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
51,"Eastside (with Halsey & Khalid)","benny blanco",3639599,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
52,"Lucid Dreams","Juice WRLD",3576569,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
53,"listen before i go","Billie Eilish",3545319,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
54,Paradise,Bazzi,3510962,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
55,"Dancing With A Stranger (with Normani)","Sam Smith",3406610,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
56,Intro,Khalid,3381544,https://open.spotify.com/track/5BfMJ6iytQnu1r7iiCYSXe
57,Hundred,Khalid,3359118,https://open.spotify.com/track/0HEckRWFSknIupbGzavk5d
58,"Mo Bamba","Sheck Wes",3353220,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
59,Shallow,"Lady Gaga",3336838,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
60,"Better Now","Post Malone",3333363,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
61,"Please Me","Cardi B",3331291,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
62,I,"Lil Skies",3210807,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
63,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",3170310,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
64,8,"Billie Eilish",3159641,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
65,Paradise,Khalid,3159605,https://open.spotify.com/track/6fOOKqQWcSy33ApU1wqkkW
66,Self,Khalid,3151953,https://open.spotify.com/track/1WqLtczgKdbHFHhefOU0y7
67,"Twenty One",Khalid,3082816,https://open.spotify.com/track/1NgCWYuBLfqBDA3b8MgSVU
68,SAD!,XXXTENTACION,3048819,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
69,"i'm so tired...",Lauv,2969044,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
70,"Beautiful Crazy","Luke Combs",2916199,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
71,Splashin,"Rich The Kid",2889829,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
72,"Leave Me Alone","Flipp Dinero",2869715,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
73,"Don't Call Me Up",Mabel,2849382,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
74,"Wake Up in the Sky","Gucci Mane",2828477,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
75,Moonlight,XXXTENTACION,2769426,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
76,"High Hopes","Panic! At The Disco",2756073,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
77,"The Bones","Maren Morris",2739293,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
78,"Armed And Dangerous","Juice WRLD",2701791,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
79,"rockstar (feat. 21 Savage)","Post Malone",2682201,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
80,Bluffin',Khalid,2664734,https://open.spotify.com/track/42w7pX3r1TpLR0i55Ek5ND
81,Money,"Cardi B",2649085,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
82,"Sweet but Psycho","Ava Max",2609033,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
83,"Space Cadet (feat. Gunna)","Metro Boomin",2564532,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
84,idontwannabeyouanymore,"Billie Eilish",2525249,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
85,"Con Calma","Daddy Yankee",2489717,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
86,Alive,Khalid,2486612,https://open.spotify.com/track/12VqHHz4wvVcnEdSivjLeQ
87,"Be Alright","Dean Lewis",2485739,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
88,"Sanguine Paradise","Lil Uzi Vert",2434075,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
89,"Hear Me Calling","Juice WRLD",2431218,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
90,"Pop Out (feat. Lil Tjay)","Polo G",2424030,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
91,"Jocelyn Flores",XXXTENTACION,2420263,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
92,"Pure Cocaine","Lil Baby",2397199,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
