,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9324215,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
2,"MIDDLE CHILD","J. Cole",9136781,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
3,"Old Town Road","Lil Nas X",9051438,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
4,"7 rings","Ariana Grande",8440177,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
5,"Murder On My Mind","YNW Melly",8080564,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
6,Wow.,"Post Malone",7858458,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
7,Sucker,"Jonas Brothers",7496195,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
8,"Going Bad (feat. Drake)","Meek Mill",7184306,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
9,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",7040451,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
10,"break up with your girlfriend, i'm bored","Ariana Grande",6628999,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
11,Robbery,"Juice WRLD",6478333,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
12,"Mixed Personalities (feat. Kanye West)","YNW Melly",5882538,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
13,"Pure Water (with Migos)",Mustard,5549306,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
14,"a lot","21 Savage",5429219,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
15,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",5181458,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
16,"Here With Me",Marshmello,5045884,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
17,Thotiana,Blueface,4939321,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
18,Talk,Khalid,4849036,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
19,"SICKO MODE","Travis Scott",4779646,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
20,"thank u, next","Ariana Grande",4766090,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
21,"Look Back at It","A Boogie Wit da Hoodie",4484867,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
22,"Without Me",Halsey,4449440,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
23,"wish you were gay","Billie Eilish",4439937,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
24,"My Bad",Khalid,4377414,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
25,Happier,Marshmello,4363574,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
26,"bury a friend","Billie Eilish",4298153,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
27,Splashin,"Rich The Kid",4253291,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
28,"Confessions of a Dangerous Mind",Logic,4162608,https://open.spotify.com/track/5CE0V7z1ePOZQNJNpWxYGA
29,"Faucet Failure","Ski Mask The Slump God",4157364,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
30,"Please Me","Cardi B",4141203,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
31,Fast,"Juice WRLD",4119167,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
32,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",4111459,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
33,"Dancing With A Stranger (with Normani)","Sam Smith",4103815,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
34,"Lucid Dreams","Juice WRLD",3989390,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
35,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",3965246,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
36,Shallow,"Lady Gaga",3963298,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
37,"Envy Me",Calboy,3946759,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
38,Better,Khalid,3924507,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
39,I,"Lil Skies",3891461,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
40,"Mo Bamba","Sheck Wes",3796456,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
41,"i'm so tired...",Lauv,3725802,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
42,"Price On My Head (feat. The Weeknd)",NAV,3705590,https://open.spotify.com/track/4RbbzNY4MEcgzewYWkIsGu
43,"Eastside (with Halsey & Khalid)","benny blanco",3696309,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
44,"Better Now","Post Malone",3666152,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
45,"Con Calma","Daddy Yankee",3527694,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
46,SAD!,XXXTENTACION,3502344,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
47,"Wake Up in the Sky","Gucci Mane",3495081,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
48,Money,"Cardi B",3389912,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
49,lovely,"Billie Eilish",3269620,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
50,"Saturday Nights",Khalid,3220269,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
51,"Leave Me Alone","Flipp Dinero",3135649,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
52,"Hear Me Calling","Juice WRLD",3132620,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
53,"when the party's over","Billie Eilish",3130628,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
54,Moonlight,XXXTENTACION,3101768,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
55,"Armed And Dangerous","Juice WRLD",3064448,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
56,"Make Believe","Juice WRLD",2952506,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
57,"Pure Cocaine","Lil Baby",2940140,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
58,"Let Me Down Slowly","Alec Benjamin",2915244,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
59,"High Hopes","Panic! At The Disco",2898696,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
60,"The Bones","Maren Morris",2880528,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
61,"Red Room",Offset,2841225,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
62,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",2840620,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
63,"Space Cadet (feat. Gunna)","Metro Boomin",2829414,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
64,"Numb Numb Juice","ScHoolboy Q",2826430,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp
65,Empty,"Juice WRLD",2818796,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v
66,"rockstar (feat. 21 Savage)","Post Malone",2809635,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
67,"Be Alright","Dean Lewis",2791376,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
68,"Sweet but Psycho","Ava Max",2746167,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
69,"Don't Call Me Up",Mabel,2700330,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
70,NASA,"Ariana Grande",2676306,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
71,Nonstop,Drake,2674213,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
72,"MIA (feat. Drake)","Bad Bunny",2664517,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
73,"Jocelyn Flores",XXXTENTACION,2664046,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
74,"Fall Threw (feat. Young Thug & Gunna)","Rich The Kid",2663852,https://open.spotify.com/track/4bi9YrkOvmg4Eb7h00AW2c
75,"Wow. - Remix","Post Malone",2659617,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk
76,"Bohemian Rhapsody - Remastered 2011",Queen,2642975,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
77,idontwannabeyouanymore,"Billie Eilish",2632763,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
78,needy,"Ariana Grande",2632630,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
