,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",13680055,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
2,"bad guy","Billie Eilish",10993700,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"Old Town Road","Lil Nas X",9356754,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",8159895,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
5,"MIDDLE CHILD","J. Cole",7128287,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
6,"Sanguine Paradise","Lil Uzi Vert",7054863,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
7,"Talk (feat. Disclosure)",Khalid,6805820,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
8,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",6514815,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
9,"Going Bad (feat. Drake)","Meek Mill",5992814,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
10,Wow.,"Post Malone",5874098,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
11,"Murder On My Mind","YNW Melly",5782596,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
12,"7 rings","Ariana Grande",5755995,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
13,"Boy With Luv (feat. Halsey)",BTS,5695169,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
14,"bury a friend","Billie Eilish",5597236,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
15,"wish you were gay","Billie Eilish",5301524,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
16,Sucker,"Jonas Brothers",5290510,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
17,"when the party's over","Billie Eilish",5219537,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
18,"Pure Water (with Migos)",Mustard,4990555,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
19,"Mixed Personalities (feat. Kanye West)","YNW Melly",4733635,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
20,Robbery,"Juice WRLD",4728032,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
21,"Power is Power",SZA,4693510,https://open.spotify.com/track/35RDmXJ59YYGNlv1KfTGsP
22,SOS,Avicii,4542731,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
23,Better,Khalid,4540557,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
24,"Envy Me",Calboy,4287342,https://open.spotify.com/track/05t7JMip6JrLuSrMV5yYjX
25,Earth,"Lil Dicky",4250959,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
26,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",4192171,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
27,"Faucet Failure","Ski Mask The Slump God",4059614,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
28,"a lot","21 Savage",4011672,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
29,lovely,"Billie Eilish",3944121,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
30,"you should see me in a crown","Billie Eilish",3877166,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
31,"SICKO MODE","Travis Scott",3835577,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,"break up with your girlfriend, i'm bored","Ariana Grande",3799257,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
33,"Look Back at It","A Boogie Wit da Hoodie",3766438,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
34,Happier,Marshmello,3732484,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
35,"Without Me",Halsey,3679431,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
36,"my strange addiction","Billie Eilish",3610622,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
37,xanny,"Billie Eilish",3579907,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
38,"thank u, next","Ariana Grande",3579610,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
39,"Pop Out (feat. Lil Tjay)","Polo G",3552123,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
40,"Lucid Dreams","Juice WRLD",3537774,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
41,"all the good girls go to hell","Billie Eilish",3531821,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
42,"Outta My Head (with John Mayer)",Khalid,3466822,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
43,"Saturday Nights",Khalid,3466633,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
44,"Eastside (with Halsey & Khalid)","benny blanco",3392809,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
