,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
87,"Hot Shower","Chance the Rapper",2440672,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
88,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,2430313,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
89,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",2412520,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
90,"Cinnamon Girl","Lana Del Rey",2390965,https://open.spotify.com/track/2mdEsXPu8ZmkHRRtAdC09e
91,Afterglow,"Taylor Swift",2380962,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi
92,"If I Can't Have You","Shawn Mendes",2354236,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
93,"rockstar (feat. 21 Savage)","Post Malone",2349463,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
94,Better,Khalid,2348746,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
95,"Eastside (with Halsey & Khalid)","benny blanco",2303989,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
96,"The Git Up","Blanco Brown",2267661,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
97,Happier,Marshmello,2261821,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
98,Robbery,"Juice WRLD",2256947,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
99,"Daddy (feat. Rich The Kid)",Blueface,2254737,https://open.spotify.com/track/4hanO6Du5J7QEguNHYZHmw
100,"False God","Taylor Swift",2250957,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so
101,"LA CANCIÓN","J Balvin",2244971,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
102,Paradise,Bazzi,2199053,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
103,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,2184869,https://open.spotify.com/track/5WnfnSpuNEGXyEt78PBA6d
104,"Won't Be Late (feat. Drake)","Swae Lee",2178499,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa
105,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",2148449,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
106,Speechless,"Dan + Shay",2113584,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
107,"SLOW DANCING IN THE DARK",Joji,2103691,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
108,"Out Of Luck","Lil Tecca",2102419,https://open.spotify.com/track/2ZGvw7BpnUHG89yt8fNxH7
109,"Baby Sitter (feat. Offset)",DaBaby,2081035,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
110,"Mariners Apartment Complex","Lana Del Rey",2069974,https://open.spotify.com/track/6OG05bPAwUuV3OMvy2Vy1P
111,goosebumps,"Travis Scott",2067426,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
112,Uno,Ambjaay,2066664,https://open.spotify.com/track/3AEgic4yp82NxMWUjHtxnO
113,Pneuma,TOOL,2050370,https://open.spotify.com/track/03sEzk1VyrUZSgyhoQR0LZ
114,"Love song","Lana Del Rey",2042621,https://open.spotify.com/track/5tyMJlMqaggzvuX7TtlrTe
115,"I Fall Apart","Post Malone",2039054,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
116,"Higher Love",Kygo,2018174,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
117,"Goin Baby",DaBaby,2008222,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
118,SAD!,XXXTENTACION,2000544,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
119,Amigo,"Lil Tecca",1981189,https://open.spotify.com/track/6qWSHYcZEvE0MIcH2WmB23
120,"Look Back at It","A Boogie Wit da Hoodie",1968887,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
121,"Baby Birkin",Gunna,1967492,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
122,"Venice Bitch","Lana Del Rey",1963863,https://open.spotify.com/track/3hwQhakFwm9soLEBnSDH17
123,"Without Me",Halsey,1962745,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
124,"Heartless (feat. Morgan Wallen)",Diplo,1948574,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
125,"Good Things Fall Apart (with Jon Bellion)",ILLENIUM,1944602,https://open.spotify.com/track/3LxG9HkMMFP0MZuiw3O2rF
126,"Ballin' (with Roddy Ricch)",Mustard,1940778,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
127,"Whiskey Glasses","Morgan Wallen",1939147,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
128,"Yo x Ti, Tu x Mi",ROSALÍA,1937365,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
129,"a lot","21 Savage",1931384,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
130,Rodeo,"Lil Nas X",1927708,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
131,"I Warned Myself","Charlie Puth",1926752,https://open.spotify.com/track/3707IBa4HnS3zDDoWfeUBl
132,"Soltera (Remix)",Lunay,1923551,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
133,"No Me Conoce - Remix","Jhay Cortez",1905587,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
134,"Beautiful Crazy","Luke Combs",1905365,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
135,"thank u, next","Ariana Grande",1904194,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
136,"Soon You’ll Get Better (feat. The Chicks)","Taylor Swift",1897910,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr
137,Daylight,"Taylor Swift",1895750,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6
138,"Hate Me (with Juice WRLD)","Ellie Goulding",1882935,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
139,"bury a friend","Billie Eilish",1873362,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
140,"The Bones","Maren Morris",1866127,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
141,"Only Human","Jonas Brothers",1852417,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
142,Invincible,TOOL,1850396,https://open.spotify.com/track/2xKDKtJBLDPd7BF3VmSQQO
143,Bossanova,"Lil Tecca",1843311,https://open.spotify.com/track/1FUVCa49nKsPRuznGVrIFY
144,"Otro Trago - Remix",Sech,1838250,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
145,"Post Malone (feat. RANI)","Sam Feldt",1831059,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
146,"Psycho (feat. Ty Dolla $ign)","Post Malone",1826265,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
147,"The greatest","Lana Del Rey",1821447,https://open.spotify.com/track/6ERZ30cRjVWGtVLhczX9aL
148,"Jocelyn Flores",XXXTENTACION,1813584,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
149,"How to disappear","Lana Del Rey",1798859,https://open.spotify.com/track/4qUtC2BwFC154Ha8YQRrkk
150,"Fear Inoculum",TOOL,1796790,https://open.spotify.com/track/39zWYYZStDgWi32sOU9AX4
151,"BUTTERFLY EFFECT","Travis Scott",1789427,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
152,Congratulations,"Post Malone",1788657,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
153,"Act Up","City Girls",1787692,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
154,"Dancing With A Stranger (with Normani)","Sam Smith",1786954,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
155,"Time - Edit",NF,1776685,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
156,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1768125,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
157,California,"Lana Del Rey",1767503,https://open.spotify.com/track/7oTE1KmtU2ml9zBhv9Reao
158,"Beer Never Broke My Heart","Luke Combs",1763710,https://open.spotify.com/track/7nfmK6oHPDlAd68A11d7AN
159,"All Girls Are The Same","Juice WRLD",1758064,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
160,"It’s Nice To Have A Friend","Taylor Swift",1755521,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm
161,"Left, Right","Lil Tecca",1752408,https://open.spotify.com/track/0HJvoOkpflwYJb21VkTmGD
162,Moonlight,XXXTENTACION,1745177,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
163,"Big Rocks (Offset feat. Young Thug)","Quality Control",1742208,https://open.spotify.com/track/2JdIqJBbIiwEah4ejqIWGj
164,"break up with your girlfriend, i'm bored","Ariana Grande",1738653,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
165,"Faucet Failure","Ski Mask The Slump God",1733337,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
166,Youngblood,"5 Seconds of Summer",1728702,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
167,Noticed,"Lil Mosey",1722385,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
168,SUGAR,BROCKHAMPTON,1719827,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
169,"High Hopes","Panic! At The Disco",1714121,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
170,"Saturday Nights",Khalid,1712979,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
171,YOSEMITE,"Travis Scott",1703422,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
172,"Worth It","YK Osiris",1702109,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
173,"Bohemian Rhapsody - Remastered 2011",Queen,1699219,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
174,"Yes Indeed","Lil Baby",1683541,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
175,"Never Really Over","Katy Perry",1680523,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
176,Tequila,"Dan + Shay",1673460,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
177,"XO Tour Llif3","Lil Uzi Vert",1672192,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
178,Shallow,"Lady Gaga",1652710,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
179,"i love you","Billie Eilish",1647895,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
180,"Call You Mine","The Chainsmokers",1643973,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
181,"Tempo (feat. Missy Elliott)",Lizzo,1640013,https://open.spotify.com/track/6nBQFAIVFmAx2oZ8p6lUg6
182,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1639101,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
183,"Happiness is a butterfly","Lana Del Rey",1638751,https://open.spotify.com/track/3lG6OtGDsYAOALxEmubQQm
184,"Leave Me Alone","Flipp Dinero",1636561,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
185,"Antisocial (with Travis Scott)","Ed Sheeran",1635661,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
186,I,"Lil Skies",1632823,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
187,"I Like It","Cardi B",1628258,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
188,Nonstop,Drake,1628173,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
189,7empest,TOOL,1625315,https://open.spotify.com/track/0gGfmw4csswZmFPj9YK8GW
190,"I Like Me Better",Lauv,1622980,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
191,"ocean eyes","Billie Eilish",1619819,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
192,"wish you were gay","Billie Eilish",1596572,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
193,"QUE PRETENDES","J Balvin",1594396,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
194,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1575251,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
195,"Taste (feat. Offset)",Tyga,1567961,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
196,"Mo Bamba","Sheck Wes",1564136,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
197,Boys,Lizzo,1547913,https://open.spotify.com/track/1ITsmuChPVC05ogvorAyVu
198,"God's Country","Blake Shelton",1546810,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
199,"God's Plan",Drake,1544644,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
200,comethru,"Jeremy Zucker",1543824,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
