,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Money In The Grave (Drake ft. Rick Ross)",Drake,11629485,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
2,"You Need To Calm Down","Taylor Swift",11225591,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
3,"bad guy","Billie Eilish",8577200,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",7656707,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,"No Guidance (feat. Drake)","Chris Brown",7247191,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
6,Suge,DaBaby,7169227,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
7,"Truth Hurts",Lizzo,7115427,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
8,"The London (feat. J. Cole & Travis Scott)","Young Thug",7020693,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
9,"I Don't Care (with Justin Bieber)","Ed Sheeran",6842551,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
10,EARFQUAKE,"Tyler, The Creator",6616116,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
11,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6427013,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
12,"Pop Out (feat. Lil Tjay)","Polo G",6420485,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
13,Ransom,"Lil Tecca",6412874,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
14,"Talk (feat. Disclosure)",Khalid,5455818,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
15,"Never Really Over","Katy Perry",5095334,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
16,"MIDDLE CHILD","J. Cole",4972421,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
17,"If I Can't Have You","Shawn Mendes",4895205,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
18,Sucker,"Jonas Brothers",4884498,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
19,Sanctuary,Joji,4882692,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
20,"Go Loko (feat. Tyga, Jon Z)",YG,4820374,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
21,Wow.,"Post Malone",4722355,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
22,"Sanguine Paradise","Lil Uzi Vert",4333714,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
23,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",4210569,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
24,Omertà,Drake,4196435,https://open.spotify.com/track/3kCwyvhvVTyehIzYN2I0nF
25,"Only Human","Jonas Brothers",4125518,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
26,"Call You Mine","The Chainsmokers",3941116,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
27,"Pure Water (with Migos)",Mustard,3904502,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
28,"when the party's over","Billie Eilish",3889080,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
29,"Old Town Road","Lil Nas X",3868266,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
30,"7 rings","Ariana Grande",3848336,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
31,"Going Bad (feat. Drake)","Meek Mill",3838097,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
32,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,3729611,https://open.spotify.com/track/4eqrNsKy9Mvg1fvfsTVIAE
33,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",3510571,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
34,"Envy Me",Calboy,3503377,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
35,"Murder On My Mind","YNW Melly",3482937,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
36,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",3455418,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
37,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",3413377,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
38,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",3351587,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
39,"bury a friend","Billie Eilish",3350854,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
40,Heaven,Avicii,3218125,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
41,Better,Khalid,3203961,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
42,"lovely (with Khalid)","Billie Eilish",3188270,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,Callaita,"Bad Bunny",3172826,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
44,Robbery,"Juice WRLD",3164101,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
45,"Eastside (with Halsey & Khalid)","benny blanco",3101737,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
46,"Lucid Dreams","Juice WRLD",3093134,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
47,"It's You","Ali Gatie",3093003,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
48,Happier,Marshmello,3090008,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
49,"SICKO MODE","Travis Scott",3071186,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
50,"Shotta Flow","NLE Choppa",3042588,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
51,"Mother's Daughter","Miley Cyrus",2958969,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
52,"Focus (feat. 21 Savage)",Bazzi,2948156,https://open.spotify.com/track/12iDo4Kdw9vA2X1lN3UTVu
53,Paradise,Bazzi,2875438,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
54,"Clout (feat. Cardi B)",Offset,2844800,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
55,"Someone You Loved","Lewis Capaldi",2815607,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
56,"wish you were gay","Billie Eilish",2800957,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
57,"Look Back at It","A Boogie Wit da Hoodie",2800791,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
58,SAD!,XXXTENTACION,2785286,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
59,"Homicide (feat. Eminem)",Logic,2739995,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
60,"Mixed Personalities (feat. Kanye West)","YNW Melly",2729279,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
61,"Baby Sitter (feat. Offset)",DaBaby,2724477,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
62,"a lot","21 Savage",2716582,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
63,"Without Me",Halsey,2677956,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
64,Isis,"Joyner Lucas",2673858,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
65,"thank u, next","Ariana Grande",2672503,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
66,"break up with your girlfriend, i'm bored","Ariana Grande",2621368,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
67,"Better Now","Post Malone",2562127,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
68,"Dancing With A Stranger (with Normani)","Sam Smith",2554410,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
69,"Tap (feat. Meek Mill)",NAV,2499050,https://open.spotify.com/track/5rU6kDNXZLXIinFezpbWbO
70,"Faucet Failure","Ski Mask The Slump God",2471418,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
71,"Otro Trago",Sech,2469668,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
72,"rockstar (feat. 21 Savage)","Post Malone",2462360,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
73,"SOS (feat. Aloe Blacc)",Avicii,2448785,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
74,Easier,"5 Seconds of Summer",2434932,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
75,Nightmare,Halsey,2433328,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
76,Moonlight,XXXTENTACION,2399382,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
77,"Soltera - Remix",Lunay,2398463,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
78,"Whiskey Glasses","Morgan Wallen",2383264,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
79,"Jocelyn Flores",XXXTENTACION,2364864,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
80,"High Hopes","Panic! At The Disco",2345603,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
81,"i'm so tired...",Lauv,2299311,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
82,Shallow,"Lady Gaga",2293065,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
83,"Beer Never Broke My Heart","Luke Combs",2287024,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
84,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",2279197,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
85,"Act Up","City Girls",2264057,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
86,"Goin Baby",DaBaby,2244906,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
87,"Rescue Me",OneRepublic,2236137,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
88,"Beautiful Crazy","Luke Combs",2234539,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
89,"you should see me in a crown","Billie Eilish",2213021,https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
90,"SLOW DANCING IN THE DARK",Joji,2190500,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
91,"Taste (feat. Offset)",Tyga,2188781,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
92,"Loco Contigo (with J. Balvin & Tyga)","DJ Snake",2187903,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
93,I,"Lil Skies",2183802,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
94,"Sweet but Psycho","Ava Max",2161488,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
95,Nonstop,Drake,2154988,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
96,"Con Calma","Daddy Yankee",2151140,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
97,Press,"Cardi B",2135243,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv
98,"Saturday Nights",Khalid,2111017,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
99,"The Git Up","Blanco Brown",2099988,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
100,"Love Me Less (feat. Quinn XCII)",MAX,2086997,https://open.spotify.com/track/2tOOcDDYkh0PSjr6GwPEAJ
101,"Hey Look Ma, I Made It","Panic! At The Disco",2040686,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
102,Juice,Lizzo,2025557,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
103,Feeling,"Juice WRLD",2024478,https://open.spotify.com/track/2Jh3UqxnHJMyzMzku4uOtE
104,"my strange addiction","Billie Eilish",2006757,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
105,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,2006387,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
106,"Mo Bamba","Sheck Wes",1999600,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
107,Youngblood,"5 Seconds of Summer",1999217,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
108,"La La Land (feat. YG)","Bryce Vine",1973042,https://open.spotify.com/track/3TpBefRZ1vFcOH6z57PQRI
109,"ocean eyes","Billie Eilish",1958028,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
110,Speechless,"Dan + Shay",1946326,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
111,"I Like It","Cardi B",1943039,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
