,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
74,"Racks in the Middle (feat. Roddy Ricch and Hit-Boy)","Nipsey Hussle",2456066,https://open.spotify.com/track/6ya8ejoKgw906Y8LWclqrp
75,"Be Alright","Dean Lewis",2451603,https://open.spotify.com/track/2H4gf1wLxvYreMj1jcaN0k
76,"Sweet but Psycho","Ava Max",2435463,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
77,"Armed And Dangerous","Juice WRLD",2433158,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
78,Juice,Lizzo,2429745,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
79,"Hey Look Ma, I Made It","Panic! At The Disco",2423003,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
80,"Drugs & The Internet",Lauv,2405755,https://open.spotify.com/track/4SHhui9S7lFYGHXikfneGo
81,Splashin,"Rich The Kid",2399907,https://open.spotify.com/track/3KLo7ByvjCNyBrfz5DZ2mO
82,"Beautiful Crazy","Luke Combs",2370819,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
83,"Kill This Love",BLACKPINK,2370627,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
84,"Act Up","City Girls",2364125,https://open.spotify.com/track/3A2yGHWIzmGEIolwonU69h
85,"Please Me","Cardi B",2361058,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
86,"Jocelyn Flores",XXXTENTACION,2307535,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
87,idontwannabeyouanymore,"Billie Eilish",2281298,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
88,"My Bad",Khalid,2275341,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
89,Freaky,"Tory Lanez",2266698,https://open.spotify.com/track/0NJp8GyCOWnQh71xKSPfuV
90,"I Fall Apart","Post Malone",2261590,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
91,"Taste (feat. Offset)",Tyga,2237375,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
92,"Worth It","YK Osiris",2230220,https://open.spotify.com/track/4XiGKQqbmnMVxDzUj6j3f2
93,CrasH,"ScHoolboy Q",2227688,https://open.spotify.com/track/6BKAKoo7J2vwJGZJs5dhGD
94,"Who Do You Love","The Chainsmokers",2222288,https://open.spotify.com/track/5QiNbIilmMiMBXvaAlf7lN
95,"Clout (feat. Cardi B)",Offset,2219761,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
96,"Stop Snitchin",YG,2210106,https://open.spotify.com/track/3hhs1XHsWvbH0mP9D1BT2Z
97,"Psycho (feat. Ty Dolla $ign)","Post Malone",2193355,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
98,"Space Cadet (feat. Gunna)","Metro Boomin",2183128,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
99,Sixteen,"Ellie Goulding",2178677,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
100,"MIA (feat. Drake)","Bad Bunny",2177790,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
101,"Yes Indeed","Lil Baby",2170598,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
102,"ocean eyes","Billie Eilish",2169640,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
103,Youngblood,"5 Seconds of Summer",2156218,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
104,"Out Of Love","Alessia Cara",2149175,https://open.spotify.com/track/4WzhjxvLP95y7AMDy0Atwb
105,"SLOW DANCING IN THE DARK",Joji,2143033,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
106,"listen before i go","Billie Eilish",2131527,https://open.spotify.com/track/0tMSssfxAL2oV8Vri0mFHE
107,"Pure Cocaine","Lil Baby",2129302,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v
108,"I Like It","Cardi B",2123155,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
109,"Dangerous (feat. Kid Cudi)","ScHoolboy Q",2105792,https://open.spotify.com/track/0IH3D0P8OrQFs6ajcqbm0R
110,"Walk Me Home",P!nk,2103925,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
111,ilomilo,"Billie Eilish",2100324,https://open.spotify.com/track/7qEKqBCD2vE5vIBsrUitpD
112,"I Like Me Better",Lauv,2096676,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
113,Nonstop,Drake,2092732,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
114,"MONOPOLY (with Victoria Monét)","Ariana Grande",2090253,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
115,"Don't Call Me Up",Mabel,2090001,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
116,Money,"Cardi B",2083193,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
117,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,2075166,https://open.spotify.com/track/3y3brCCecHC3Db18aIOnny
118,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",2066819,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
119,"The Bones","Maren Morris",2044354,https://open.spotify.com/track/3npzogdOEiVsieXmmhBepL
120,"Ric Flair Drip (& Metro Boomin)",Offset,2035202,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
121,"Bohemian Rhapsody - Remastered 2011",Queen,2024008,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
122,Noticed,"Lil Mosey",2023443,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP
123,"Red Room",Offset,2020842,https://open.spotify.com/track/4TWflhgevIGo448fWc6mQq
124,"XO Tour Llif3","Lil Uzi Vert",2002598,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
125,Tequila,"Dan + Shay",2002100,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
126,"All Girls Are The Same","Juice WRLD",1976095,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
127,"I Don't Belong In This Club","Why Don't We",1972920,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
128,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,1966137,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
129,Cool,"Jonas Brothers",1965415,https://open.spotify.com/track/3QmolSZqjjLksTUvZJ6pPS
130,"Make Believe","Juice WRLD",1959529,https://open.spotify.com/track/6eiztdXRkooWsBt2xToMWI
131,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",1950693,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
132,Sorry,Beyoncé,1950297,https://open.spotify.com/track/0lnIJmgcUpEpe4AZACjayW
133,bellyache,"Billie Eilish",1946515,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
134,5200,"ScHoolboy Q",1935124,https://open.spotify.com/track/1e3GEwsaXtBNtPfooQimDn
135,Congratulations,"Post Malone",1921789,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
136,"Young Dumb & Broke",Khalid,1915291,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
137,"God's Plan",Drake,1904460,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
138,Location,Khalid,1877962,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
139,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1872773,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
140,"Hold Up",Beyoncé,1869128,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7
141,"Wow. - Remix","Post Malone",1855274,https://open.spotify.com/track/0fcq51a3gOI6gPvzc0YLsk
142,Formation,Beyoncé,1851083,https://open.spotify.com/track/6g0Orsxv6glTJCt4cHsRsQ
143,"Hear Me Calling","Juice WRLD",1845866,https://open.spotify.com/track/13ZyrkCDmRz5xY3seuAWYk
144,"Gang Gang","ScHoolboy Q",1840030,https://open.spotify.com/track/6kqPWdv1pNXp6A2CowGSFA
145,"Goin Baby",DaBaby,1833516,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
146,8,"Billie Eilish",1823626,https://open.spotify.com/track/6X29iaaazwho3ab7GNue5r
147,Speechless,"Dan + Shay",1805156,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
148,"Whiskey Glasses","Morgan Wallen",1800081,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
149,"Con Calma","Daddy Yankee",1793432,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
150,"Die Young","Roddy Ricch",1792824,https://open.spotify.com/track/3wLtYwtqvKK2ewelSVPeDK
151,Fast,"Juice WRLD",1784129,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
152,"Girls Like You (feat. Cardi B)","Maroon 5",1779535,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
153,"Project Dreams",Marshmello,1779392,https://open.spotify.com/track/6GSkLS2y4ZnnZsuRAj975K
154,"Lies (feat. Ty Dolla $ign & YG)","ScHoolboy Q",1761919,https://open.spotify.com/track/7gPHxxAq4YjK7GoLT3Vch3
155,"This Feeling","The Chainsmokers",1745861,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
156,HUMBLE.,"Kendrick Lamar",1735935,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
157,"Best Part (feat. Daniel Caesar)",H.E.R.,1724506,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
158,Mine,Bazzi,1711320,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
159,"On My Way","Alan Walker",1709529,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq
160,HP,Maluma,1705687,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
161,changes,XXXTENTACION,1705581,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
162,"Look Alive (feat. Drake)","BlocBoy JB",1700447,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
163,goosebumps,"Travis Scott",1696716,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
164,"Calling My Spirit","Kodak Black",1695761,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5
165,"Drunk (feat. 6LACK)","ScHoolboy Q",1691670,https://open.spotify.com/track/06Y14QBRyzmPRqrswAfF4J
166,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1689747,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
167,"The Middle",Zedd,1687505,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
168,"Legacy (feat. Travis Scott & 21 Savage)",Offset,1683680,https://open.spotify.com/track/7pMRoGLEJuFM2wl5pt0R99
169,NASA,"Ariana Grande",1678578,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
170,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",1674130,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
171,YOSEMITE,"Travis Scott",1667670,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR
172,"Beautiful (feat. Camila Cabello)",Bazzi,1666906,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
173,"Get You The Moon (feat. Snøw)",Kina,1653870,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
174,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",1643499,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
175,"Slime Belief","YoungBoy Never Broke Again",1638886,https://open.spotify.com/track/2qGfZAgDe1pV2y5xJAhi6R
176,Tales,"ScHoolboy Q",1630850,https://open.spotify.com/track/6kmSmIbfnGTaGCgwFW7umS
177,"Water (feat. Lil Baby)","ScHoolboy Q",1625827,https://open.spotify.com/track/0wE6AaKnovGUAnwmSxHFrr
178,"No Role Modelz","J. Cole",1615771,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
179,"Before I Let Go - Homecoming Live Bonus Track",Beyoncé,1613498,https://open.spotify.com/track/3FUXVbi9ugVUqJ3rPrfd2G
180,"Te Robaré","Nicky Jam",1604862,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
181,"Lean Wit Me","Juice WRLD",1602777,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa
182,"Don't Stop Me Now - Remastered 2011",Queen,1600958,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
183,"Love Lies (with Normani)",Khalid,1596722,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
184,"Nice For What",Drake,1595463,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
185,"God's Country","Blake Shelton",1560763,https://open.spotify.com/track/1dyxS3YzBbL0t8rEVwVQ1K
186,Empty,"Juice WRLD",1536599,https://open.spotify.com/track/41MCdlvXOl62B7Kv86Bb1v
187,"Price On My Head (feat. The Weeknd)",NAV,1533661,https://open.spotify.com/track/4hqOmrCCJKyiuwDexd8c2t
188,Secreto,"Anuel AA",1532534,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
189,"Candy Paint","Post Malone",1525602,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
190,"Do You Mean (feat. Ty Dolla $ign & bülow)","The Chainsmokers",1524724,https://open.spotify.com/track/5MvLsT03RBp67RLoeISCdl
191,"no tears left to cry","Ariana Grande",1520411,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
192,"Die Wit Em","ScHoolboy Q",1512992,https://open.spotify.com/track/4HWQFfYzolhGISAqveJYo9
193,Delicate,"Taylor Swift",1509825,https://open.spotify.com/track/5sOch9Cf4uxcMtwFzMtNqQ
194,"Fine China",Future,1503729,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN
195,"In My Feelings",Drake,1497407,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
196,"Say You Won't Let Go","James Arthur",1496624,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
197,"Verte Ir","DJ Luian",1489770,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
198,Thunder,"Imagine Dragons",1477512,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
199,"Close Friends (Lil Baby & Gunna)","Lil Baby",1476475,https://open.spotify.com/track/5nzhL67GpF9szXWg5y509A
200,"Black Folk","ScHoolboy Q",1466116,https://open.spotify.com/track/1iWAx1WGCY6j2zAMdACQ6E
