,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",11513910,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2,Circles,"Post Malone",8384206,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
3,"everything i wanted","Billie Eilish",7926800,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
4,"HIGHEST IN THE ROOM","Travis Scott",7593136,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
5,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",6623802,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
6,Falling,"Trevor Daniel",6345784,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
7,BOP,DaBaby,6222270,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
8,Vete,"Bad Bunny",5867531,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
9,"Lose You To Love Me","Selena Gomez",5758899,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
10,"Dance Monkey","Tones And I",5624095,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
11,"hot girl bummer",blackbear,5531477,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
12,"Watermelon Sugar","Harry Styles",5482936,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
13,"6 Kiss","Trippie Redd",5468981,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
14,"Someone You Loved","Lewis Capaldi",5438168,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
15,Memories,"Maroon 5",5350514,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
16,"223's (feat. 9lokknine)","YNW Melly",5149808,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
17,Heartless,"The Weeknd",5019238,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
18,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",4626656,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
