,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",9186383,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",8404518,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"The London (feat. J. Cole & Travis Scott)","Young Thug",7707978,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
4,Suge,DaBaby,7638603,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
5,"Truth Hurts",Lizzo,7384771,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
6,EARFQUAKE,"Tyler, The Creator",7312397,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
7,"I Don't Care (with Justin Bieber)","Ed Sheeran",7131713,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
8,"Pop Out (feat. Lil Tjay)","Polo G",6853272,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
9,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6635276,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
10,Sucker,"Jonas Brothers",5984286,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
11,"No Guidance (feat. Drake)","Chris Brown",5973911,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
12,"Only Human","Jonas Brothers",5543322,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
13,"Talk (feat. Disclosure)",Khalid,5456530,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
14,"If I Can't Have You","Shawn Mendes",5269420,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
15,"MIDDLE CHILD","J. Cole",5262287,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
16,Wow.,"Post Malone",4989033,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
17,"Go Loko (feat. Tyga, Jon Z)",YG,4929273,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
18,Heaven,Avicii,4824049,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
19,Ransom,"Lil Tecca",4790941,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
20,"Never Really Over","Katy Perry",4689041,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
21,"Sanguine Paradise","Lil Uzi Vert",4468500,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
22,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",4413416,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
23,"Old Town Road","Lil Nas X",4401146,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
24,"7 rings","Ariana Grande",4034687,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
25,"Going Bad (feat. Drake)","Meek Mill",4017977,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
26,"Pure Water (with Migos)",Mustard,4002720,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
27,"when the party's over","Billie Eilish",3989793,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
28,"Call You Mine","The Chainsmokers",3958127,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
29,"Envy Me",Calboy,3724700,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
30,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",3711971,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
31,"Murder On My Mind","YNW Melly",3709772,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
32,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",3697507,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
33,"SOS (feat. Aloe Blacc)",Avicii,3685928,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
34,"Mother's Daughter","Miley Cyrus",3661471,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
35,"bury a friend","Billie Eilish",3516621,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
36,Robbery,"Juice WRLD",3508639,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
37,"Someone You Loved","Lewis Capaldi",3440367,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
38,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",3394314,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
39,Isis,"Joyner Lucas",3362855,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
40,Easier,"5 Seconds of Summer",3331039,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
41,Callaita,"Bad Bunny",3300888,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
42,Paradise,Bazzi,3265583,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
43,Better,Khalid,3233590,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
44,"Eastside (with Halsey & Khalid)","benny blanco",3212295,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
45,"Lucid Dreams","Juice WRLD",3204818,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
46,"lovely (with Khalid)","Billie Eilish",3196643,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
47,"SICKO MODE","Travis Scott",3169061,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
48,"Homicide (feat. Eminem)",Logic,3143628,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
49,"Shotta Flow","NLE Choppa",3117187,https://open.spotify.com/track/4dAMdQ6g4kGmnc1MDHsg77
50,Happier,Marshmello,3081055,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
51,"Beer Never Broke My Heart","Luke Combs",3046246,https://open.spotify.com/track/5eDvChP4WAPPrtaQeI9MhT
52,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",3025115,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
53,"Mixed Personalities (feat. Kanye West)","YNW Melly",3016059,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
54,"wish you were gay","Billie Eilish",2974377,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
55,"Look Back at It","A Boogie Wit da Hoodie",2962249,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
56,"a lot","21 Savage",2951028,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
57,"Government Official",Future,2892232,https://open.spotify.com/track/2QEnZJ8FwpBoyLKcFcgceT
58,Nightmare,Halsey,2888162,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
59,"I Believe","Jonas Brothers",2885894,https://open.spotify.com/track/1vYh9x8UmFTLbXiizk9Qc5
60,Press,"Cardi B",2852667,https://open.spotify.com/track/6dPyzkyZwoj9LqjQXOFdVv
61,"Baby Sitter (feat. Offset)",DaBaby,2820316,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
62,"Without Me",Halsey,2796279,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
63,"Clout (feat. Cardi B)",Offset,2786066,https://open.spotify.com/track/59ywHNwwchG4nZJMLyxSzd
64,Cool,"Jonas Brothers",2742682,https://open.spotify.com/track/7yfi8B8opXjnRh4VZnOkz9
65,"break up with your girlfriend, i'm bored","Ariana Grande",2738663,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
66,"Whiskey Glasses","Morgan Wallen",2733040,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
67,"Dancing With A Stranger (with Normani)","Sam Smith",2696843,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
