,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"The London (feat. J. Cole & Travis Scott)","Young Thug",11666746,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
2,EARFQUAKE,"Tyler, The Creator",10377249,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
3,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",10327175,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,"bad guy","Billie Eilish",9785130,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
5,"I Don't Care (with Justin Bieber)","Ed Sheeran",8382971,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
6,"Truth Hurts",Lizzo,8238564,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
7,Suge,DaBaby,8225410,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",7525350,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
9,"Pop Out (feat. Lil Tjay)","Polo G",6779344,https://open.spotify.com/track/5AjINjwKyRvQJhSe2zpPHi
10,"If I Can't Have You","Shawn Mendes",6678250,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
11,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",6272166,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
12,"Talk (feat. Disclosure)",Khalid,6103705,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
13,"MIDDLE CHILD","J. Cole",5815531,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
14,Isis,"Joyner Lucas",5560581,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
15,"Old Town Road","Lil Nas X",5517515,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
