,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"MIDDLE CHILD","J. Cole",9705724,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
2,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",9244330,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
3,"7 rings","Ariana Grande",8940035,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
4,Sucker,"Jonas Brothers",8659677,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
5,"Murder On My Mind","YNW Melly",8543504,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
6,Wow.,"Post Malone",7921548,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
7,"Going Bad (feat. Drake)","Meek Mill",7404839,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
8,Robbery,"Juice WRLD",7383551,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
9,"break up with your girlfriend, i'm bored","Ariana Grande",7333906,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
10,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",6546618,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
11,"Old Town Road","Lil Nas X",6333465,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
12,"a lot","21 Savage",5785643,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
13,Thotiana,Blueface,5784471,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
14,"Mixed Personalities (feat. Kanye West)","YNW Melly",5783116,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
15,"Pure Water (with Migos)",Mustard,5632148,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
16,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",5349686,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
17,Fast,"Juice WRLD",5301736,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
