,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"HIGHEST IN THE ROOM","Travis Scott",20518547,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
2,"10,000 Hours (with Justin Bieber)","Dan + Shay",11129577,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
3,Circles,"Post Malone",10046611,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",9652455,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
5,"223's (feat. 9lokknine)","YNW Melly",7409895,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
6,"Truth Hurts",Lizzo,7065663,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
7,"hot girl bummer",blackbear,6561090,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
8,Ransom,"Lil Tecca",6331945,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
9,"Someone You Loved","Lewis Capaldi",6105495,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,Camelot,"NLE Choppa",6084351,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
11,"Hot (feat. Gunna)","Young Thug",5994683,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
12,"Goodbyes (Feat. Young Thug)","Post Malone",5971146,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
13,"No Guidance (feat. Drake)","Chris Brown",5914874,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
14,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",5807807,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
15,Panini,"Lil Nas X",5689437,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
16,Saint-Tropez,"Post Malone",5655643,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
17,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",5563158,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
18,"Money In The Grave (Drake ft. Rick Ross)",Drake,5498657,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
19,BOP,DaBaby,5463340,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
20,VIBEZ,DaBaby,5399322,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
21,"Enemies (feat. DaBaby)","Post Malone",5139771,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
22,Señorita,"Shawn Mendes",5089857,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
23,Memories,"Maroon 5",4737913,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
24,"Good as Hell",Lizzo,4472027,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
25,"bad guy","Billie Eilish",4444457,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
26,"Baby (Lil Baby feat. DaBaby)","Quality Control",4370718,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
27,Suge,DaBaby,4333155,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
28,"Beautiful People (feat. Khalid)","Ed Sheeran",4297812,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
29,"How Do You Sleep?","Sam Smith",4222131,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
30,Graveyard,Halsey,4158891,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
31,"The London (feat. J. Cole & Travis Scott)","Young Thug",4078284,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
32,Lalala,Y2K,3923721,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
33,"Dance Monkey","Tones And I",3750861,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
34,"Hollywood's Bleeding","Post Malone",3749973,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
35,INTRO,DaBaby,3711127,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v
