,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
79,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",2475171,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
80,"Self Control","YoungBoy Never Broke Again",2475012,https://open.spotify.com/track/4vSoyDfL0uZyUoWu5NNNsQ
81,DHL,"Frank Ocean",2439230,https://open.spotify.com/track/2INhKpUdzh7v0j041gZNsz
82,"Going Bad (feat. Drake)","Meek Mill",2420148,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
83,Motivation,Normani,2417735,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
84,"SLOW DANCING IN THE DARK",Joji,2413507,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
85,Easy,"Camila Cabello",2404379,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
86,"Make It Right (feat. Lauv)",BTS,2389506,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
87,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",2383035,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
88,Robbery,"Juice WRLD",2350988,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
89,I.F.L.Y.,Bazzi,2350505,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
90,"Ride It",Regard,2317962,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
91,"One Man Band","Old Dominion",2315199,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
92,"Playing Games (with Bryson Tiller) - Extended Version","Summer Walker",2306504,https://open.spotify.com/track/2xyx0o4xNOLLjBSbOOdcbA
93,Orphans,Coldplay,2303590,https://open.spotify.com/track/6muOWhMh7Tf0UFUtMDBhUR
94,"when the party's over","Billie Eilish",2291068,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
95,MAMACITA,Tyga,2259513,https://open.spotify.com/track/51wFQM8W0YfXTmHusXUr5i
96,"Behind Barz - Bonus",Drake,2254215,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR
97,"Die For Me (feat. Future & Halsey)","Post Malone",2241620,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
98,"I Don't Care (with Justin Bieber)","Ed Sheeran",2240824,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
99,"Love Me","Lil Tecca",2239880,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI
100,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",2226700,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
101,EARFQUAKE,"Tyler, The Creator",2212901,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
102,"lovely (with Khalid)","Billie Eilish",2205530,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
103,"Old Town Road - Remix","Lil Nas X",2197187,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
104,Lover,"Taylor Swift",2194602,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
105,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",2178983,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
106,"Sanguine Paradise","Lil Uzi Vert",2171159,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
107,"Takeaway (feat. Lennon Stella)","The Chainsmokers",2168301,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
108,"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",2117543,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
109,Speechless,"Dan + Shay",2105797,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
110,Callaita,"Bad Bunny",2102053,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
111,"Writing on the Wall (feat. Post Malone & Cardi B)","French Montana",2067638,https://open.spotify.com/track/7x9nXsowok1JszkVztI5NI
112,"LA CANCIÓN","J Balvin",2057078,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
113,"BEST ON EARTH (feat. BIA) - Bonus",Russ,2055973,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
114,Bruises,"Lewis Capaldi",2042058,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
115,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",2037174,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
116,"rockstar (feat. 21 Savage)","Post Malone",2034026,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
117,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,2032530,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
118,"7 rings","Ariana Grande",2031631,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
119,INTRO,DaBaby,2028470,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v
120,"My Type",Saweetie,2020512,https://open.spotify.com/track/5KBARWIxeMGkvUax9VtVC9
121,Happier,Marshmello,2016529,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
122,"You Need To Calm Down","Taylor Swift",2015747,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
123,"Envy Me",Calboy,2012647,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
124,Better,Khalid,2012166,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
125,Feelings,Lauv,2005205,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ
126,"I Fall Apart","Post Malone",2003352,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
127,goosebumps,"Travis Scott",1989244,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
128,"boyfriend (with Social House)","Ariana Grande",1984754,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
129,"Pure Water (with Migos)",Mustard,1974841,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
130,SAD!,XXXTENTACION,1970914,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
131,"Better Now","Post Malone",1967439,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
132,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",1966129,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
133,Lonely,Diplo,1944060,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
134,Sucker,"Jonas Brothers",1940557,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
135,"One Thing Right",Marshmello,1923483,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
136,"Eastside (with Halsey & Khalid)","benny blanco",1916484,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
137,"Come Thru (with Usher)","Summer Walker",1909502,https://open.spotify.com/track/3TTMUI5dFcbeNSDTTDY9M8
138,"Harleys In Hawaii","Katy Perry",1905387,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR
139,"Baby Birkin",Gunna,1881679,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
140,"Jocelyn Flores",XXXTENTACION,1872044,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
141,HEARTEATER,XXXTENTACION,1842532,https://open.spotify.com/track/17UwOJOXHbggzJfAreIgII
142,"The Less I Know The Better","Tame Impala",1837918,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
143,"Without Me",Halsey,1831050,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
144,"Beautiful Crazy","Luke Combs",1798277,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
145,China,"Anuel AA",1781533,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
146,Thriller,"Michael Jackson",1780952,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
147,"thank u, next","Ariana Grande",1775743,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
148,"All Girls Are The Same","Juice WRLD",1770952,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
149,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,1769573,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
150,Noticed,"Lil Mosey",1766097,https://open.spotify.com/track/7zLYKWcXnYeHHWidalz7rj
151,Chanel,"Frank Ocean",1752640,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
152,"If I Can't Have You","Shawn Mendes",1745610,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
153,July,"Noah Cyrus",1711379,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
154,"Face to Face","Rex Orange County",1705528,https://open.spotify.com/track/0YdIIMb2MHuxoUudkAY9gS
155,"Zombie (feat. NLE Choppa & DB Omerta)","Kodak Black",1703820,https://open.spotify.com/track/6vn5wV2qwx5sengy1kZHnJ
156,"Brothers (feat. Lil Durk) - Remix","Lil Tjay",1703719,https://open.spotify.com/track/2wUwC1gBJIC05JH87v2hgN
157,Moonlight,XXXTENTACION,1700518,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
158,Teeth,"5 Seconds of Summer",1699969,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
159,"No Me Conoce - Remix","Jhay Cortez",1693732,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
160,"bury a friend","Billie Eilish",1690404,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
161,"Look Back at It","A Boogie Wit da Hoodie",1678666,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
162,"A Thousand Bad Times","Post Malone",1661203,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2
163,Paradise,Bazzi,1648104,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
164,"Yes Indeed","Lil Baby",1643412,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
165,"RAW SHIT (feat. Migos)",DaBaby,1642865,https://open.spotify.com/track/1CCDIow4pPYyJYzhtTUYz2
166,"STUPID (feat. Yung Baby Tate)",Ashnikko,1635927,https://open.spotify.com/track/6qNB2ChCVPepl5ZjVJJTUW
167,"Whiskey Glasses","Morgan Wallen",1635651,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
168,"XO Tour Llif3","Lil Uzi Vert",1629092,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
169,"Faucet Failure","Ski Mask The Slump God",1628253,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
170,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1626496,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
171,"Goin Baby",DaBaby,1617904,https://open.spotify.com/track/3WyRgi8CzQnhzO0xw79tTS
172,I,"Lil Skies",1610054,https://open.spotify.com/track/4ZT9FnbFu1PaBfV3itxiqT
173,"Girls Need Love (with Drake) - Remix","Summer Walker",1594669,https://open.spotify.com/track/14SaZBTjxlorHJQxXh01Hu
174,"Pluto Projector","Rex Orange County",1593778,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc
175,"Monster Mash","Bobby ""Boris"" Pickett",1590463,https://open.spotify.com/track/0xxZY5C9xxij3D1HkzbnfC
176,"Dancing With A Stranger (with Normani)","Sam Smith",1583106,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
177,"Hot Now","YoungBoy Never Broke Again",1577263,https://open.spotify.com/track/3eeyKNIBrt5TH4y0y3QkOu
178,"a lot","21 Savage",1572256,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
179,"RITMO (Bad Boys For Life)","Black Eyed Peas",1567101,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
180,Juicy,"Doja Cat",1559718,https://open.spotify.com/track/7qvsl2pYzrsYgPeFBN5jxp
181,"Best Part (feat. Daniel Caesar)",H.E.R.,1551915,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
182,"Baby Sitter (feat. Offset)",DaBaby,1548120,https://open.spotify.com/track/7f1zjZG77S891Uv4O68yfk
183,Juice,Lizzo,1547658,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl
184,"Be Alright","Dean Lewis",1537117,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
185,"Saturday Nights",Khalid,1534626,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
186,Shots,"Lil Tecca",1531685,https://open.spotify.com/track/6eSU1exzDvBEXmBRxspeh5
187,"What Am I","Why Don't We",1531669,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
188,"Hold On","Lil Tjay",1527332,https://open.spotify.com/track/5qDsijQM75KTdv3RtSPx91
189,"Armed And Dangerous","Juice WRLD",1523603,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
190,Tequila,"Dan + Shay",1520178,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
191,Rules,"Doja Cat",1519998,https://open.spotify.com/track/0S56ARhyAIZ5OzFX54H2pH
192,"i love you","Billie Eilish",1516899,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
193,"No Role Modelz","J. Cole",1515697,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
194,Ghostbusters,"Ray Parker Jr.",1514358,https://open.spotify.com/track/5PIB8aoUJoCRh1O5TEGdOj
195,Congratulations,"Post Malone",1513398,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
196,"I Like Me Better",Lauv,1503792,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
197,"On Chill (feat. Jeremih)",Wale,1503235,https://open.spotify.com/track/5z51HY4ei5QhTjcvwq5Msw
198,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",1503101,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
199,Youngblood,"5 Seconds of Summer",1502237,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
200,"I Wanna Rock (feat. Gunna)",G-Eazy,1499021,https://open.spotify.com/track/5bzaS5tAni5oUpW7bWVdtY
