,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Circles,"Post Malone",10186859,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
2,Ransom,"Lil Tecca",8132757,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
3,BOP,DaBaby,7723114,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
4,"Truth Hurts",Lizzo,7437643,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
5,"223's (feat. 9lokknine)","YNW Melly",7206841,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
6,"Goodbyes (Feat. Young Thug)","Post Malone",6707195,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
7,VIBEZ,DaBaby,6545748,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6288477,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
9,Saint-Tropez,"Post Malone",6279002,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
10,Panini,"Lil Nas X",6173282,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
11,"Hot (feat. Gunna)","Young Thug",6110168,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
12,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",6079679,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
13,"No Guidance (feat. Drake)","Chris Brown",6051178,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
14,Camelot,"NLE Choppa",6047000,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
15,INTRO,DaBaby,5946439,https://open.spotify.com/track/77KMttn3Lic7ZQKDlPqp8v
16,"Someone You Loved","Lewis Capaldi",5842094,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
17,"hot girl bummer",blackbear,5834882,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
18,"Enemies (feat. DaBaby)","Post Malone",5787755,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
19,"Money In The Grave (Drake ft. Rick Ross)",Drake,5711891,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
20,Señorita,"Shawn Mendes",5675433,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
21,"Baby (Lil Baby feat. DaBaby)","Quality Control",4652742,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
22,"bad guy","Billie Eilish",4600936,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
23,Suge,DaBaby,4591862,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
24,"Good as Hell",Lizzo,4516277,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
25,"RAW SHIT (feat. Migos)",DaBaby,4478729,https://open.spotify.com/track/1CCDIow4pPYyJYzhtTUYz2
