,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
17,"Jingle Bell Rock","Bobby Helms",4468092,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
18,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",4439955,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
19,"Santa Tell Me","Ariana Grande",4394488,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
20,"Ballin' (with Roddy Ricch)",Mustard,4215620,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
21,"It's the Most Wonderful Time of the Year","Andy Williams",4200706,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
22,"Don't Start Now","Dua Lipa",4137710,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
23,"223's (feat. 9lokknine)","YNW Melly",4122242,https://open.spotify.com/track/29ZXwWOOLz9t5fa3eT3i7T
24,Woah,"Lil Baby",4086463,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
25,Vete,"Bad Bunny",3995517,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
26,"Last Christmas",Wham!,3983627,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
27,Camelot,"NLE Choppa",3936747,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF
28,"Watermelon Sugar","Harry Styles",3862193,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
29,"bad guy","Billie Eilish",3815401,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
30,Ransom,"Lil Tecca",3789330,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
31,VIBEZ,DaBaby,3723506,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
32,"6 Kiss","Trippie Redd",3690789,https://open.spotify.com/track/7tgjDlQsMR8RvkdlNCJA58
33,"It's Beginning to Look a Lot like Christmas","Michael Bublé",3653488,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
34,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",3634911,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
35,"Goodbyes (Feat. Young Thug)","Post Malone",3629375,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
36,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",3575273,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
37,"Into the Unknown","Idina Menzel",3573296,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
38,Mistletoe,"Justin Bieber",3569281,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
39,"Stuck In A Dream (feat. Gunna)","Lil Mosey",3553409,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
40,"10,000 Hours (with Justin Bieber)","Dan + Shay",3530256,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
41,"Truth Hurts",Lizzo,3523693,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
42,"Money In The Grave (Drake ft. Rick Ross)",Drake,3398997,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
43,"No Guidance (feat. Drake)","Chris Brown",3375824,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
44,"A Holly Jolly Christmas - Single Version","Burl Ives",3362055,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe
45,Death,"Trippie Redd",3352261,https://open.spotify.com/track/3Kd6Wp3lG5HXMB2dlvuy7y
46,"Yellow Hearts","Ant Saunders",3346872,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
47,"The Christmas Song (Merry Christmas To You)","Nat King Cole",3334969,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
48,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",3310259,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
49,"Tip Toe (feat. A Boogie Wit da Hoodie)","Roddy Ricch",3278616,https://open.spotify.com/track/5j1yOqWONR9T6l43AzJ6Es
50,"Holly Jolly Christmas","Michael Bublé",3273222,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
51,Suge,DaBaby,3176037,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
52,"Do They Know It's Christmas? - 1984 Version","Band Aid",3097132,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
53,"Lights Up","Harry Styles",3063461,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
54,"No Idea","Don Toliver",3061436,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
55,"White Christmas","Bing Crosby",3009587,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
56,Señorita,"Shawn Mendes",2911479,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,"Make No Sense","YoungBoy Never Broke Again",2875222,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
58,"Who Needs Love","Trippie Redd",2826021,https://open.spotify.com/track/2ktxr00GpTtbMNeBjNeY8D
59,"Baby (Lil Baby feat. DaBaby)","Quality Control",2804869,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J
60,"MIDDLE CHILD","J. Cole",2768173,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
61,"LOYAL (feat. Drake)",PARTYNEXTDOOR,2767810,https://open.spotify.com/track/5bvnqVuq7UFl0txSlHpsfS
62,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",2744296,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
63,"Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version","Paul McCartney",2708161,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD
64,VALENTINO,24kGoldn,2702710,https://open.spotify.com/track/6piAUJJQFD8oHDUr0b7l7q
65,"Enemies (feat. DaBaby)","Post Malone",2680969,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF
66,"Underneath the Tree","Kelly Clarkson",2675237,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
67,F.N,"Lil Tjay",2673747,https://open.spotify.com/track/0RLLvYBopDwooCyvnTwgYu
68,"Up All Night",Khalid,2662223,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
69,"Feliz Navidad","José Feliciano",2661438,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS
70,"Before You Go","Lewis Capaldi",2621680,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
71,"The London (feat. J. Cole & Travis Scott)","Young Thug",2599133,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
72,Wow.,"Post Malone",2592364,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
73,"Beautiful People (feat. Khalid)","Ed Sheeran",2572370,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
74,"when the party's over","Billie Eilish",2520064,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
75,Immortal,"21 Savage",2518053,https://open.spotify.com/track/4IO8X9W69dIQe0EC5ALXhq
76,Panini,"Lil Nas X",2504030,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
77,"Blue Christmas","Elvis Presley",2503937,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
78,"Follow God","Kanye West",2483622,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
79,"Show Yourself","Idina Menzel",2429626,https://open.spotify.com/track/50WeOnXhM1H7AZEeIDoWfZ
80,Graveyard,Halsey,2421171,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
81,"How Do You Sleep?","Sam Smith",2387958,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
82,"Hot (feat. Gunna)","Young Thug",2383659,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9
83,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",2357806,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
84,"Pop Out (feat. Lil Tjay)","Polo G",2353371,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
85,"Love Me More","Trippie Redd",2347806,https://open.spotify.com/track/6uYgCE2OEulOw5zhHvZsHf
86,"Murder On My Mind","YNW Melly",2339483,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
87,"Lucid Dreams","Juice WRLD",2337584,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
88,"SLOW DANCING IN THE DARK",Joji,2334993,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
89,"Run Rudolph Run - Single Version","Chuck Berry",2330141,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
90,"Trampoline (with ZAYN)",SHAED,2326794,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
91,"lovely (with Khalid)","Billie Eilish",2320230,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
92,Lalala,Y2K,2319626,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
93,"Bad Bad Bad (feat. Lil Baby)","Young Thug",2316458,https://open.spotify.com/track/1GeNui6m825V8jP4uKiIaH
94,"Hot Shower","Chance the Rapper",2289420,https://open.spotify.com/track/00ko9WaS4jOX1kEk3gvHjf
95,"Hate Me (with Juice WRLD)","Ellie Goulding",2231393,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
96,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",2230900,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
97,Somebody,"Internet Money",2211932,https://open.spotify.com/track/735RSTb2xbtWbDtKD9XDYi
98,"Look At Her Now","Selena Gomez",2207042,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
99,"Christmas (Baby Please Come Home)","Mariah Carey",2202347,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
100,"SICKO MODE","Travis Scott",2200551,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
101,"Going Bad (feat. Drake)","Meek Mill",2193715,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
102,"Start Wit Me (feat. Gunna)","Roddy Ricch",2185010,https://open.spotify.com/track/5ravc2aiNoYmu9m37diYXW
103,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,2167429,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
104,Robbery,"Juice WRLD",2136651,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
105,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",2120845,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
106,"7 rings","Ariana Grande",2120182,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
107,"Lover (Remix) [feat. Shawn Mendes]","Taylor Swift",2096254,https://open.spotify.com/track/3i9UVldZOE0aD0JnyfAZZ0
108,"Talk (feat. Disclosure)",Khalid,2095726,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
109,Juicy,"Doja Cat",2083586,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
110,"Have Yourself A Merry Little Christmas","Sam Smith",2077931,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K
111,"Mean It",Lauv,2073986,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
112,EARFQUAKE,"Tyler, The Creator",2070473,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
113,"bad vibes forever",XXXTENTACION,2055462,https://open.spotify.com/track/69dXVFCMiz3SL1L7M24NdX
114,"Panini - DaBaby Remix","Lil Nas X",2051405,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD
115,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",2043397,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
116,Saint-Tropez,"Post Malone",2022889,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq
117,Candy,"Doja Cat",2015897,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
118,Liar,"Camila Cabello",2005501,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
119,"RITMO (Bad Boys For Life)","Black Eyed Peas",1989683,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
120,Tusa,"KAROL G",1934162,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
121,"Into the Unknown - Panic! At The Disco Version","Panic! At The Disco",1931288,https://open.spotify.com/track/421eObjg0DTm2qajJl5OJm
122,"Like It's Christmas","Jonas Brothers",1928471,https://open.spotify.com/track/1OjmlSFuzYflWjSMTCyTJv
123,"Heart On Ice","Rod Wave",1926976,https://open.spotify.com/track/6fWa5CRgy0z30OeGZyMBvD
124,"One Thing Right",Marshmello,1920884,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
125,"I Fall Apart","Post Malone",1919044,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
126,"Hollywood's Bleeding","Post Malone",1916145,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt
127,"Self Control","YoungBoy Never Broke Again",1910105,https://open.spotify.com/track/4vSoyDfL0uZyUoWu5NNNsQ
128,"If the World Was Ending - feat. Julia Michaels","JP Saxe",1907699,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
129,"Sleigh Ride","The Ronettes",1906601,https://open.spotify.com/track/1ODZGydlown4VesUP8HLJX
130,"rockstar (feat. 21 Savage)","Post Malone",1897513,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
131,"It's You","Ali Gatie",1891284,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
132,Callaita,"Bad Bunny",1889472,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
133,"Sanguine Paradise","Lil Uzi Vert",1888080,https://open.spotify.com/track/3XiNC94b4Tq1xwv70sQJGN
134,"LA CANCIÓN","J Balvin",1887907,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
135,SAD!,XXXTENTACION,1887414,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
136,"Did It Again","Lil Tecca",1880164,https://open.spotify.com/track/4guBZjUyrGoHsTahO3IHdj
137,"Baby, It's Cold Outside","Dean Martin",1880104,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
138,"One Man Band","Old Dominion",1859444,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
139,"Without Me",Halsey,1857774,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
140,"Santa Baby","Ariana Grande",1848736,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb
141,Speechless,"Dan + Shay",1848345,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
142,"I Don't Care (with Justin Bieber)","Ed Sheeran",1837682,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
143,"Jocelyn Flores",XXXTENTACION,1828729,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
144,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",1828321,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
145,Suicidal,"YNW Melly",1827351,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
146,"thank u, next","Ariana Grande",1811302,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
147,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",1806269,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
148,"Old Town Road - Remix","Lil Nas X",1800025,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
149,"Better Now","Post Malone",1798200,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
150,"Joy To The World","Nat King Cole",1785788,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
151,"Eastside (with Halsey & Khalid)","benny blanco",1780661,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
152,"Do You Hear What I Hear?","Bing Crosby",1779654,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH
153,Maniac,"Conan Gray",1774268,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP
154,Sucker,"Jonas Brothers",1774201,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
155,"Reply (feat. Lil Uzi Vert)","A Boogie Wit da Hoodie",1764243,https://open.spotify.com/track/364spZLB5bhNlnPrzvUB41
156,"Heartless (feat. Morgan Wallen)",Diplo,1762128,https://open.spotify.com/track/0rFQ5cKYJ9WtHSKp9sxVYt
157,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",1760355,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
158,"Lost in the Woods","Jonathan Groff",1759465,https://open.spotify.com/track/7namdlOhbtsc8FvoSafOQt
159,goosebumps,"Travis Scott",1757515,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
160,"Santa Claus Is Coming to Town","Michael Bublé",1755119,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7
161,"Ransom (with Juice WRLD) - Remix","Lil Tecca",1751507,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
162,"Bang Bang","YNW Melly",1742465,https://open.spotify.com/track/66FltlEV09mPJYAyfYm8De
163,Better,Khalid,1741621,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
164,Hallelujah,Pentatonix,1737904,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx
165,Happier,Marshmello,1735430,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
166,Lover,"Taylor Swift",1731308,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
167,Chanel,"Frank Ocean",1730023,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
168,"Carol of the Bells","Mykola Dmytrovych Leontovych",1728896,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
169,"Winter Wonderland","Bing Crosby",1719584,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ
170,Moonlight,XXXTENTACION,1718754,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
171,"Beautiful Crazy","Luke Combs",1716178,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
172,"Envy Me",Calboy,1713160,https://open.spotify.com/track/7rvyVWja33WG9R97oeJAjx
173,July,"Noah Cyrus",1701068,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
174,"Pure Water (with Migos)",Mustard,1700546,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8
175,"Love Me","Lil Tecca",1699313,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI
176,"UP THE SMOKE (with Offset)","Stunna 4 Vegas",1688840,https://open.spotify.com/track/09TZsMHXEtQkdmMJZPLKup
177,"bury a friend","Billie Eilish",1682622,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
178,"You Need To Calm Down","Taylor Swift",1679407,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
179,"BEST ON EARTH (feat. BIA) - Bonus",Russ,1660394,https://open.spotify.com/track/2Xo3rLHjXfdb4avN68aQyi
180,"Good as Hell",Lizzo,1658526,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
181,"Have Yourself A Merry Little Christmas","Judy Garland",1656339,https://open.spotify.com/track/1Gfdx16f0aOZ70Tm2Z0Lne
182,"The Less I Know The Better","Tame Impala",1649104,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
183,"i love you","Billie Eilish",1645707,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
184,I.F.L.Y.,Bazzi,1645684,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
185,"Best Part (feat. Daniel Caesar)",H.E.R.,1637686,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
186,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",1633542,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
187,"Behind Barz - Bonus",Drake,1627883,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR
188,"Shotta Flow (Feat. Blueface) [Remix]","NLE Choppa",1615678,https://open.spotify.com/track/67XyC1GdSkKb9sbRRkUDXS
189,"ORANGE SODA","Baby Keem",1609918,https://open.spotify.com/track/5FkoSXiJPKTNyYgALRJFhD
190,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",1601771,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
191,"How I Move (feat. Lil Baby)","Flipp Dinero",1594306,https://open.spotify.com/track/14X1WxiHXdVRJ99cMCBzOE
192,"wish you were gay","Billie Eilish",1591069,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
193,"Ride It",Regard,1589823,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
194,"Some Things Never Change","Kristen Bell",1589399,https://open.spotify.com/track/4Xbotg4PCLJw9cDx2dtZLK
195,"Jingle Bell Rock - Daryl's Version","Daryl Hall & John Oates",1579764,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU
196,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1579730,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
197,"Call Out My Name","The Weeknd",1577313,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
198,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,1577157,https://open.spotify.com/track/2zjGJ0dChMR0KxBZS15aqo
199,"Cash Shit (feat. DaBaby)","Megan Thee Stallion",1573968,https://open.spotify.com/track/2rMAtCaTj16NptyVfEIeAC
200,Ophelia,"The Lumineers",1568381,https://open.spotify.com/track/6ZYS6QQxTLsQ6IFXdVx1r4
