,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
91,Vågorna,Uno Svenningsson,237055,https://open.spotify.com/track/6mPvmqLqpQPgYAfUFKcMeX
92,Tillfälligheter,Veronica Maggio,233765,https://open.spotify.com/track/0rBj6lYQUMHwTJ33sdj6Qz
93,Drownin,Yasin,232948,https://open.spotify.com/track/6zShJxDpV9agqgIwINNCgh
94,Oh boy,Peps Persson,232789,https://open.spotify.com/track/5OwH2YXbDrU5HOIyZDRFtg
95,Don't Stop Believin',Journey,227871,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
96,Gav Allt,Jireel,226544,https://open.spotify.com/track/7mEH5HDEDwZta6G2oHTmvn
97,THE SCOTTS,THE SCOTTS,225978,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
98,Babblarnas vaggvisa,Babblarna,225397,https://open.spotify.com/track/2AfIH7lNuwcbKBBfZH3ks5
99,"Rosa himmel (från ""Störst av allt"")",Molly Sandén,224151,https://open.spotify.com/track/3xkGJKpWrn1n6Bk2m84bJP
100,Sommaren i City,Angel,222480,https://open.spotify.com/track/4XoOCFKvikhwp0UcpBwJsO
101,Sommarmelodi,Lov1,220450,https://open.spotify.com/track/1E1y4xZOgn1loVpvGULVD5
102,När vi gräver guld i USA,Glenmark Eriksson Strömstedt,219898,https://open.spotify.com/track/3iAJRvvn8pywXZtvBNNP71
103,Det bästa kanske inte hänt än,Molly Sandén,218319,https://open.spotify.com/track/7Jtmca0gCNHj9OIvv6N1y3
104,TROLLZ (with Nicki Minaj),6ix9ine,217014,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
105,Chambea,Newkid,211911,https://open.spotify.com/track/1FJ9ij3HBUuBuGUiRBqBuX
106,Ghetto Mamacita,Einár,211085,https://open.spotify.com/track/4HV4iJT0ZGyKGAWOmAkm2U
107,Supalonely,BENEE,209583,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
108,Stuck with U (with Justin Bieber),Ariana Grande,208405,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
109,Goliath,Smith & Thell,206426,https://open.spotify.com/track/0z4kyKuFGmUV7WQ7gB1sAp
110,Strövtåg i Hembygden,Mando Diao,206186,https://open.spotify.com/track/0SIKahWVv5FT5ow3UUB80s
111,Hon dansar vidare i livet,Hov1,205667,https://open.spotify.com/track/1aEU7mcRDTYBB4ASpqbjYE
112,September,Norlie & KKV,203770,https://open.spotify.com/track/3kg2F5WibBKbiA71IGmn9h
113,I Don't Know Why,NOTD,202719,https://open.spotify.com/track/0ZXdzaT1k688dkpNeEgQiV
114,När vi två blir en,Gyllene Tider,201309,https://open.spotify.com/track/2EKzS2s2VKnbQ7jxyk2WHi
