,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Svag,Victor Leksell,1328062,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
2,Young & Heartless,Yasin,1319416,https://open.spotify.com/track/6t0YIui8b5Jt8oUVOrmujk
3,Blinding Lights,The Weeknd,1290946,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,ROCKSTAR (feat. Roddy Ricch),DaBaby,1268174,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,Hiphop N RnB,Yasin,1151762,https://open.spotify.com/track/5bx4stZRInFwFz40fHDa7h
6,Komplicerad,Miss Li,972874,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
7,Source Ft Aden,Yasin,918842,https://open.spotify.com/track/6vXi13WQA7ExaAcdTJ26We
8,Buzz Light Year,Yasin,857769,https://open.spotify.com/track/45jdzaE7CDUvJoPl3pDvwU
9,Workin,Yasin,847156,https://open.spotify.com/track/67ttkEO235xJmxhQ9tOM1t
10,GOOBA,6ix9ine,786438,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
11,Chris Tukker Ft Asme,Yasin,768231,https://open.spotify.com/track/4Z50RvPI081HocPy5SBkPW
12,Rain On Me (with Ariana Grande),Lady Gaga,738651,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu
13,Drownin,Yasin,736262,https://open.spotify.com/track/6zShJxDpV9agqgIwINNCgh
14,Spiderman ( Intro ),Yasin,717368,https://open.spotify.com/track/6f1zuPgMf9KtmZYnqEqski
15,Roses - Imanbek Remix,SAINt JHN,706529,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
16,En säng av rosor,Darin,628274,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK
17,Amen,Yasin,626958,https://open.spotify.com/track/50YUyjZk0Dt4OazNHTXgbL
18,Kanske var vi rätt bra ändå,Newkid,621173,https://open.spotify.com/track/1wgHPGGJVV9orCIT99cFMu
19,Think About It,Yasin,612760,https://open.spotify.com/track/1VbxbVQVmCTKtL5s9amH5B
20,Ghetto Mamacita,Einár,610465,https://open.spotify.com/track/4HV4iJT0ZGyKGAWOmAkm2U
21,Passa dig,Miriam Bryant,602426,https://open.spotify.com/track/7nHHxCaUfsqeDRfhMDUrA8
22,In Your Eyes,The Weeknd,566371,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
23,Lev nu dö sen,Miss Li,539743,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
24,Sexcigg,Lov1,538900,https://open.spotify.com/track/4GWDWSQiMOVVOFoMSgmids
25,DIP DIP,Dree Low,536246,https://open.spotify.com/track/1JLzrXRCV1IBnOMdo7cCaM
26,Lose Somebody,Kygo,519807,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
27,BLod,Asme,514079,https://open.spotify.com/track/0OxluJtZjsOELNSF3UuiFT
28,Dance Monkey,Tones And I,500896,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
29,Toosie Slide,Drake,465910,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
30,Sykepleierinnen (Sykehuset 2020),El Papi,435427,https://open.spotify.com/track/0OdiOUBYdTUuw4aMGr1oqP
31,Stuck with U (with Justin Bieber),Ariana Grande,431753,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
32,death bed (coffee for your head),Powfu,430025,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
33,Welcome To Sweden,Einár,422814,https://open.spotify.com/track/0MVVbyWidMUnXyKpnWK6z2
34,THE SCOTTS,THE SCOTTS,419835,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
35,PIPPI,Dree Low,414189,https://open.spotify.com/track/3ySRhREV5ceozxdk0lPqIe
36,Rover (feat. DTG),S1mba,410850,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
37,Chambea,Newkid,388337,https://open.spotify.com/track/0kUB3BitLbzV6TX8RoMCVU
38,Va händish,Einár,386095,https://open.spotify.com/track/4jxkJylQs5yH1ifi7ClkTk
39,ily (i love you baby) (feat. Emilee),Surf Mesa,381285,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
