,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
127,Förlorad Halleluja,Daniel Adams-Ray,155848,https://open.spotify.com/track/7hABeS4cWgDLY8ThqmcEkk
128,Ballin' (with Roddy Ricch),Mustard,155514,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
129,How Do You Sleep?,Sam Smith,153041,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
130,KLICK,Z.E,152678,https://open.spotify.com/track/0USd9iNkH6hC3sGW6ZUB3s
131,How Did I Find You (feat. Miriam Bryant) - Acoustic,NEIKED,151652,https://open.spotify.com/track/3JSoS26Tr86KG9xV8PHExJ
132,Dö ung,Hov1,151506,https://open.spotify.com/track/2OQgPPnwvacwYPs4CwRKjK
133,Vi två,estraden,151046,https://open.spotify.com/track/2ijMtHHR50h8M951kZvYkR
134,Don't Call Me Up,Mabel,150622,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
135,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,150183,https://open.spotify.com/track/1I7arMzqZe0nxd9TfkG0Dt
136,ANNA BOOK,Frej Larsson,149927,https://open.spotify.com/track/4yxr3khkHJypQDArNlVbjZ
137,Flames (with ZAYN),R3HAB,149849,https://open.spotify.com/track/2zJms5D9VSUYjc9y3VJR3q
138,ocean eyes,Billie Eilish,149654,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
139,Happy Now,Kygo,149118,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
140,"Tough Love (feat. Agnes, Vargas & Lagola)",Avicii,146101,https://open.spotify.com/track/1yfyIdEw5U2bD5I6gxQCxW
141,Smartare,estraden,144048,https://open.spotify.com/track/3xY2iyO2p65Z7j8Sck1CiY
142,Buntar,C.Gambino,143645,https://open.spotify.com/track/6pZ0SYyEucIL1Owps4ZtCW
143,"Du Med Dig, Akustisk",Miriam Bryant,143434,https://open.spotify.com/track/1AfSccccjs0qPxCeuKAbEr
144,SANTA LUCIA,Dree Low,143094,https://open.spotify.com/track/12cqy08ToKVuqNfYtdSMty
145,Old Town Road - Remix,Lil Nas X,142346,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
146,Blommor där du står,GAMMAL,142051,https://open.spotify.com/track/23MBpKcMc36cy26jjehN5A
147,Wow.,Post Malone,141867,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
148,Hata mig,Molly Sandén,140568,https://open.spotify.com/track/6u0L0dqNEwuB18oHbAUn9Q
149,I'll Be Fine Somehow - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,140186,https://open.spotify.com/track/7bWxEJjDCSTkjTzJMZ6VKL
150,Blåmärkshårt (Mi Amor),Miriam Bryant,139870,https://open.spotify.com/track/2qKtQuFukH2d0m3FNROcqH
151,Fram,Dree Low,139238,https://open.spotify.com/track/5wHlxItO473Q4D3sQ8hPPQ
152,7 rings,Ariana Grande,139032,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
153,Vindar på Mars,Hov1,138874,https://open.spotify.com/track/1ZdxC3zKhv7A8W0QOhcaAy
154,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,138514,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
155,Goodbyes (Feat. Young Thug),Post Malone,138409,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
156,Den som e den,Molly Sandén,138349,https://open.spotify.com/track/53T4MpkaHLd3oYK5PC5YH2
157,Winner,Laleh,138242,https://open.spotify.com/track/4sJv3bJcuYimBiRJMGOWPp
158,Trampoline (with ZAYN),SHAED,137631,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
159,"10,000 Hours (with Justin Bieber)",Dan + Shay,137259,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
160,Play,K-391,137114,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml
161,FRAM,Frej Larsson,136683,https://open.spotify.com/track/7dagzRIC16qXsu7yYOk44U
162,Goliat,Laleh,136163,https://open.spotify.com/track/7qA8S7mbV9uPy9rFprdN3C
163,Tappat,Victor Leksell,135467,https://open.spotify.com/track/2jPCvYRyIXQf2if8CTyabC
164,Vårt år,estraden,134979,https://open.spotify.com/track/2yNfaW5s5EXJDcKZWOjuzq
165,På egna ben,Magnus Uggla,134785,https://open.spotify.com/track/41NJjQ4MoYeJoTwurM6Iiz
166,Det går bra nu,Magnus Uggla,134620,https://open.spotify.com/track/5F2yyl4knY893SQPVNEBQG
167,Fades Away - Tribute Concert Version,Avicii,134541,https://open.spotify.com/track/2Aomjzc0qNjk4uc3JYGxgc
168,Pineapple Kush,Thrife,134096,https://open.spotify.com/track/0qKnXmGHQ553tGX7CqxaO0
169,Ransom,Lil Tecca,134065,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
170,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,133210,https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
171,High Hopes,Panic! At The Disco,132537,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
172,Futsal Shuffle 2020,Lil Uzi Vert,132420,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
173,Falling Like The Stars,James Arthur,132202,https://open.spotify.com/track/395KzBy0bkb57dEvg6cfzJ
174,Can We Kiss Forever?,Kina,131892,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
175,Tror jag hittar hem,Lars Winnerbäck,131459,https://open.spotify.com/track/3Hj37eJtDqE7PJwwW0opcK
176,Lights Up,Harry Styles,131457,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
177,Kom Hit,K27,131318,https://open.spotify.com/track/5XBeeimSPBF6Hh3NuQnIEp
178,Don't Stop Believin',Journey,129195,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
179,Asme,24SJU,128913,https://open.spotify.com/track/02kcwD0i9br0GtcFjW5dxE
180,Bäst,Ricky Rich,128263,https://open.spotify.com/track/7sMlXDpJK2zqJXorvejqTl
181,Ophelia,The Lumineers,127571,https://open.spotify.com/track/6ZYS6QQxTLsQ6IFXdVx1r4
182,Lay By Me,Ruben,127524,https://open.spotify.com/track/5xQ1yxKzTuPcSNO9FP0lNS
183,Hate Me (with Juice WRLD),Ellie Goulding,127032,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
184,Say You Won't Let Go,James Arthur,126774,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
185,Make Us Never Happen,SHY Martin,126381,https://open.spotify.com/track/03ARE7xKtbCVV2GE5j0IWq
186,Too Late For Love,John Lundvik,125468,https://open.spotify.com/track/6kIdjk3D8XxA2UafE0THGK
187,Uti älven,Linda Olsson,125027,https://open.spotify.com/track/0YYML6v5bQ1sN5FBHBtuur
188,Yellow Hearts,Ant Saunders,124894,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
189,Kaffe och en cigarett,Miss Li,124875,https://open.spotify.com/track/2Rpy3YXrbT8bBwekhXg6C6
190,Kung för en dag,Petter,124623,https://open.spotify.com/track/2b2S8P5rezVZNPYxFWwJhi
191,Fusk,Einár,124486,https://open.spotify.com/track/5gA0VPRSWB8QiDJmM5VDZd
192,Craftmanship,Mwuana,124398,https://open.spotify.com/track/4j2gmxXXeXwUHMXsdMPtVc
193,Tusa,KAROL G,122515,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
194,Robbery,Juice WRLD,121795,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
195,Heaven,Avicii,121363,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
196,Afterwork,Bolaget,121293,https://open.spotify.com/track/6709eMbfnuHS64RVhlYLty
197,It's You,Ali Gatie,120954,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
198,Mama,Ant Wan,120580,https://open.spotify.com/track/6wpJWwioArxPaDzs27aDEn
199,Let Her Go,Passenger,119946,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
200,BOSS,Jiggz,119036,https://open.spotify.com/track/1KjqScv3wZXqeXdbULamgr
