,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Svag,Victor Leksell,1393298,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
2,Blinding Lights,The Weeknd,1364966,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
3,ROCKSTAR (feat. Roddy Ricch),DaBaby,1262444,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
4,GOOBA,6ix9ine,1100416,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
5,Komplicerad,Miss Li,1022797,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
6,Ghetto Mamacita,Einár,1002435,https://open.spotify.com/track/4HV4iJT0ZGyKGAWOmAkm2U
7,Welcome To Sweden,Einár,854227,https://open.spotify.com/track/0MVVbyWidMUnXyKpnWK6z2
8,Roses - Imanbek Remix,SAINt JHN,787372,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
9,Va händish,Einár,779264,https://open.spotify.com/track/4jxkJylQs5yH1ifi7ClkTk
10,Alla drömmar är uppfyllda,Håkan Hellström,738449,https://open.spotify.com/track/1qssB6V0u9ETaLUzaOoMuK
11,En säng av rosor,Darin,698213,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK
12,Lose Somebody,Kygo,694557,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
13,Kanske var vi rätt bra ändå,Newkid,687040,https://open.spotify.com/track/1wgHPGGJVV9orCIT99cFMu
14,In Your Eyes,The Weeknd,660128,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
15,Sexcigg,Lov1,600511,https://open.spotify.com/track/4GWDWSQiMOVVOFoMSgmids
16,DIP DIP,Dree Low,597407,https://open.spotify.com/track/1JLzrXRCV1IBnOMdo7cCaM
17,Stuck with U (with Justin Bieber),Ariana Grande,589354,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
18,Lev nu dö sen,Miss Li,576654,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
19,Frank Lucas,Einár,552137,https://open.spotify.com/track/4LBqlWxFO2mq1XSoJmGjhk
20,GoHardOrGoHome,Einár,550819,https://open.spotify.com/track/7A8wqJTG8pG3T3LiUOyGwF
