,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
178,All Night Long (All Night) - Recorded at Spotify Studios Stockholm,Benjamin Ingrosso,145095,https://open.spotify.com/track/1I7arMzqZe0nxd9TfkG0Dt
179,Moral of the Story,Ashe,144437,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
180,Until I Bleed Out,The Weeknd,143649,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
181,Complicated,Miss Li,143615,https://open.spotify.com/track/14RLxOJGYs6BkLnvZYZisy
182,Don't Stop Believin',Journey,141774,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
183,Lucid Dreams,Juice WRLD,139508,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
184,Shout It Out,Mariette,139108,https://open.spotify.com/track/1GyUkIDUXbZ7xyi57Dn50v
185,Forgive Me Friend (feat. Swedish Jam Factory),Smith & Thell,139063,https://open.spotify.com/track/6uYSfre2oDrvGBAWEcnr51
186,VEM E VEM ?,Dree Low,138538,https://open.spotify.com/track/3tHxZOR9pDLnsKGikqHqd8
187,ANNA BOOK,Frej Larsson,137657,https://open.spotify.com/track/4yxr3khkHJypQDArNlVbjZ
188,Det svåraste,estraden,136055,https://open.spotify.com/track/7Do7xOZdSa9a41RbBFORwe
189,TOP CLASS,Dree Low,135763,https://open.spotify.com/track/4zKYAowoRnZNgL3kWVlXn4
190,Härifrån,Dizzy,134767,https://open.spotify.com/track/00b9utayyiUwzCkXLWSf8f
191,Think About Things,Daði Freyr,133586,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
192,Ballin' (with Roddy Ricch),Mustard,133442,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
193,Boyfriend,Mabel,133392,https://open.spotify.com/track/0B2su5lNZe9t3VjOkwtDLV
194,Always Remember Us This Way,Lady Gaga,132667,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
195,Best Time’s Right Now,Lance & Linton,132447,https://open.spotify.com/track/0GoIGVoX1ZYPeb1BvzaTYP
196,74 BARS,Z.E,131293,https://open.spotify.com/track/2eGPPxqTf4IxXZJ0opXNOy
197,"Du Med Dig, Akustisk",Miriam Bryant,131184,https://open.spotify.com/track/1AfSccccjs0qPxCeuKAbEr
198,Smartare,estraden,130830,https://open.spotify.com/track/3xY2iyO2p65Z7j8Sck1CiY
199,Walk Em Down (feat. Roddy Ricch),NLE Choppa,130346,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
200,Gango,Ant Wan,130019,https://open.spotify.com/track/2aLlB7L3D8KkjJ2FPOBzRJ
