,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Svag,Victor Leksell,1383931,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
2,ROCKSTAR (feat. Roddy Ricch),DaBaby,1218918,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
3,Blinding Lights,The Weeknd,1215572,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,Young & Heartless,Yasin,1102063,https://open.spotify.com/track/6t0YIui8b5Jt8oUVOrmujk
5,Komplicerad,Miss Li,1008887,https://open.spotify.com/track/29nwG4y9NFmN76yfUfc01d
6,Hiphop N RnB,Yasin,1008851,https://open.spotify.com/track/5bx4stZRInFwFz40fHDa7h
7,Roses - Imanbek Remix,SAINt JHN,703363,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,Source Ft Aden,Yasin,682096,https://open.spotify.com/track/6vXi13WQA7ExaAcdTJ26We
9,En säng av rosor,Darin,636417,https://open.spotify.com/track/14eKSIRO006SRXYpfoY8HK
10,Workin,Yasin,626231,https://open.spotify.com/track/67ttkEO235xJmxhQ9tOM1t
11,Kanske var vi rätt bra ändå,Newkid,611525,https://open.spotify.com/track/05HKKlHqE1HJ1oIqXpJ7yI
12,GOOBA,6ix9ine,592904,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
13,Lev nu dö sen,Miss Li,588344,https://open.spotify.com/track/6HJasLoTKvxglAMQH8nPcD
14,In Your Eyes,The Weeknd,565452,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
15,Lose Somebody,Kygo,554846,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
16,Rain On Me (with Ariana Grande),Lady Gaga,551565,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
17,Buzz Light Year,Yasin,528105,https://open.spotify.com/track/45jdzaE7CDUvJoPl3pDvwU
