,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
76,Godzilla (feat. Juice WRLD),Eminem,213471,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
77,Kingdom Come,Anna Bergendahl,211566,https://open.spotify.com/track/0ZoxdGmVIGzxUSi6nkQ98G
78,Shallow,Lady Gaga,209183,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
79,TESLA,Macky,208872,https://open.spotify.com/track/4LZi20EAgNBhTR3OBWLzdr
80,No Cap,Adel,207661,https://open.spotify.com/track/3G69nPByVZKPtgsesLKbx4
81,Sånger från förut,GAMMAL,207357,https://open.spotify.com/track/7eXmd9KhEpsvATd568suYZ
82,End of Time,K-391,206072,https://open.spotify.com/track/67O8CWXxPsfz8orZVGMQwf
83,Bruises,Lewis Capaldi,205724,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
84,Ungen,Stress,205372,https://open.spotify.com/track/4HeXDNi6tZMp419MW8DZqu
85,ROXANNE,Arizona Zervas,204973,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
86,HotSpot,Greekazo,203577,https://open.spotify.com/track/2YVhM13dAwdW321hNHtDVo
87,Adore You,Harry Styles,203001,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
88,Life Is Good (feat. Drake),Future,201726,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
89,Higher Love,Kygo,201093,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
90,Mitten av september,Hov1,200209,https://open.spotify.com/track/7jjLKYImKi4sXsvPKwLoRq
91,Piga & dräng,Drängarna,198212,https://open.spotify.com/track/0fXANVK5oDCujoed5II6La
92,Heading Home,Alan Walker,197946,https://open.spotify.com/track/22O2Zdfj3jnJZDSzlDMAJp
93,FLYT,Z.E,195373,https://open.spotify.com/track/2y8AsD76fBMipxfs2cxdXV
94,Everywhere (feat. Maya Avedis),XO Cupid,195326,https://open.spotify.com/track/3sSQDbzb6TrXlsSREouIUk
95,Saker som gör ont,Norlie & KKV,191881,https://open.spotify.com/track/19nJ4Tvu8BOwUfzKdWTXHZ
96,DANCE,CLMD,190397,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
97,Forever Yours - Avicii Tribute,Kygo,190377,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
98,DAG HAMMARSKJÖLD,Dree Low,188428,https://open.spotify.com/track/5MwNk30sG4xRpsDdUgUwC2
99,Bad Child,Tones And I,188350,https://open.spotify.com/track/1qCmZnC1FUpNgOydIzqIPC
100,Physical,Dua Lipa,187757,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
101,lovely (with Khalid),Billie Eilish,184076,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
102,Level of Concern,Twenty One Pilots,183275,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
103,Det bästa kanske inte hänt än,Molly Sandén,180000,https://open.spotify.com/track/7Jtmca0gCNHj9OIvv6N1y3
104,Let Him Go,JUNG,178895,https://open.spotify.com/track/1cXLNDNwUjFB81anhcsDgo
105,Hornstullsstrand,Hov1,178127,https://open.spotify.com/track/2kju4JyRnNmiwQYhFrLgKy
106,FÖRSENT 2,Greekazo,176740,https://open.spotify.com/track/4SCGuSoP9wyKhZ8yAhFplI
107,Boyfriend,Selena Gomez,175746,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
108,Sunnanvind,Mares,175685,https://open.spotify.com/track/4GK4mydvnsodLEHWb4zJV4
109,when the party's over,Billie Eilish,175164,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
110,Fukushima,Ant Wan,174671,https://open.spotify.com/track/2zJmIfPIIEQ4ABpTAqoHpK
111,PILOTER,Greekazo,174441,https://open.spotify.com/track/3OejHxEWCbidASTijx8HKU
112,F.A.M.E (LeyLey),Dani M,174351,https://open.spotify.com/track/1ryW1LqC5VMFJFXd4wIrpf
113,Vamos Amigos,Mendez,174004,https://open.spotify.com/track/60Qib6jBxNJGCxVk8mJeRI
114,SOS (feat. Aloe Blacc),Avicii,173735,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
115,I Don't Care (with Justin Bieber),Ed Sheeran,173144,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
116,Señorita,Shawn Mendes,172745,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
117,Sci-fi,Adel,172236,https://open.spotify.com/track/1JEVK6gqfGPM5CIhGyIVnI
118,Annan Kaliber,Ant Wan,172061,https://open.spotify.com/track/0Od5NgewZTlogExXBOX5jC
119,Some Say,Nea,171523,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
120,Jag Vil Ha Dig,Ringnes-Ronny,169694,https://open.spotify.com/track/0IiWe6NRNBB7QbrCcgUCZX
121,Äru min nu,Myra Granberg,168321,https://open.spotify.com/track/1bvAJqkJnAO1LJN9zov2kL
122,Hotel Walls,Smith & Thell,168245,https://open.spotify.com/track/7MUUzpdrSa8UUEpyS1dGUq
123,"Mi Amor (Blåmärkshårt) [feat. Cherrie, Molly Sandén, STOR]",Miriam Bryant,167209,https://open.spotify.com/track/1vmQXaFNMnSEBLTobPwME5
124,Sand,Molly Sandén,166320,https://open.spotify.com/track/7CYKovD8hNKg0w902IASMi
125,Bang Bang,Ant Wan,164119,https://open.spotify.com/track/7MslSOqqMRX4aUPi0X1H0H
126,Över dig,Newkid,162873,https://open.spotify.com/track/0BaPvhm5WVzIAsAEI0sbQQ
127,Solen har gått ner,Veronica Maggio,162861,https://open.spotify.com/track/10ylH6P7Lk02UVQbHSLSuJ
128,Take A Chance,Robin Bengtsson,162818,https://open.spotify.com/track/3CiXOKYt9tRSLlDnt0Yxew
129,Lose Control,MEDUZA,162670,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
