,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Good Days,SZA,6323585,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
2,Anyone,Justin Bieber,6149984,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
3,34+35,Ariana Grande,5606876,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
4,Mood (feat. iann dior),24kGoldn,5583614,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,5368252,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
6,DÁKITI,Bad Bunny,5161927,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
7,positions,Ariana Grande,5102841,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
8,Whoopty,CJ,4877062,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
9,WITHOUT YOU,The Kid LAROI,4777818,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
10,Blinding Lights,The Weeknd,4440447,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
11,Levitating (feat. DaBaby),Dua Lipa,4422483,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
12,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,4156151,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
13,WAP (feat. Megan Thee Stallion),Cardi B,4075050,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
14,willow,Taylor Swift,4063837,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
15,What You Know Bout Love,Pop Smoke,3951385,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
16,Therefore I Am,Billie Eilish,3894603,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
17,Body,Megan Thee Stallion,3880068,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
18,Laugh Now Cry Later (feat. Lil Durk),Drake,3868635,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
19,HOLIDAY,Lil Nas X,3804112,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
20,ROCKSTAR (feat. Roddy Ricch),DaBaby,3541901,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
