,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,drivers license,Olivia Rodrigo,18203457,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS
2,Good Days,SZA,8941860,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
3,Streets,Doja Cat,5924862,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf
4,Whoopty,CJ,5129946,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
5,Mood (feat. iann dior),24kGoldn,4867686,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,4848382,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
7,Blinding Lights,The Weeknd,4556951,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,34+35,Ariana Grande,4507886,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
9,WITHOUT YOU,The Kid LAROI,4501134,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
10,Save Your Tears,The Weeknd,4480514,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
11,DÁKITI,Bad Bunny,4433440,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
12,positions,Ariana Grande,4408812,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
13,Somebody’s Problem,Morgan Wallen,4380908,https://open.spotify.com/track/42lqBjPYlmL1EXpMDXvhSN
14,Levitating (feat. DaBaby),Dua Lipa,4262526,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
15,Wasted On You,Morgan Wallen,4133654,https://open.spotify.com/track/3cBsEDNhFI9E82vPj3kvi3
16,Lo Vas A Olvidar (with ROSALÍA),Billie Eilish,3943012,https://open.spotify.com/track/0psS4i5YooJrXfDnGvWRLi
17,Bad Boy (with Young Thug),Juice WRLD,3930919,https://open.spotify.com/track/43CIWpJaJHRcI4mUSjqgc2
18,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,3915709,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
19,Sand In My Boots,Morgan Wallen,3878587,https://open.spotify.com/track/0uRrG2jRR5tuifsYIJHEao
20,Best Friend (feat. Doja Cat),Saweetie,3812743,https://open.spotify.com/track/2etHQJxIbV0soyPhelVs9Y
21,What You Know Bout Love,Pop Smoke,3671918,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
22,Anyone,Justin Bieber,3649347,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
23,WAP (feat. Megan Thee Stallion),Cardi B,3602199,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
24,Therefore I Am,Billie Eilish,3561121,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
25,Sweater Weather,The Neighbourhood,3526653,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
26,Laugh Now Cry Later (feat. Lil Durk),Drake,3478897,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
27,Skin,Sabrina Carpenter,3463765,https://open.spotify.com/track/03B2SfXuvDh1m9F4tqrX07
28,Body,Megan Thee Stallion,3398653,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
29,Wishing Well,Juice WRLD,3318983,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
30,7 Summers,Morgan Wallen,3251535,https://open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ
31,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,3160605,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
