,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Boogieman (feat. Salmo),Ghali,2692980,https://open.spotify.com/track/10Q5VqDAAbwExYkNha3VKH
2,Good Times,Ghali,2539836,https://open.spotify.com/track/6GpvHaqp0Yybx9P6YnodRD
3,Marymango (feat. tha Supreme),Ghali,2528972,https://open.spotify.com/track/7eHHKYb2cRRqqzl8bbiwA3
4,Ringo Starr,Pinguini Tattici Nucleari,2216232,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
5,Fai rumore,Diodato,2029488,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
6,Per sentirmi vivo,Fasma,2028970,https://open.spotify.com/track/5U3ln41nbhztweY70Mv5b3
7,Musica (E Il Resto Scompare),Elettra Lamborghini,1854382,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
8,blun7 a swishland,tha Supreme,1822828,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
9,Viceversa,Francesco Gabbani,1813125,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
10,Rapide,Mahmood,1711624,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
11,Me ne frego,Achille Lauro,1599097,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
12,Bando,ANNA,1545303,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
13,Blinding Lights,The Weeknd,1399212,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
14,ANSIA NO,FSK SATELLITE,1351996,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
15,Andromeda,Elodie,1325400,https://open.spotify.com/track/4iceKk4reL0vg2yDwXxQNF
16,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1240156,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
17,Dance Monkey,Tones And I,1195594,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
18,Tikibombom,Levante,1134613,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
19,BRAVI A CADERE - I polmoni,Marracash,1125305,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i
20,fuck 3x,tha Supreme,1114946,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
21,Calmo,Shiva,1103718,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
22,CRUDELIA - I nervi,Marracash,1087062,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn
23,DNA,Ghali,1063421,https://open.spotify.com/track/3ciPiuilE79SH0UQzeL3xe
24,Stu core t'apparten,Rocco Hunt,1045574,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
25,Falling,Trevor Daniel,1028140,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
26,22:22,Ghali,994586,https://open.spotify.com/track/73hTfGHBSYC8iI6He1optV
27,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,977705,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
28,Before You Go,Lewis Capaldi,970910,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
29,Jennifer (feat. Soolking),Ghali,970525,https://open.spotify.com/track/0vweNYeRPON18eHikCdtkz
30,"PAROLA - feat. Lazza, Emis Killa",Giaime,935246,https://open.spotify.com/track/2tQ7vPjN88wkQl5hSNSbVF
31,ROXANNE,Arizona Zervas,931744,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
32,Allora ciao,Shade,926464,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
33,Don't Start Now,Dua Lipa,923971,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
34,Tusa,KAROL G,888095,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
35,Flashback,Ghali,877183,https://open.spotify.com/track/5qLAsCiHdGg7NSSg63XAcG
36,Fast Food,Ghali,874897,https://open.spotify.com/track/2zRUYqUE7lRSLWWLwDvFr6
37,Tutto Questo Sei Tu,Ultimo,858504,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
38,RITMO (Bad Boys For Life),Black Eyed Peas,801503,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
39,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,799050,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
40,Chance (feat. Capo Plaza),Shiva,770343,https://open.spotify.com/track/7CQwJNaHvxUPye0X7bTh7g
