,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,THE SCOTTS,THE SCOTTS,2122191,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
2,SICKO MODE,Travis Scott,1680713,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
3,Auto Blu,Shiva,1604027,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
4,Good Times,Ghali,1569503,https://open.spotify.com/track/6GpvHaqp0Yybx9P6YnodRD
5,Fiori di Chernobyl,Mr.Rain,1565333,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
6,goosebumps,Travis Scott,1522747,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
7,Bando - Remix,ANNA,1437417,https://open.spotify.com/track/1Upi1oHB1ly7XdlbOz7Gjd
8,death bed (coffee for your head),Powfu,1329392,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
9,Roses - Imanbek Remix,SAINt JHN,1322692,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
10,Blinding Lights,The Weeknd,1134384,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
11,HIGHEST IN THE ROOM,Travis Scott,1074793,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
12,blun7 a swishland,tha Supreme,1015765,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
13,Bando,ANNA,999647,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
14,Nena (feat. Geolier & Andry The Hitmaker),Boro Boro,969968,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
15,Boogieman (feat. Salmo),Ghali,968629,https://open.spotify.com/track/10Q5VqDAAbwExYkNha3VKH
16,Per sentirmi vivo,Fasma,964910,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
17,Rapide,Mahmood,932925,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
18,Le Feste Di Pablo (con Fedez),CARA,891417,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
19,Tusa,KAROL G,887813,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
20,Toosie Slide,Drake,839166,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
21,Dilemme (with tha Supreme & Mara Sattei),Lous and The Yakuza,828559,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
22,Ringo Starr,Pinguini Tattici Nucleari,817429,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
23,Boss Bitch,Doja Cat,719963,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
24,Musica (E Il Resto Scompare),Elettra Lamborghini,711431,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
25,MITRA,Sapobully,710919,https://open.spotify.com/track/1sTdhkO7yde0DZc5F9cUMs
26,Chega,Gaia,707990,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9
27,Dance Monkey,Tones And I,700669,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
28,Falling,Trevor Daniel,690844,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
29,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,679216,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
30,Snitch E Impicci (con FSK SATELLITE),DrefGold,656564,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC
31,Una volta ancora (feat. Ana Mena),Fred De Palma,655181,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
32,BRAVI A CADERE - I polmoni,Marracash,653181,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
33,Fai rumore,Diodato,647181,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
34,Cioilflow (feat. Salmo) - prod. Strage,Dani Faiv,643977,https://open.spotify.com/track/5g3lnGtMq0m30T6xHElZqJ
35,BUTTERFLY EFFECT,Travis Scott,636903,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
36,fuck 3x,tha Supreme,633939,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
37,STARGAZING,Travis Scott,620726,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
38,Viceversa,Francesco Gabbani,609404,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
39,Before You Go,Lewis Capaldi,593082,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
40,ANSIA NO,FSK SATELLITE,583376,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
41,16 Marzo (feat. Gow Tribe),Achille Lauro,576033,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
42,Il Passo (feat. Samurai Jay),MamboLosco,572122,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv
43,Don't Start Now,Dua Lipa,568279,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
44,Ma lo vuoi capire?,Tommaso Paradiso,562063,https://open.spotify.com/track/4Veqf07wBQY58QVqNGA1M7
45,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,558195,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
46,Baila Conmigo (feat. Kelly Ruiz),Dayvi,556206,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
47,Ora che ti guardo bene,Gazzelle,552464,https://open.spotify.com/track/25rH6l9UjJaLu4Ckxku8XT
48,Chiasso,Random,551770,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
49,Physical,Dua Lipa,550615,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
50,sentimi (prod. Crookers & Bias),Madame,547747,https://open.spotify.com/track/6NaAEcuUgvPSuhpdOZrlGQ
51,Allora ciao,Shade,529853,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
52,NEON - Le Ali (feat. Elisa),Marracash,527739,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
53,CRUDELIA - I nervi,Marracash,523688,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
54,The Box,Roddy Ricch,503660,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
55,Cin Cin,Alfa,500964,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
56,Dove e quando,Benji & Fede,493887,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
57,Marymango (feat. tha Supreme),Ghali,480455,https://open.spotify.com/track/7eHHKYb2cRRqqzl8bbiwA3
58,Savage,Megan Thee Stallion,458816,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
59,Tikibombom,Levante,458533,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
60,Tutto Questo Sei Tu,Ultimo,458245,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
61,Domani ci passa,Ludwig,452487,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
62,Blueberry Faygo,Lil Mosey,449556,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
63,Che Poi,Carl Brave,442857,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
64,Someone You Loved,Lewis Capaldi,434171,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
65,MAMACITA,Black Eyed Peas,434117,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
66,Andromeda,Elodie,423517,https://open.spotify.com/track/4iceKk4reL0vg2yDwXxQNF
67,Lento,Boro Boro,421646,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
68,"Sunday Best (Feeling Good, Like I Should)",Surfaces,421353,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
69,ROXANNE,Arizona Zervas,419040,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
70,In peggio - prod. Strage,Dani Faiv,416865,https://open.spotify.com/track/36jzkozloE2nFefpcJUw32
71,Stu core t'apparten,Rocco Hunt,414339,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
72,Calmo,Shiva,414070,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
73,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,409220,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
