,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Bando,ANNA,3072529,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
2,Boogieman (feat. Salmo),Ghali,2616571,https://open.spotify.com/track/10Q5VqDAAbwExYkNha3VKH
3,Good Times,Ghali,2613817,https://open.spotify.com/track/6GpvHaqp0Yybx9P6YnodRD
4,Snitch E Impicci (con FSK SATELLITE),DrefGold,2467433,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC
5,Per sentirmi vivo,Fasma,2085914,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
6,Ringo Starr,Pinguini Tattici Nucleari,2069175,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
7,Rapide,Mahmood,1780510,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
8,Musica (E Il Resto Scompare),Elettra Lamborghini,1758627,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
9,Fai rumore,Diodato,1742143,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
10,blun7 a swishland,tha Supreme,1738763,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
11,Marymango (feat. tha Supreme),Ghali,1655333,https://open.spotify.com/track/7eHHKYb2cRRqqzl8bbiwA3
12,Viceversa,Francesco Gabbani,1584832,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
13,Blinding Lights,The Weeknd,1444948,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
14,Me ne frego,Achille Lauro,1379894,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
15,ANSIA NO,FSK SATELLITE,1255316,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
16,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1238093,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
17,Andromeda,Elodie,1158566,https://open.spotify.com/track/4iceKk4reL0vg2yDwXxQNF
18,Dance Monkey,Tones And I,1156494,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
19,BRAVI A CADERE - I polmoni,Marracash,1135137,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i
20,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,1135130,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
21,CRUDELIA - I nervi,Marracash,1071142,https://open.spotify.com/track/1OeIJITrlUR4qss2kywMEn
22,Tikibombom,Levante,1064881,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
23,Stu core t'apparten,Rocco Hunt,1024817,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
24,Before You Go,Lewis Capaldi,1023248,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
25,Tusa,KAROL G,1018087,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
26,Falling,Trevor Daniel,1002443,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
27,Calmo,Shiva,966311,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
28,ROXANNE,Arizona Zervas,944950,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
29,fuck 3x,tha Supreme,944943,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
30,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,943786,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
31,Allora ciao,Shade,932080,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
32,Don't Start Now,Dua Lipa,928102,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
33,Tutto Questo Sei Tu,Ultimo,874124,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
34,"Vamos Pa La Banca (feat. Geolier, Samurai Jay & Lele Blade)",Dat Boi Dee,843156,https://open.spotify.com/track/4BWhorzhcnimKOoXxYnhz4
35,"PAROLA - feat. Lazza, Emis Killa",Giaime,840308,https://open.spotify.com/track/2tQ7vPjN88wkQl5hSNSbVF
36,The Box,Roddy Ricch,767474,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
37,RITMO (Bad Boys For Life),Black Eyed Peas,752440,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
38,Il tuo profumo,Fred De Palma,737862,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
39,FIGHT! (feat. Nayt),Il Tre,737730,https://open.spotify.com/track/3NiLpavKgcemrAlBKX275X
40,Chiasso,Random,735048,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
41,La Mia Hit (feat. Max Pezzali),J-AX,730526,https://open.spotify.com/track/4bMfWDvKPCFQ2df7Qf2UTs
42,LOCO (feat. Dark Polo Gang),Kidd Keo,710883,https://open.spotify.com/track/5pjl42Dy5v88ZLbuV34xpQ
43,Una volta ancora (feat. Ana Mena),Fred De Palma,710314,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
44,22:22,Ghali,707394,https://open.spotify.com/track/73hTfGHBSYC8iI6He1optV
45,Che Poi,Carl Brave,702101,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
46,Courmayeur,DJ Matrix,697625,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
47,Chance (feat. Capo Plaza),Shiva,689393,https://open.spotify.com/track/7CQwJNaHvxUPye0X7bTh7g
48,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,672689,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
49,DNA,Ghali,671408,https://open.spotify.com/track/3ciPiuilE79SH0UQzeL3xe
50,Nuova Registrazione 527 - prod. tha Supreme,Mara Sattei,659768,https://open.spotify.com/track/7p3VjQ8j4CokBChMQz1ARQ
51,Soldi in Nero - feat. Sfera Ebbasta,Shiva,641989,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
52,Stupid Love,Lady Gaga,625013,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb
53,GANG (feat. Geolier),Samurai Jay,609529,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
54,baby,Madame,606416,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
55,Cin Cin,Alfa,606178,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
56,Magnifico difetto,Benji & Fede,604146,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
57,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,598154,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
58,Godzilla (feat. Juice WRLD),Eminem,591533,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
59,Physical,Dua Lipa,590387,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
60,Candy,VillaBanks,587189,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
61,Bossoli,Shiva,580653,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
62,Barrio,Mahmood,573723,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
63,SCACCIACANI,Ketama126,571896,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
64,Piccola Stella,Ultimo,569032,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
65,Jennifer (feat. Soolking),Ghali,567484,https://open.spotify.com/track/0vweNYeRPON18eHikCdtkz
66,Polo nord - C+N Progressive Mix,Massimo Pericolo,555669,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
67,Lento,Boro Boro,552703,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
68,Non Avere Paura,Tommaso Paradiso,549571,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
69,MALA SANTA,Becky G,546669,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
70,ENFASI,Sierra,534180,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
71,Roses - Imanbek Remix,SAINt JHN,533558,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
72,Flashback,Ghali,530638,https://open.spotify.com/track/5qLAsCiHdGg7NSSg63XAcG
73,Holly & Benji (feat. Capo Plaza & Shiva),AVA,528749,https://open.spotify.com/track/4tchNSV4eZQ9vG4GNA4iJa
74,Someone You Loved,Lewis Capaldi,527490,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
75,Eden (feat. Dardust),Rancore,524409,https://open.spotify.com/track/0uq5cbQmpGciCLEveRDEdX
76,Yummy,Justin Bieber,522789,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
77,Lose Control,MEDUZA,521430,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
78,Carillon (with Achille Lauro),Nahaze,517797,https://open.spotify.com/track/4uRx3SdWG2cNVfRNVPwHDS
79,Rozzi,Paky,517524,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
