,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
166,Señorita,Shawn Mendes,304296,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
167,ROSE & ROVI,Rosa Chemical,298912,https://open.spotify.com/track/45CUOI8AfmABHQHyc6Lptk
168,Regina Coeli,Carl Brave,296460,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
169,Bossoli,Shiva,296386,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
170,MADAME - L'anima (feat. Madame),Marracash,293466,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
171,Girasoli,Emanuele Aloia,292032,https://open.spotify.com/track/3lumKk7Mrt6KhFDZURTv0t
172,ZERO+ZERO (feat. Lazza),DrefGold,289647,https://open.spotify.com/track/6X9yxcQeziFwxFINTTbwJm
173,GANG (feat. Geolier),Samurai Jay,288880,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
174,Better Days - Giorni Migliori (with Negramaro),OneRepublic,288183,https://open.spotify.com/track/6kfUXAS4K8zpNCADiFqMCt
175,Playa,Baby K,286819,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
176,OPS,Mr.Rain,285276,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
177,Candy,VillaBanks,284333,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
178,"Alone, Pt. II",Alan Walker,284057,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
179,Autostima,PSICOLOGI,282897,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
180,OCCHIO E CROCE,Rosa Chemical,282855,https://open.spotify.com/track/5F7tk61FSGYuqCK2sNcvEE
181,Cenere,Nashley,281313,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
182,Uno squillo,Capo Plaza,279621,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
183,LOBBY WAY,Rosa Chemical,279594,https://open.spotify.com/track/6szIt8lTQdncz7LiV1Na9h
184,baby,Madame,278463,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
185,Chic,Izi,278088,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
186,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,277959,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
187,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-AX,276600,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt
188,Rozzi,Paky,276106,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
189,Polvere e detriti (feat. Jake La Furia) - prod. Kanesh,Dani Faiv,276089,https://open.spotify.com/track/7irVEmqGdd1eqs7uqLCYKW
190,BANKROLL (feat. Luchè),DrefGold,274420,https://open.spotify.com/track/1P2ehPf35hpHudgb1WcbOM
191,GIRO D'ITALIA (feat. Guè Pequeno),DrefGold,273828,https://open.spotify.com/track/52xsdYwnjK3sJz5iYdU9aq
192,Easy (feat. Luana) - prod. Frenkie G,Dani Faiv,269770,https://open.spotify.com/track/4I2Uo5YjOej6WSnhRgklx8
193,I Don't Care (with Justin Bieber),Ed Sheeran,268056,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
194,Memories,Maroon 5,267558,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
195,WHATS POPPIN,Jack Harlow,266699,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
196,"Outro (Niente di Speciale) - prod. Strage, Q3000",Dani Faiv,265460,https://open.spotify.com/track/2jOXgMw5Ew8PFWy1abGNOU
197,Pezzo grosso - prod. Kanesh,Dani Faiv,265403,https://open.spotify.com/track/4hpS9HlrPXofGvoJNaU74o
198,Magnifico difetto,Benji & Fede,264300,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
199,Veleno 7,Gemitaiz,263553,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
200,Kings & Queens,Ava Max,262743,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
