,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,ELEGANTE (feat. Sfera Ebbasta),DrefGold,2006130,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC
2,Mediterranea,Irama,1949734,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
3,Good Times,Ghali,1837071,https://open.spotify.com/track/2WTpDa12uovl0pTIxQGq62
4,Spigoli,Carl Brave,1798739,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi
5,Il bacio di Klimt,Emanuele Aloia,1696380,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
6,MAMACITA,Black Eyed Peas,1575858,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
7,"TesTa TrA Le NuVoLE, pT. 2",Alfa,1549120,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
8,Fiori di Chernobyl,Mr.Rain,1509232,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
9,death bed (coffee for your head),Powfu,1449424,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
10,GOOBA,6ix9ine,1442314,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
11,Roses - Imanbek Remix,SAINt JHN,1394373,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
12,Auto Blu,Shiva,1362866,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
13,Nena (feat. Geolier & Andry The Hitmaker),Boro Boro,1323361,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
14,OPPS (feat. Capo Plaza),DrefGold,1253940,https://open.spotify.com/track/6TzJQdkvLetW6PTVBKKVNh
15,Blinding Lights,The Weeknd,1067398,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,Tusa,KAROL G,1046956,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
17,Problemi Con Tutti (Giuda),Fedez,1044382,https://open.spotify.com/track/6dlFPrQ8AvKFPKJ7ZeyDMT
18,Chega,Gaia,1014922,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9
19,Boogieman (feat. Salmo),Ghali,994334,https://open.spotify.com/track/5SlaXXzDWm6HXqnn3FVtiG
20,THE SCOTTS,THE SCOTTS,956771,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
21,ROCKSTAR (feat. Roddy Ricch),DaBaby,950421,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
22,ENJOY (feat. Tedua),DrefGold,947105,https://open.spotify.com/track/2tAZzQ65C5GDJCIhuACs5o
23,Le Feste Di Pablo (con Fedez),CARA,939900,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
24,Per sentirmi vivo,Fasma,930582,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
25,Rain On Me (with Ariana Grande),Lady Gaga,929636,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu
26,Moonlight Popolare (feat. Massimo Pericolo),Mahmood,927452,https://open.spotify.com/track/2BM0FMNnZCkCMNMqHmKlpJ
