,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,Bando,ANNA,2228788,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
2,Good Times,Ghali,2147706,https://open.spotify.com/track/6GpvHaqp0Yybx9P6YnodRD
3,Boogieman (feat. Salmo),Ghali,1742251,https://open.spotify.com/track/10Q5VqDAAbwExYkNha3VKH
4,Snitch E Impicci (con FSK SATELLITE),DrefGold,1640125,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC
5,Per sentirmi vivo,Fasma,1531812,https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w
6,blun7 a swishland,tha Supreme,1528111,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP
7,Ringo Starr,Pinguini Tattici Nucleari,1454059,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
8,Rapide,Mahmood,1382279,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi
9,Musica (E Il Resto Scompare),Elettra Lamborghini,1222797,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
10,Blinding Lights,The Weeknd,1168934,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
11,Fai rumore,Diodato,1149325,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
12,Marymango (feat. tha Supreme),Ghali,1071267,https://open.spotify.com/track/7eHHKYb2cRRqqzl8bbiwA3
13,Viceversa,Francesco Gabbani,1069816,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
14,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,1047023,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
15,RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER,Nitro,1026777,https://open.spotify.com/track/2Fbj0y0HEUKCZkUsI71PUx
16,ANSIA NO,FSK SATELLITE,1020495,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
17,Tusa,KAROL G,973324,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
18,Dance Monkey,Tones And I,944197,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
19,BRAVI A CADERE - I polmoni,Marracash,898084,https://open.spotify.com/track/4SpV49wwekArulAVjEez3i
20,Me ne frego,Achille Lauro,881296,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
21,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,878429,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
22,Falling,Trevor Daniel,827620,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
23,fuck 3x,tha Supreme,820052,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
24,Before You Go,Lewis Capaldi,796547,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
25,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,756458,https://open.spotify.com/track/020wG4EHTwBy5h2rbpxqvK
26,Fiori di Chernobyl,Mr.Rain,751260,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
27,ROXANNE,Arizona Zervas,748474,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
28,Don't Start Now,Dua Lipa,742974,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
29,Andromeda,Elodie,739647,https://open.spotify.com/track/4iceKk4reL0vg2yDwXxQNF
30,Stu core t'apparten,Rocco Hunt,713326,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
31,NEON - Le Ali (feat. Elisa),Marracash,708731,https://open.spotify.com/track/1eUQzE6z4GUgA0byOPeCJF
32,Tutto Questo Sei Tu,Ultimo,698160,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
33,Allora ciao,Shade,691202,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
