,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
18,Tusa,KAROL G,870465,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
19,Le Feste Di Pablo (con Fedez),CARA,846835,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
20,Dilemme (with tha Supreme & Mara Sattei),Lous and The Yakuza,833478,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
21,HIGHEST IN THE ROOM,Travis Scott,804681,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
22,Ringo Starr,Pinguini Tattici Nucleari,803701,https://open.spotify.com/track/5yfE6GXTuJaAlepKoE0wJE
23,"Machete Mob (feat. Lazza, Nitro, Hell Raton & Jack The Smoker) - prod. Low Kidd",Dani Faiv,789460,https://open.spotify.com/track/1jdSQIHOSFxVqDSsSDTM8m
24,10 Sprite,Taxi B,781355,https://open.spotify.com/track/0zhsjZ8jamvv4QShuWnl5F
25,Boss Bitch,Doja Cat,733108,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
26,Una volta ancora (feat. Ana Mena),Fred De Palma,718275,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
27,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,709701,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
28,Musica (E Il Resto Scompare),Elettra Lamborghini,702777,https://open.spotify.com/track/3Nc7IorgrSffzaQrQWVw4L
29,Dance Monkey,Tones And I,701396,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
30,Chega,Gaia,701269,https://open.spotify.com/track/0XdjGLxXQhiPkOqXtAyEZ9
31,Cioilflow (feat. Salmo) - prod. Strage,Dani Faiv,690935,https://open.spotify.com/track/5g3lnGtMq0m30T6xHElZqJ
32,Falling,Trevor Daniel,684043,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
33,fuck 3x,tha Supreme,667839,https://open.spotify.com/track/5YxP1CkunbhUQVvctFOHa7
34,Bando - Remix,ANNA,665896,https://open.spotify.com/track/1Upi1oHB1ly7XdlbOz7Gjd
35,Snitch E Impicci (con FSK SATELLITE),DrefGold,649908,https://open.spotify.com/track/6HDdOPc6FWpMfjC8ebzdRC
36,BRAVI A CADERE - I polmoni,Marracash,649139,https://open.spotify.com/track/3me7fQdjgO8NHscb3xPaBa
37,Fai rumore,Diodato,633619,https://open.spotify.com/track/2ZwcnFDvQueNemTt89qCom
38,Before You Go,Lewis Capaldi,601844,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
39,16 Marzo (feat. Gow Tribe),Achille Lauro,594391,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
40,Viceversa,Francesco Gabbani,591217,https://open.spotify.com/track/04ldF8QeASSyJLMtZJJfqA
41,Il bacio di Klimt,Emanuele Aloia,590816,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
42,MAMACITA,Black Eyed Peas,587014,https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q
43,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,580348,https://open.spotify.com/track/5EpBEqf5bnKeJ3p4zA1Sod
44,In peggio - prod. Strage,Dani Faiv,572782,https://open.spotify.com/track/36jzkozloE2nFefpcJUw32
45,Polvere e detriti (feat. Jake La Furia) - prod. Kanesh,Dani Faiv,572650,https://open.spotify.com/track/7irVEmqGdd1eqs7uqLCYKW
46,Chiasso,Random,564448,https://open.spotify.com/track/4UJoAdTMnqxQHKWKLLQpvK
47,ANSIA NO,FSK SATELLITE,559790,https://open.spotify.com/track/2yuYI5NFhevxa05se7Qht9
48,Don't Start Now,Dua Lipa,545921,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
49,Baila Conmigo (feat. Kelly Ruiz),Dayvi,539227,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
50,Dove e quando,Benji & Fede,523042,https://open.spotify.com/track/5XM7tx8ovQ9UrYqUowW1AK
51,Missili,Frah Quintale,521291,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
52,CRUDELIA - I nervi,Marracash,515244,https://open.spotify.com/track/5dsz7MTrNdN9aMTrnp7sOG
53,NEON - Le Ali (feat. Elisa),Marracash,514238,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
54,Cin Cin,Alfa,512772,https://open.spotify.com/track/1jJMhPp0Rm6lAi077PXeEQ
55,Allora ciao,Shade,507641,https://open.spotify.com/track/5mtMuoCiBExgzH8SOdXyNB
56,Physical,Dua Lipa,506678,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
57,Ma lo vuoi capire?,Tommaso Paradiso,505718,https://open.spotify.com/track/4Veqf07wBQY58QVqNGA1M7
58,Marymango (feat. tha Supreme),Ghali,505108,https://open.spotify.com/track/47vSu4hr01kEXnCeCt08Au
59,Domani ci passa,Ludwig,491543,https://open.spotify.com/track/3elLXGwE5zaREuOzWdlRJ2
60,Ora che ti guardo bene,Gazzelle,486414,https://open.spotify.com/track/25rH6l9UjJaLu4Ckxku8XT
61,Facce finte (feat. Gianni Bismark) - prod. Strage,Dani Faiv,483827,https://open.spotify.com/track/5fSjNnNRnLGasAY4lTPaLc
62,"Cracovia, Pt. 3",Il Tre,476767,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
63,The Box,Roddy Ricch,473108,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
64,Tutto Questo Sei Tu,Ultimo,452080,https://open.spotify.com/track/2JbPEAf12Ju2CxSIoZC89d
65,Che Poi,Carl Brave,445304,https://open.spotify.com/track/55BfNKdOeu77gxPB0UGnAw
66,Super - prod. Strage,Dani Faiv,444296,https://open.spotify.com/track/5klihR8aWapvbIQVUIz9hE
67,Lento,Boro Boro,438721,https://open.spotify.com/track/0iRKVjfQzpr41T3WsU7shl
68,Tikibombom,Levante,433227,https://open.spotify.com/track/4JNT4VElmvNmJaQUhwPzg9
69,Blueberry Faygo,Lil Mosey,430386,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
70,Someone You Loved,Lewis Capaldi,429863,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
71,Il Passo (feat. Samurai Jay),MamboLosco,426516,https://open.spotify.com/track/5DeyCr1ZPOLBYFwHOqn6Lv
72,"PAROLA - feat. Lazza, Emis Killa",Giaime,424516,https://open.spotify.com/track/4XxQOwmNM0DF3bKafSJBNw
73,"Sunday Best (Feeling Good, Like I Should)",Surfaces,421839,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
74,Andromeda,Elodie,418179,https://open.spotify.com/track/4iceKk4reL0vg2yDwXxQNF
75,Stu core t'apparten,Rocco Hunt,413869,https://open.spotify.com/track/3nhAgjyrfUUCNDMZHx6LCa
76,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,409293,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad
77,Calmo,Shiva,407767,https://open.spotify.com/track/6A5qLjVbEC2vNlu17tsExI
78,ROXANNE,Arizona Zervas,402228,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
79,RITMO (Bad Boys For Life),Black Eyed Peas,400869,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
80,Non Avere Paura,Tommaso Paradiso,399868,https://open.spotify.com/track/1qMx707PFdFXdwLvcUTNz3
81,JAMBO,Takagi & Ketra,398804,https://open.spotify.com/track/4H5arInh2BLVz94mIibTrv
82,Gigolò (feat. Sfera Ebbasta & Capo Plaza),Lazza,393332,https://open.spotify.com/track/4KilYheWwxakB1L43ECTeP
83,"SPORT + muscoli (RMX) (feat. Lazza, Paky, Luchè & Taxi B)",Marracash,391336,https://open.spotify.com/track/7srDOLMwjMC07Dzs7mqCnv
84,"Fuego (with Geolier & Lele Blade) - Prod. Poison Beatz, Tom Trigger",Neves17,391004,https://open.spotify.com/track/6XPYGFacwZAtmoSVi9m4eT
85,Savage,Megan Thee Stallion,385836,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
86,Mambo Salentino,Boomdabash,384539,https://open.spotify.com/track/7piIo15vVy3ULGXSpFs5xc
87,La hit dell'estate,Shade,380766,https://open.spotify.com/track/443cnFF139Ql85enXOTWEu
88,Piccola Stella,Ultimo,379855,https://open.spotify.com/track/6sLBJkMyZIkGevtpYgeotT
89,"Calipso (with Dardust) (feat. Sfera Ebbasta, Mahmood & Fabri Fibra)",Charlie Charles,378220,https://open.spotify.com/track/45zJRuzK9e6AO527NOW7Fy
90,SCACCIACANI,Ketama126,374776,https://open.spotify.com/track/1T4Q9sLfxlFP4EMvedo8p3
91,Pookie (feat. Capo Plaza) - Remix,Aya Nakamura,374696,https://open.spotify.com/track/6h5nbfvIJHRNH3oGrNWJwn
92,È sempre bello,Coez,371224,https://open.spotify.com/track/6IdiuMw1FSAvU3e6bgWQVX
93,Soldi in Nero - feat. Sfera Ebbasta,Shiva,370804,https://open.spotify.com/track/1Xm2e1vDwOMeJJioWuG1s7
94,Ostia Lido,J-AX,368368,https://open.spotify.com/track/4WJ1fu0RntmhYGkP9IWTVL
95,El Efecto,Rauw Alejandro,365454,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
96,YOSHI (feat. Fabri Fibra) - prod. Strage,MACHETE,364286,https://open.spotify.com/track/3Hh0ZcGIqIkSiJVZGLcVLx
97,Say So,Doja Cat,362716,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
98,Lose Control,MEDUZA,360881,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
99,Polo nord - C+N Progressive Mix,Massimo Pericolo,359443,https://open.spotify.com/track/1Wbc0N0X1zkFqnKGcj8Quh
100,Oggi no - prod. Strage,Dani Faiv,358631,https://open.spotify.com/track/2iZXmmI4HHKSZiyrsnvN9f
101,Supalonely,BENEE,355461,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
102,Bossoli,Shiva,355272,https://open.spotify.com/track/5mn8bU8IjYqr8ZqTDmLtSO
103,Arrogante,Irama,355089,https://open.spotify.com/track/14lgKkkbNsJl9fItqnEfpV
104,Margarita (con Marracash),Elodie,354973,https://open.spotify.com/track/0nuoIoKRckjudWUPWezzz6
105,Me ne frego,Achille Lauro,353642,https://open.spotify.com/track/1MF3gav7PNaNkv7ohlBKBD
106,Mon Fre - feat. Emis Killa,Shiva,348983,https://open.spotify.com/track/4dDMgEj5GpBTI1lvVlYPu7
107,Per Un Milione,Boomdabash,345611,https://open.spotify.com/track/5L1HQLXeih82ecmY0tOH7w
108,BUTTERFLY EFFECT,Travis Scott,344318,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
109,MITRA,Sapobully,344283,https://open.spotify.com/track/1sTdhkO7yde0DZc5F9cUMs
110,Barrio,Mahmood,341455,https://open.spotify.com/track/1MCSc1ZxlwV5muFXKocAnW
111,ROCKSTAR (feat. Roddy Ricch),DaBaby,339214,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
112,m12ano - feat. Mara Sattei,tha Supreme,336933,https://open.spotify.com/track/0LfMuWu6FKNSDHEoxHu9iK
113,ENFASI,Sierra,334616,https://open.spotify.com/track/77VwA6u9JEb4WG5lWSkvU6
114,Autostima,PSICOLOGI,333400,https://open.spotify.com/track/5qf1k7zubHxjR3uinHmIKg
115,Sei bella come Roma,DANDY TURNER,332798,https://open.spotify.com/track/51MYYyG3fjM3rttqRByqTl
116,STARGAZING,Travis Scott,329044,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
117,Astronomia,Vicetone,325548,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
118,RAP SHIT (feat. tha Supreme & Gemitaiz) - prod. STABBER,Nitro,325443,https://open.spotify.com/track/2Fbj0y0HEUKCZkUsI71PUx
119,Playa,Baby K,325206,https://open.spotify.com/track/7bBIBrSmHvdMlTC7b9p8Vq
120,Godzilla (feat. Juice WRLD),Eminem,325164,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
121,90MIN,Salmo,324502,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6
122,GANG (feat. Geolier),Samurai Jay,322002,https://open.spotify.com/track/2Yd6hF9rBSibtF4hlcnBEw
123,"Alone, Pt. II",Alan Walker,320602,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
124,Break My Heart,Dua Lipa,319883,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
125,MALA SANTA,Becky G,319676,https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
126,Señorita,Shawn Mendes,317331,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
127,Ride It,Regard,316488,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
128,Rossetto,Random,316481,https://open.spotify.com/track/4nWtDExgGzlOQwxmp5JjUT
129,Pain 1993 (with Playboi Carti),Drake,316212,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
130,Ridere,Pinguini Tattici Nucleari,315997,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
131,Magnifico difetto,Benji & Fede,314739,https://open.spotify.com/track/0IKfkRzt3d1FoNla2dKi1J
132,Stanza Singola (feat. Tommaso Paradiso),Franco126,313703,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO
133,Candy,VillaBanks,312730,https://open.spotify.com/track/3a3EzSxWvDno8RpTMv7Xch
134,Cenere,Nashley,310831,https://open.spotify.com/track/45xyKCey4BM3fMeFEsF1Hp
135,Me Gusta,Shakira,308037,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
136,Muévelo,Nicky Jam,307501,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
137,MADAME - L'anima (feat. Madame),Marracash,301615,https://open.spotify.com/track/3go5ZuMoFTKl5ugai8nAKi
138,I Don't Care (with Justin Bieber),Ed Sheeran,299146,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
139,Regina Coeli,Carl Brave,298994,https://open.spotify.com/track/5Ajd1Pr5GkoBbdC1D43ysH
140,OPS,Mr.Rain,297952,https://open.spotify.com/track/4D2snxPPfeYhKeZnGlYioU
141,Blunt & Sprite,Sfera Ebbasta,297546,https://open.spotify.com/track/2rrdDXSB3CjQ6ItgcxqyqT
142,Il tuo profumo,Fred De Palma,297410,https://open.spotify.com/track/0sqbGUEecNagMilnntIsuZ
143,m8nstar,tha Supreme,295898,https://open.spotify.com/track/3vPXCd0uNm66sbDEDG5Vwd
144,LOVE BANDANA,Ketama126,295643,https://open.spotify.com/track/15hXSWGLcvtUZLtzCY7E0Q
145,Memories,Maroon 5,294413,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
146,Circles,Post Malone,294221,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
147,22:22,Ghali,290838,https://open.spotify.com/track/3rfe2675bXP0bzITFQ91XM
148,Chance (feat. Capo Plaza),Shiva,288600,https://open.spotify.com/track/7CQwJNaHvxUPye0X7bTh7g
149,Supercalifragili (feat. Annalisa & Luca Di Stefano),J-AX,287930,https://open.spotify.com/track/6ExLQlakJDGUxN5O567dAt
150,sentimi (prod. Crookers & Bias),Madame,286783,https://open.spotify.com/track/6NaAEcuUgvPSuhpdOZrlGQ
151,Intentions (feat. Quavo),Justin Bieber,286251,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
152,Chic,Izi,285827,https://open.spotify.com/track/7jUJ2RmT4PFHHq4goMWqm3
153,In Your Eyes,The Weeknd,285462,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
154,On Gang,Thelonious B.,284051,https://open.spotify.com/track/4NR1cjgeRzp0KSTwqiJfWj
155,Be Kind (with Halsey),Marshmello,283894,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
156,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,283589,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc
157,Veleno 7,Gemitaiz,281156,https://open.spotify.com/track/2jkIbZ43eH3rM1yro2Ojzh
158,Rozzi,Paky,281091,https://open.spotify.com/track/3Y00k9cPoW8BnJesUEFoWn
159,Pianeti,Ultimo,278695,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW
160,I Tuoi Particolari,Ultimo,277938,https://open.spotify.com/track/0psAGFzUF64N2Ae4gMExzu
161,Rondini Al Guinzaglio,Ultimo,277801,https://open.spotify.com/track/1jhHPnmgZepKU8qX4VhRZ0
162,Numb,Dotan,277126,https://open.spotify.com/track/2jmsqMQdKUfT95At7WcrNQ
163,Uno squillo,Capo Plaza,275339,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN
164,Breaking Me,Topic,273300,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
165,Don't Call Me Up,Mabel,272929,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
166,HO PAURA DI USCIRE 2 - prod. Mace,MACHETE,272592,https://open.spotify.com/track/0nFCpnM7nistUWXRZpzOWM
167,D'estate non vale (feat. Ana Mena),Fred De Palma,271832,https://open.spotify.com/track/5IbiQAbMBe5T2K67mCAIx3
168,POLKA,Rosa Chemical,269648,https://open.spotify.com/track/20jG7WodtS52iOnWyGE1l4
169,ily (i love you baby) (feat. Emilee),Surf Mesa,269458,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
170,Twerk (con Boro Boro),MamboLosco,268900,https://open.spotify.com/track/4jiCUUfjuJoG03gnw3jj1r
171,sw1n6o - feat. Salmo,tha Supreme,268051,https://open.spotify.com/track/0I26eEAwEoii0wHuFqwhYO
172,Life Is Good (feat. Drake),Future,267591,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
173,Look Back at It (feat. CAPO PLAZA),A Boogie Wit da Hoodie,265101,https://open.spotify.com/track/34Jnbbi34tPtYdutY5Pd6G
174,bad guy,Billie Eilish,264969,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
175,Calma - Remix,Pedro Capó,264609,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
176,MARYLEAN (feat. Marracash) - prod. Low Kidd,MACHETE,263566,https://open.spotify.com/track/28fRkU3vhqAJdl9i9458pQ
177,China,Anuel AA,260610,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
178,Righteous,Juice WRLD,259302,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
179,oh 9od - feat. Nayt,tha Supreme,258590,https://open.spotify.com/track/5Qy9jtZdxUnFXmgPp3u5VZ
180,Sole a mezzanotte,Gio Montana,257380,https://open.spotify.com/track/41wB7yyQG8YR284muocSv0
181,All Around The World (La La La),R3HAB,256110,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
182,Brivido,Guè Pequeno,255796,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
183,Fuori E Dentro (feat. tha Supreme),Gemitaiz,255062,https://open.spotify.com/track/34UHhwlly3SHryWuVfMOJm
184,In Your Eyes (feat. Alida),Robin Schulz,254193,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
185,baby,Madame,250878,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
186,La Mia Hit (feat. Max Pezzali),J-AX,250064,https://open.spotify.com/track/4bMfWDvKPCFQ2df7Qf2UTs
187,Shallow,Lady Gaga,249795,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
188,C'est la vie,Achille Lauro,248705,https://open.spotify.com/track/6qrzETcLAmhkNW5PbkwcJI
189,Amici,Massimo Pericolo,248482,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
190,La musica non c'è,Coez,247357,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x
191,FIORI,Giaime,247179,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
192,Holly & Benji (feat. Capo Plaza & Shiva),AVA,246481,https://open.spotify.com/track/4tchNSV4eZQ9vG4GNA4iJa
193,occh1 purpl3 - feat. Marracash,tha Supreme,242839,https://open.spotify.com/track/7gRPkCEa3YMaxET5ZYT7Ni
194,Cadiamo insieme,Holden,242800,https://open.spotify.com/track/0EfhJLGrlSW4oqZFECvlmU
195,I Nostri Anni,Tommaso Paradiso,242761,https://open.spotify.com/track/6MERAQtSWXt3EFnI6UjXGy
196,Non Abbiamo Età,Luche,241859,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
197,Na Na Na,Holden,241034,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
198,Chicago Freestyle (feat. Giveon),Drake,240624,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
199,Safaera,Bad Bunny,240556,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
200,Il bello dell'amico,Astra,239958,https://open.spotify.com/track/7tLBfOAgC2j3UWqeGgZ7G2
