,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
1,M' Manc (con Geolier & Sfera Ebbasta),Shablo,3888756,https://open.spotify.com/track/0MLu1cFYL4ikdRTdasCQT9
2,Mediterranea,Irama,3768970,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
3,Karaoke,Boomdabash,3018547,https://open.spotify.com/track/0D4GpOPInKiPxEfQMchu4p
4,Superclassico,Ernia,2740494,https://open.spotify.com/track/6Ahg1hncxUdK0ICqU03BCu
5,Sono un bravo ragazzo un po' fuori di testa,Random,2593679,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi
6,"Puro Sinaloa (feat. Tedua, Rkomi & Lazza)",Ernia,2483802,https://open.spotify.com/track/5E75l3Zb0vzdiDNJczr29z
7,MAMACITA,Black Eyed Peas,2318423,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
8,Good Times,Ghali,2107658,https://open.spotify.com/track/5165XjbVxwq9dQDxNk7hmf
9,Il bacio di Klimt,Emanuele Aloia,1993820,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF
10,Non Me Ne Frega Un Cazzo (feat. Fabri Fibra),Ernia,1855096,https://open.spotify.com/track/3QGKwtZ2jRvI9AXzIQ2AhP
11,ELEGANTE (feat. Sfera Ebbasta),DrefGold,1827176,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC
12,Bimbi Per Strada (Children),Fedez,1798514,https://open.spotify.com/track/6KF78W66DcQ9m5YqR0r5Ig
13,Vivo,Ernia,1732952,https://open.spotify.com/track/7wv8GkrBxS7S5LguyBP9hA
14,Morto Dentro,Ernia,1642853,https://open.spotify.com/track/1H9PaGk1HDQGE4Zl9vDCNf
15,"TesTa TrA Le NuVoLE, pT. 2",Alfa,1638033,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk
16,Guaranà,Elodie,1615049,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z
17,Spigoli,Carl Brave,1574131,https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi
18,ROCKSTAR (feat. Roddy Ricch),DaBaby,1570124,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
19,MeryXSempre (feat. Shiva),Ernia,1507272,https://open.spotify.com/track/4n5omnB5GcKuHhkVZWv1Ih
20,U2,Ernia,1500024,https://open.spotify.com/track/4gEoAHojf8v3gMpoPI3iT6
21,Pensavo Di Ucciderti (feat. Luchè),Ernia,1469841,https://open.spotify.com/track/1jlpu4J5gBLoeXWeQ2IxID
22,Ferma A Guardare,Ernia,1450371,https://open.spotify.com/track/2UJFzqzkU6eByT6tdi2iLf
23,Nena (feat. Geolier & Andry The Hitmaker),Boro Boro,1397168,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m
24,Breaking Me,Topic,1395549,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
25,Chega,Gaia,1366392,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z
26,Fuoriluogo (feat. Madame),Ernia,1358575,https://open.spotify.com/track/1LElRnF04TONfEaO4R2wqO
27,Como Llora,Juanfran,1351700,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
28,Roses - Imanbek Remix,SAINt JHN,1348984,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
29,Fiori di Chernobyl,Mr.Rain,1282398,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR
30,Polvere (feat. Capo Plaza),Tedua,1272351,https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44
31,Tusa,KAROL G,1246373,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
32,death bed (coffee for your head),Powfu,1191124,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
33,Auto Blu,Shiva,1153598,https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS
34,"Ciclone (feat. Elodie, Mariah, Gipsy Kings, Nicolás Reyes, Tonino Baliardo)",Takagi & Ketra,1064167,https://open.spotify.com/track/2YGqtxaGdML9aM5jCwgRw9
35,Cigni,Ernia,1055580,https://open.spotify.com/track/5n0VcwXkygxmn2WqRYvdMi
36,GOOBA,6ix9ine,1046516,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
37,In Piazza,Paky,1034125,https://open.spotify.com/track/3N0cYpWubd9hAUApJDcLRw
38,Bugie,Ernia,1000032,https://open.spotify.com/track/2MeryGmSLljImDYvkFqKAY
39,Le Feste Di Pablo (con Fedez),CARA,990302,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T
40,Una voglia assurda,J-AX,958520,https://open.spotify.com/track/2MLz3Pgc9NwNrMfOlILmKt
41,"Rari - feat. Paky, Shiva",Tedua,911294,https://open.spotify.com/track/24UaUs34XY2PDek7j0OEgg
42,Una volta ancora (feat. Ana Mena),Fred De Palma,892271,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz
43,Ti volevo dedicare (feat. J-AX & Boomdabash),Rocco Hunt,886728,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M
44,Ridere,Pinguini Tattici Nucleari,871133,https://open.spotify.com/track/5LZVK19ieaV8Mk9FsqTL3F
45,Blinding Lights,The Weeknd,854809,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
46,ily (i love you baby) (feat. Emilee),Surf Mesa,840661,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
47,Toosie Slide,Drake,837277,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
48,Autostop,Shade,830384,https://open.spotify.com/track/5ZgeeXOHGYUn0K3kuICyw9
49,Dilemme (with tha Supreme & Mara Sattei),Lous and The Yakuza,817612,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt
50,16 Marzo (feat. Gow Tribe),Achille Lauro,817588,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r
51,NEON - Le Ali (feat. Elisa),Marracash,810756,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ
52,Missili,Frah Quintale,809421,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t
53,Rain On Me (with Ariana Grande),Lady Gaga,805564,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
54,Lo Sai,Tedua,800196,https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR
55,In Your Eyes,The Weeknd,751889,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
56,Baila Conmigo (feat. Kelly Ruiz),Dayvi,748620,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
