,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,
Position,Track Name,Artist,Streams,URL
170,Amici,Massimo Pericolo,249810,https://open.spotify.com/track/7aVX95NjONZszSeb8vJZF3
171,In Your Eyes (feat. Alida),Robin Schulz,248925,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
172,everything i wanted,Billie Eilish,247653,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
173,baby,Madame,246050,https://open.spotify.com/track/4EMLX3YmqnVNgajJ99I3gX
174,Va tutto bene,Giulia Molino,245458,https://open.spotify.com/track/0r1a5rNJgHNAJyyctK34gr
175,Coco Chanel,Gaia,245208,https://open.spotify.com/track/2r9Pu8JQyW3yCk2zWaS33o
176,MI AMI O NO (feat. Capo Plaza),Giaime,243853,https://open.spotify.com/track/2UsAeEA2JH7kKSOflP23zY
177,Brivido,Guè Pequeno,243676,https://open.spotify.com/track/7fH13hSOyNoeiDGbjEnTUC
178,scuol4,tha Supreme,243158,https://open.spotify.com/track/1V7hvLe3fpZTMoqKLkBDgW
179,FIORI,Giaime,242160,https://open.spotify.com/track/500c6DLy4ag8gFAnkuzTxP
180,Ti dedico il silenzio,Ultimo,241297,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g
181,China,Anuel AA,240993,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
182,Na Na Na,Holden,239840,https://open.spotify.com/track/3arKLum0IMREFOSq3OkpaF
183,El Efecto,Rauw Alejandro,237894,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
184,Piece Of Your Heart,MEDUZA,237733,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
185,"CHARLES MANSON (BUON NATALE2) (feat. Lazza) - feat. Dani Faiv, Nitro",Salmo,237700,https://open.spotify.com/track/4z6l90HzhLLCd0hWddzbrh
186,Courmayeur,DJ Matrix,237336,https://open.spotify.com/track/3ueGWDwh5tMsoKjxJnUFcB
187,"Cracovia, Pt. 3",Il Tre,236842,https://open.spotify.com/track/18dt6tNw8hpNUdthOJf0lI
188,Non Abbiamo Età,Luche,236806,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3
