,Position,Track Name,Artist,Streams,Week,Month,Year
89,90,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,2093910,1,April,2020
90,91,Forever (feat. Post Malone & Clever),Justin Bieber,2087389,1,April,2020
91,92,Si Veo a Tu Mamá,Bad Bunny,2078518,1,April,2020
92,93,Beautiful Crazy,Luke Combs,2062701,1,April,2020
93,94,F.N,Lil Tjay,2052976,1,April,2020
94,95,VIBEZ,DaBaby,2037141,1,April,2020
95,96,Whiskey Glasses,Morgan Wallen,2028076,1,April,2020
96,97,SLOW DANCING IN THE DARK,Joji,2023048,1,April,2020
97,98,Goodbyes (Feat. Young Thug),Post Malone,2020086,1,April,2020
98,99,Murder On My Mind,YNW Melly,2000416,1,April,2020
99,100,Wow.,Post Malone,1999494,1,April,2020
100,101,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1997181,1,April,2020
101,102,Who Needs Love,Tory Lanez,1996936,1,April,2020
102,103,MIDDLE CHILD,J. Cole,1987620,1,April,2020
103,104,July,Noah Cyrus,1980235,1,April,2020
104,105,XO Tour Llif3,Lil Uzi Vert,1978769,1,April,2020
105,106,Watermelon Sugar,Harry Styles,1976777,1,April,2020
106,107,Like It Is,Kygo,1975448,1,April,2020
107,108,Falling,Harry Styles,1951469,1,April,2020
108,109,223's (feat. 9lokknine),YNW Melly,1947945,1,April,2020
109,110,Kinfolks,Sam Hunt,1944676,1,April,2020
110,111,Make No Sense,YoungBoy Never Broke Again,1920910,1,April,2020
111,112,I Fall Apart,Post Malone,1917854,1,April,2020
112,113,GOODMORNINGTOKYO!,TOKYO’S REVENGE,1916676,1,April,2020
113,114,I Love Me,Demi Lovato,1915956,1,April,2020
114,115,Know Your Worth,Khalid,1912092,1,April,2020
115,116,I Hope,Gabby Barrett,1905754,1,April,2020
116,117,Body Like A Back Road,Sam Hunt,1900096,1,April,2020
117,118,La Difícil,Bad Bunny,1891111,1,April,2020
118,119,No Idea,Don Toliver,1873058,1,April,2020
119,120,Heartless (feat. Morgan Wallen),Diplo,1866733,1,April,2020
120,121,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1864611,1,April,2020
121,122,Commercial (feat. Lil Uzi Vert),Lil Baby,1852079,1,April,2020
122,123,Truth Hurts,Lizzo,1833488,1,April,2020
123,124,One Man Band,Old Dominion,1823795,1,April,2020
124,125,rockstar (feat. 21 Savage),Post Malone,1820403,1,April,2020
125,126,Pop Out (feat. Lil Tjay),Polo G,1803214,1,April,2020
126,127,Hate Me (with Juice WRLD),Ellie Goulding,1800451,1,April,2020
127,128,Camelot,NLE Choppa,1798965,1,April,2020
128,129,No Guidance (feat. Drake),Chris Brown,1789386,1,April,2020
129,130,EARFQUAKE,"Tyler, The Creator",1782332,1,April,2020
130,131,Silly Watch,Lil Uzi Vert,1781585,1,April,2020
131,132,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1760498,1,April,2020
132,133,Fuck Love (feat. Trippie Redd),XXXTENTACION,1756587,1,April,2020
133,134,Vete,Bad Bunny,1751671,1,April,2020
134,135,Hardest To Love,The Weeknd,1743401,1,April,2020
135,136,Little Things (with Quinn XCII & Chelsea Cutler),Louis The Child,1741492,1,April,2020
136,137,2016,Sam Hunt,1734808,1,April,2020
137,138,Scared To Live,The Weeknd,1731499,1,April,2020
138,139,SICKO MODE,Travis Scott,1726556,1,April,2020
139,140,Going Bad (feat. Drake),Meek Mill,1712394,1,April,2020
140,141,Ignorantes,Bad Bunny,1711386,1,April,2020
141,142,Yummy,Justin Bieber,1708439,1,April,2020
142,143,ily (i love you baby) (feat. Emilee),Surf Mesa,1704022,1,April,2020
143,144,Señorita,Shawn Mendes,1686434,1,April,2020
144,145,The Less I Know The Better,Tame Impala,1671151,1,April,2020
145,146,B.S. (feat. H.E.R.),Jhené Aiko,1671058,1,April,2020
146,147,Eastside (with Halsey & Khalid),benny blanco,1666367,1,April,2020
147,148,Moonlight,XXXTENTACION,1663287,1,April,2020
148,149,Armed And Dangerous,Juice WRLD,1661865,1,April,2020
149,150,Speechless,Dan + Shay,1651235,1,April,2020
150,151,Stuck In A Dream (feat. Gunna),Lil Mosey,1644777,1,April,2020
151,152,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,1631894,1,April,2020
152,153,ocean eyes,Billie Eilish,1625983,1,April,2020
153,154,Legends,Juice WRLD,1623693,1,April,2020
154,155,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1619240,1,April,2020
155,156,Dior,Pop Smoke,1616277,1,April,2020
156,157,Baby (Lil Baby feat. DaBaby),Quality Control,1614858,1,April,2020
157,158,Without Me,Halsey,1613247,1,April,2020
158,159,goosebumps,Travis Scott,1608984,1,April,2020
159,160,Tusa,KAROL G,1603717,1,April,2020
160,161,Faith,The Weeknd,1600437,1,April,2020
161,162,Hard To Forget,Sam Hunt,1596043,1,April,2020
162,163,Lose You To Love Me,Selena Gomez,1589803,1,April,2020
163,164,Better Now,Post Malone,1586676,1,April,2020
164,165,Rojo,J Balvin,1585767,1,April,2020
165,166,Lalala,Y2K,1580815,1,April,2020
166,167,Stupid Love,Lady Gaga,1575165,1,April,2020
167,168,Yessirskiii,Lil Uzi Vert,1573369,1,April,2020
168,169,ORANGE SODA,Baby Keem,1572185,1,April,2020
169,170,Escape From LA,The Weeknd,1564489,1,April,2020
170,171,Alone Again,The Weeknd,1562088,1,April,2020
171,172,It's You,Ali Gatie,1560966,1,April,2020
172,173,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1559463,1,April,2020
173,174,Too Late,The Weeknd,1527131,1,April,2020
174,175,The Take (feat. Chris Brown),Tory Lanez,1522000,1,April,2020
175,176,Envy Me,Calboy,1518650,1,April,2020
176,177,Snowchild,The Weeknd,1518538,1,April,2020
177,178,Lean Wit Me,Juice WRLD,1516913,1,April,2020
178,179,i love you,Billie Eilish,1515798,1,April,2020
179,180,Havin My Way (feat. Lil Durk),Lil Skies,1511845,1,April,2020
180,181,Dior (with Gunna) - Remix,Pop Smoke,1510303,1,April,2020
181,182,changes,XXXTENTACION,1507657,1,April,2020
182,183,Prices,Lil Uzi Vert,1504038,1,April,2020
183,184,The London (feat. J. Cole & Travis Scott),Young Thug,1503299,1,April,2020
184,185,Get You The Moon (feat. Snøw),Kina,1489727,1,April,2020
185,186,Say You Won't Let Go,James Arthur,1488278,1,April,2020
186,187,Tequila,Dan + Shay,1486571,1,April,2020
187,188,What If I Told You That I Love You,Ali Gatie,1484917,1,April,2020
188,189,Trust,Brent Faiyaz,1480847,1,April,2020
189,190,Lights Up,Harry Styles,1476918,1,April,2020
190,191,Enemies (feat. DaBaby),Post Malone,1468805,1,April,2020
191,192,7 rings,Ariana Grande,1466577,1,April,2020
192,193,Beautiful People (feat. Khalid),Ed Sheeran,1460115,1,April,2020
193,194,Noticed,Lil Mosey,1458233,1,April,2020
194,195,Happier,Marshmello,1456263,1,April,2020
195,196,La Santa,Bad Bunny,1455825,1,April,2020
196,197,Take Yourself Home,Troye Sivan,1454992,1,April,2020
197,198,Into the Unknown,Idina Menzel,1446764,1,April,2020
198,199,Nothing Compares - Bonus Track,The Weeknd,1439450,1,April,2020
199,200,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1438782,1,April,2020
0,1,Toosie Slide,Drake,12704036,2,April,2020
1,2,Blueberry Faygo,Lil Mosey,9810213,2,April,2020
2,3,Blinding Lights,The Weeknd,9542185,2,April,2020
3,4,The Box,Roddy Ricch,9413533,2,April,2020
4,5,Roses - Imanbek Remix,SAINt JHN,6682276,2,April,2020
5,6,WHATS POPPIN,Jack Harlow,6211241,2,April,2020
6,7,Say So,Doja Cat,5988910,2,April,2020
7,8,Don't Start Now,Dua Lipa,5970144,2,April,2020
8,9,death bed (coffee for your head),Powfu,5688823,2,April,2020
9,10,Savage,Megan Thee Stallion,5682361,2,April,2020
10,11,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4852157,2,April,2020
11,12,Life Is Good (feat. Drake),Future,4851387,2,April,2020
12,13,Intentions (feat. Quavo),Justin Bieber,4835947,2,April,2020
13,14,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4759474,2,April,2020
14,15,Level of Concern,Twenty One Pilots,4721238,2,April,2020
15,16,High Fashion (feat. Mustard),Roddy Ricch,4706977,2,April,2020
16,17,Circles,Post Malone,4700424,2,April,2020
17,18,Falling,Trevor Daniel,4509939,2,April,2020
18,19,FIND MY WAY,DaBaby,4483216,2,April,2020
19,20,Turks (feat. Travis Scott),NAV,4466012,2,April,2020
20,21,ROXANNE,Arizona Zervas,4451845,2,April,2020
21,22,Adore You,Harry Styles,4096177,2,April,2020
22,23,Supalonely,BENEE,3975344,2,April,2020
23,24,In Your Eyes,The Weeknd,3974346,2,April,2020
24,25,P2,Lil Uzi Vert,3940443,2,April,2020
25,26,Myron,Lil Uzi Vert,3857325,2,April,2020
26,27,Dance Monkey,Tones And I,3755149,2,April,2020
27,28,Godzilla (feat. Juice WRLD),Eminem,3738890,2,April,2020
28,29,Ballin' (with Roddy Ricch),Mustard,3671748,2,April,2020
29,30,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,3613384,2,April,2020
30,31,Break My Heart,Dua Lipa,3597438,2,April,2020
31,32,That Way - Bonus Track,Lil Uzi Vert,3501594,2,April,2020
32,33,Broke In A Minute,Tory Lanez,3439830,2,April,2020
33,34,PTSD,G Herbo,3404838,2,April,2020
34,35,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3349349,2,April,2020
35,36,Someone You Loved,Lewis Capaldi,3325183,2,April,2020
36,37,Stupid Again,Tory Lanez,3292286,2,April,2020
37,38,Boyfriend,Selena Gomez,3246729,2,April,2020
38,39,Boss Bitch,Doja Cat,3213984,2,April,2020
39,40,hot girl bummer,blackbear,3189108,2,April,2020
40,41,After Hours,The Weeknd,3161089,2,April,2020
41,42,Lucid Dreams,Juice WRLD,3048072,2,April,2020
42,43,Bandit (with YoungBoy Never Broke Again),Juice WRLD,3046272,2,April,2020
43,44,everything i wanted,Billie Eilish,3022538,2,April,2020
44,45,BOP,DaBaby,3021857,2,April,2020
45,46,Yo Perreo Sola,Bad Bunny,2895654,2,April,2020
46,47,Heartless,The Weeknd,2835493,2,April,2020
47,48,BELIEVE IT,PARTYNEXTDOOR,2819637,2,April,2020
48,49,If the World Was Ending - feat. Julia Michaels,JP Saxe,2814503,2,April,2020
49,50,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2740076,2,April,2020
50,51,CITY OF ANGELS,24kGoldn,2717615,2,April,2020
51,52,Heart On Ice,Rod Wave,2669049,2,April,2020
52,53,Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),Polo G,2590161,2,April,2020
53,54,Robbery,Juice WRLD,2563733,2,April,2020
54,55,Suicidal,YNW Melly,2547377,2,April,2020
55,56,OUT WEST (feat. Young Thug),JACKBOYS,2537192,2,April,2020
56,57,Skechers,DripReport,2514808,2,April,2020
57,58,Safaera,Bad Bunny,2511606,2,April,2020
58,59,Lo Mein,Lil Uzi Vert,2456839,2,April,2020
59,60,Woah,Lil Baby,2436273,2,April,2020
60,61,Selfish,Madison Beer,2407174,2,April,2020
61,62,All Girls Are The Same,Juice WRLD,2406769,2,April,2020
62,63,"10,000 Hours (with Justin Bieber)",Dan + Shay,2372268,2,April,2020
63,64,lovely (with Khalid),Billie Eilish,2372257,2,April,2020
64,65,bad guy,Billie Eilish,2347729,2,April,2020
65,66,My Oh My (feat. DaBaby),Camila Cabello,2312744,2,April,2020
66,67,Jocelyn Flores,XXXTENTACION,2293009,2,April,2020
67,68,HIGHEST IN THE ROOM,Travis Scott,2282690,2,April,2020
68,69,DND,Polo G,2273951,2,April,2020
69,70,Money In The Grave (Drake ft. Rick Ross),Drake,2230564,2,April,2020
70,71,Physical,Dua Lipa,2217682,2,April,2020
71,72,Before You Go,Lewis Capaldi,2197739,2,April,2020
72,73,Ransom,Lil Tecca,2184145,2,April,2020
73,74,when the party's over,Billie Eilish,2160301,2,April,2020
74,75,Memories,Maroon 5,2160084,2,April,2020
75,76,Futsal Shuffle 2020 - Bonus Track,Lil Uzi Vert,2156509,2,April,2020
76,77,Moral of the Story,Ashe,2147717,2,April,2020
77,78,SUGAR,BROCKHAMPTON,2133329,2,April,2020
78,79,Baby Pluto,Lil Uzi Vert,2126926,2,April,2020
79,80,You should be sad,Halsey,2124804,2,April,2020
80,81,Like That (feat. Gucci Mane),Doja Cat,2105013,2,April,2020
81,82,SLOW DANCING IN THE DARK,Joji,2089272,2,April,2020
82,83,SAD!,XXXTENTACION,2088196,2,April,2020
83,84,Chasin' You,Morgan Wallen,2085678,2,April,2020
84,85,ily (i love you baby) (feat. Emilee),Surf Mesa,2047851,2,April,2020
85,86,Cruel Intentions,Delacey,2021905,2,April,2020
86,87,Heatin Up (feat. Gunna),Lil Baby,2001741,2,April,2020
87,88,No Idea,Don Toliver,2001024,2,April,2020
88,89,Sum 2 Prove,Lil Baby,1995151,2,April,2020
89,90,July,Noah Cyrus,1993134,2,April,2020
90,91,Suge,DaBaby,1990743,2,April,2020
91,92,Beautiful Crazy,Luke Combs,1988469,2,April,2020
92,93,Save Your Tears,The Weeknd,1967463,2,April,2020
93,94,VIBEZ,DaBaby,1963935,2,April,2020
94,95,Whiskey Glasses,Morgan Wallen,1963331,2,April,2020
95,96,Maniac,Conan Gray,1963120,2,April,2020
96,97,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",A Boogie Wit da Hoodie,1958914,2,April,2020
97,98,XO Tour Llif3,Lil Uzi Vert,1956361,2,April,2020
98,99,F.N,Lil Tjay,1955934,2,April,2020
99,100,TOES (feat. Lil Baby & Moneybagg Yo),DaBaby,1944535,2,April,2020
100,101,Goodbyes (Feat. Young Thug),Post Malone,1944391,2,April,2020
101,102,Wow.,Post Malone,1941989,2,April,2020
102,103,MIDDLE CHILD,J. Cole,1934921,2,April,2020
103,104,Murder On My Mind,YNW Melly,1929156,2,April,2020
104,105,I Fall Apart,Post Malone,1899168,2,April,2020
105,106,Falling,Harry Styles,1897815,2,April,2020
106,107,Watermelon Sugar,Harry Styles,1893622,2,April,2020
107,108,Know Your Worth,Khalid,1884930,2,April,2020
108,109,223's (feat. 9lokknine),YNW Melly,1862263,2,April,2020
109,110,After Party,Don Toliver,1847966,2,April,2020
110,111,Si Veo a Tu Mamá,Bad Bunny,1847704,2,April,2020
111,112,Make No Sense,YoungBoy Never Broke Again,1840661,2,April,2020
112,113,GOODMORNINGTOKYO!,TOKYO’S REVENGE,1820603,2,April,2020
113,114,EARFQUAKE,"Tyler, The Creator",1805863,2,April,2020
114,115,rockstar (feat. 21 Savage),Post Malone,1783098,2,April,2020
115,116,Pop Out (feat. Lil Tjay),Polo G,1774919,2,April,2020
116,117,Truth Hurts,Lizzo,1769864,2,April,2020
117,118,Fuck Love (feat. Trippie Redd),XXXTENTACION,1761800,2,April,2020
118,119,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,1751139,2,April,2020
119,120,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1737910,2,April,2020
120,121,No Guidance (feat. Drake),Chris Brown,1736573,2,April,2020
121,122,The Less I Know The Better,Tame Impala,1730215,2,April,2020
122,123,Camelot,NLE Choppa,1728273,2,April,2020
123,124,Hate Me (with Juice WRLD),Ellie Goulding,1726061,2,April,2020
124,125,I Hope,Gabby Barrett,1709798,2,April,2020
125,126,SICKO MODE,Travis Scott,1707460,2,April,2020
126,127,La Difícil,Bad Bunny,1677567,2,April,2020
127,128,One Man Band,Old Dominion,1675593,2,April,2020
128,129,Heartless (feat. Morgan Wallen),Diplo,1665134,2,April,2020
129,130,Going Bad (feat. Drake),Meek Mill,1664005,2,April,2020
130,131,Like It Is,Kygo,1663591,2,April,2020
131,132,Armed And Dangerous,Juice WRLD,1648531,2,April,2020
132,133,Lose You To Love Me,Selena Gomez,1646413,2,April,2020
133,134,Who Needs Love,Tory Lanez,1644365,2,April,2020
134,135,Señorita,Shawn Mendes,1643815,2,April,2020
135,136,goosebumps,Travis Scott,1618868,2,April,2020
136,137,Moonlight,XXXTENTACION,1614438,2,April,2020
137,138,"Life Is Good (feat. Drake, DaBaby & Lil Baby) - Remix",Future,1603234,2,April,2020
138,139,Vete,Bad Bunny,1602234,2,April,2020
139,140,Eastside (with Halsey & Khalid),benny blanco,1591351,2,April,2020
140,141,ocean eyes,Billie Eilish,1590478,2,April,2020
141,142,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,1586953,2,April,2020
142,143,Silly Watch,Lil Uzi Vert,1583180,2,April,2020
143,144,Inside Friend (feat. John Mayer),Leon Bridges,1581307,2,April,2020
144,145,Legends,Juice WRLD,1580481,2,April,2020
145,146,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,1577207,2,April,2020
146,147,Yummy,Justin Bieber,1574987,2,April,2020
147,148,Without Me,Halsey,1567857,2,April,2020
148,149,Dior,Pop Smoke,1567591,2,April,2020
149,150,Better Now,Post Malone,1565722,2,April,2020
150,151,Commercial (feat. Lil Uzi Vert),Lil Baby,1561403,2,April,2020
151,152,Stuck In A Dream (feat. Gunna),Lil Mosey,1555890,2,April,2020
152,153,Captain Hook,Megan Thee Stallion,1553898,2,April,2020
153,154,Speechless,Dan + Shay,1550908,2,April,2020
154,155,Baby (Lil Baby feat. DaBaby),Quality Control,1546037,2,April,2020
155,156,B.S. (feat. H.E.R.),Jhené Aiko,1535512,2,April,2020
156,157,ORANGE SODA,Baby Keem,1535098,2,April,2020
157,158,Yessirskiii,Lil Uzi Vert,1524717,2,April,2020
158,159,Lalala,Y2K,1518304,2,April,2020
159,160,Lean Wit Me,Juice WRLD,1517937,2,April,2020
160,161,It's You,Ali Gatie,1510382,2,April,2020
161,162,i love you,Billie Eilish,1507161,2,April,2020
162,163,Ignorantes,Bad Bunny,1505877,2,April,2020
163,164,The Take (feat. Chris Brown),Tory Lanez,1499893,2,April,2020
164,165,Say You Won't Let Go,James Arthur,1490895,2,April,2020
165,166,Do The Most,Tory Lanez,1483733,2,April,2020
166,167,changes,XXXTENTACION,1479598,2,April,2020
167,168,Body Like A Back Road,Sam Hunt,1468697,2,April,2020
168,169,Get You The Moon (feat. Snøw),Kina,1461174,2,April,2020
169,170,The London (feat. J. Cole & Travis Scott),Young Thug,1458845,2,April,2020
170,171,7 rings,Ariana Grande,1453581,2,April,2020
171,172,Tusa,KAROL G,1452731,2,April,2020
172,173,Dior (with Gunna) - Remix,Pop Smoke,1449050,2,April,2020
173,174,What If I Told You That I Love You,Ali Gatie,1445222,2,April,2020
174,175,Enemies (feat. DaBaby),Post Malone,1435824,2,April,2020
175,176,Rojo,J Balvin,1433964,2,April,2020
176,177,10 F*CKS (with Mansa),Tory Lanez,1431644,2,April,2020
177,178,Beautiful People (feat. Khalid),Ed Sheeran,1430001,2,April,2020
178,179,The Adults Are Talking,The Strokes,1429862,2,April,2020
179,180,Tequila,Dan + Shay,1429102,2,April,2020
180,181,Best Part (feat. Daniel Caesar),H.E.R.,1426835,2,April,2020
181,182,Happier,Marshmello,1424516,2,April,2020
182,183,Envy Me,Calboy,1419469,2,April,2020
183,184,Havin My Way (feat. Lil Durk),Lil Skies,1418760,2,April,2020
184,185,Trust,Brent Faiyaz,1417857,2,April,2020
185,186,Tongue Tied,Grouplove,1417473,2,April,2020
186,187,Stupid Love,Lady Gaga,1417064,2,April,2020
187,188,Lights Up,Harry Styles,1411262,2,April,2020
188,189,Noticed,Lil Mosey,1404744,2,April,2020
189,190,Hurricane,Luke Combs,1398703,2,April,2020
190,191,Everybody Dies In Their Nightmares,XXXTENTACION,1395393,2,April,2020
191,192,Location,Khalid,1390265,2,April,2020
192,193,When It Rains It Pours,Luke Combs,1388070,2,April,2020
193,194,Brooklyn Bridge To Chorus,The Strokes,1385231,2,April,2020
194,195,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,1379511,2,April,2020
195,196,Sucker,Jonas Brothers,1372674,2,April,2020
196,197,Redbone,Childish Gambino,1369275,2,April,2020
197,198,Bruises,Lewis Capaldi,1368156,2,April,2020
198,199,Sanguine Paradise,Lil Uzi Vert,1367983,2,April,2020
199,200,Yes Indeed,Lil Baby,1362305,2,April,2020
0,1,Toosie Slide,Drake,10460797,3,April,2020
1,2,ROCKSTAR (feat. Roddy Ricch),DaBaby,9768678,3,April,2020
2,3,Blueberry Faygo,Lil Mosey,9522253,3,April,2020
3,4,Blinding Lights,The Weeknd,9033938,3,April,2020
4,5,The Box,Roddy Ricch,8675712,3,April,2020
5,6,Roses - Imanbek Remix,SAINt JHN,6389361,3,April,2020
6,7,WHATS POPPIN,Jack Harlow,6300831,3,April,2020
7,8,@ MEH,Playboi Carti,6233724,3,April,2020
8,9,Say So,Doja Cat,5769078,3,April,2020
9,10,Don't Start Now,Dua Lipa,5536860,3,April,2020
10,11,FIND MY WAY,DaBaby,5523998,3,April,2020
11,12,Savage,Megan Thee Stallion,5458065,3,April,2020
12,13,death bed (coffee for your head),Powfu,5364748,3,April,2020
13,14,Walk Em Down (feat. Roddy Ricch),NLE Choppa,4847877,3,April,2020
14,15,Circles,Post Malone,4800879,3,April,2020
15,16,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4729533,3,April,2020
16,17,Intentions (feat. Quavo),Justin Bieber,4663659,3,April,2020
17,18,Life Is Good (feat. Drake),Future,4601108,3,April,2020
18,19,PICK UP (feat. Quavo),DaBaby,4321627,3,April,2020
19,20,Falling,Trevor Daniel,4282915,3,April,2020
20,21,I’m Ready (with Demi Lovato),Sam Smith,4252414,3,April,2020
21,22,ROXANNE,Arizona Zervas,4229678,3,April,2020
22,23,High Fashion (feat. Mustard),Roddy Ricch,4156745,3,April,2020
23,24,JUMP (feat. YoungBoy Never Broke Again),DaBaby,4096538,3,April,2020
24,25,Supalonely,BENEE,4021705,3,April,2020
25,26,Adore You,Harry Styles,4006930,3,April,2020
