,Position,Track Name,Artist,Streams,Week,Month,Year
95,96,No Role Modelz,J. Cole,1889253,1,January,2021
96,97,Are You Bored Yet? (feat. Clairo),Wallows,1865727,1,January,2021
97,98,Whiskey Glasses,Morgan Wallen,1844977,1,January,2021
98,99,WHATS POPPIN,Jack Harlow,1834104,1,January,2021
99,100,If the World Was Ending - feat. Julia Michaels,JP Saxe,1824933,1,January,2021
100,101,Kacey Talk,YoungBoy Never Broke Again,1816702,1,January,2021
101,102,Drankin N Smokin,Future,1813721,1,January,2021
102,103,BICHOTA,KAROL G,1813069,1,January,2021
103,104,Took Her To The O,King Von,1809967,1,January,2021
104,105,Righteous,Juice WRLD,1808289,1,January,2021
105,106,Dance Monkey,Tones And I,1798212,1,January,2021
106,107,Train Wreck,James Arthur,1796384,1,January,2021
107,108,ROXANNE,Arizona Zervas,1795605,1,January,2021
108,109,Show Out (with Skepta & Pop Smoke),Kid Cudi,1793842,1,January,2021
109,110,Bandit (with YoungBoy Never Broke Again),Juice WRLD,1791105,1,January,2021
110,111,BOP,DaBaby,1779188,1,January,2021
111,112,Dior,Pop Smoke,1771804,1,January,2021
112,113,Ballin' (with Roddy Ricch),Mustard,1761160,1,January,2021
113,114,Rain On Me (with Ariana Grande),Lady Gaga,1758800,1,January,2021
114,115,Golden,Harry Styles,1752684,1,January,2021
115,116,Hit Different,SZA,1737646,1,January,2021
116,117,Snowman,Sia,1735612,1,January,2021
117,118,Chasin' You,Morgan Wallen,1723160,1,January,2021
118,119,Star Shopping,Lil Peep,1720697,1,January,2021
119,120,Hate The Other Side (with Marshmello & The Kid Laroi),Juice WRLD,1720213,1,January,2021
120,121,After Party,Don Toliver,1718734,1,January,2021
121,122,HIGHEST IN THE ROOM,Travis Scott,1710389,1,January,2021
122,123,Hawái - Remix,Maluma,1697649,1,January,2021
123,124,Starting Over,Chris Stapleton,1694886,1,January,2021
124,125,Why'd You Only Call Me When You're High?,Arctic Monkeys,1694362,1,January,2021
125,126,Intentions (feat. Quavo),Justin Bieber,1688676,1,January,2021
126,127,tolerate it,Taylor Swift,1687644,1,January,2021
127,128,lovely (with Khalid),Billie Eilish,1681347,1,January,2021
128,129,Be Like That - feat. Swae Lee & Khalid,Kane Brown,1678418,1,January,2021
129,130,Say So,Doja Cat,1677713,1,January,2021
130,131,TE MUDASTE,Bad Bunny,1659249,1,January,2021
131,132,Savage Love (Laxed - Siren Beat),Jawsh 685,1656049,1,January,2021
132,133,Better Together,Luke Combs,1655211,1,January,2021
133,134,21,Polo G,1654744,1,January,2021
134,135,Slay3r,Playboi Carti,1645105,1,January,2021
135,136,20 Min,Lil Uzi Vert,1641449,1,January,2021
136,137,Smile (with The Weeknd),Juice WRLD,1640840,1,January,2021
137,138,We Paid (feat. 42 Dugg),Lil Baby,1636963,1,January,2021
138,139,Goosebumps,HVME,1635676,1,January,2021
139,140,Falling,Harry Styles,1633272,1,January,2021
140,141,SAD!,XXXTENTACION,1631420,1,January,2021
