,Position,Track Name,Artist,Streams,Week,Month,Year
161,162,Nice For What,Drake,1652659,3,April,2019
162,163,The Middle,Zedd,1651163,3,April,2019
163,164,Insomnia,Daya,1650811,3,April,2019
164,165,Keanu Reeves,Logic,1641036,3,April,2019
165,166,Hundred,Khalid,1640515,3,April,2019
166,167,Borderline,Tame Impala,1633712,3,April,2019
167,168,Lean Wit Me,Juice WRLD,1626428,3,April,2019
168,169,Die Young,Roddy Ricch,1618173,3,April,2019
169,170,Free Spirit,Khalid,1617082,3,April,2019
170,171,Last Time That I Checc'd (feat. YG),Nipsey Hussle,1615925,3,April,2019
171,172,YOSEMITE,Travis Scott,1614403,3,April,2019
172,173,no tears left to cry,Ariana Grande,1602432,3,April,2019
173,174,Love Lies (with Normani),Khalid,1594815,3,April,2019
174,175,Candy Paint,Post Malone,1589622,3,April,2019
175,176,Fine China,Future,1586844,3,April,2019
176,177,In My Feelings,Drake,1578466,3,April,2019
177,178,Whiskey Glasses,Morgan Wallen,1553725,3,April,2019
178,179,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,1543687,3,April,2019
179,180,TAlk tO Me (with Rich The Kid feat. Lil Wayne) - Remix,Tory Lanez,1543595,3,April,2019
180,181,Make It Better (feat. Smokey Robinson),Anderson .Paak,1540968,3,April,2019
181,182,Secreto,Anuel AA,1539974,3,April,2019
182,183,imagine,Ariana Grande,1511293,3,April,2019
183,184,Everybody Dies In Their Nightmares,XXXTENTACION,1504232,3,April,2019
184,185,Walk Me Home,P!nk,1503592,3,April,2019
185,186,Self,Khalid,1495180,3,April,2019
186,187,I Don't Belong In This Club,Why Don't We,1493974,3,April,2019
187,188,Twenty One,Khalid,1490625,3,April,2019
188,189,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,1488272,3,April,2019
189,190,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,1486344,3,April,2019
190,191,Dedication (feat. Kendrick Lamar),Nipsey Hussle,1485920,3,April,2019
191,192,Thunder,Imagine Dragons,1482428,3,April,2019
192,193,Intro,Khalid,1479719,3,April,2019
193,194,Believer,Imagine Dragons,1478856,3,April,2019
194,195,Te Robaré,Nicky Jam,1469909,3,April,2019
195,196,Falling Down - Bonus Track,Lil Peep,1461340,3,April,2019
196,197,Con Altura,ROSALÍA,1457378,3,April,2019
197,198,Lost In Japan,Shawn Mendes,1456862,3,April,2019
198,199,FEFE,6ix9ine,1452345,3,April,2019
199,200,Paradise,Khalid,1451183,3,April,2019
0,1,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,13680055,4,April,2019
1,2,bad guy,Billie Eilish,10993700,4,April,2019
2,3,Old Town Road,Lil Nas X,9356754,4,April,2019
3,4,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8159895,4,April,2019
4,5,MIDDLE CHILD,J. Cole,7128287,4,April,2019
5,6,Sanguine Paradise,Lil Uzi Vert,7054863,4,April,2019
6,7,Talk (feat. Disclosure),Khalid,6805820,4,April,2019
7,8,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,6514815,4,April,2019
8,9,Going Bad (feat. Drake),Meek Mill,5992814,4,April,2019
9,10,Wow.,Post Malone,5874098,4,April,2019
10,11,Murder On My Mind,YNW Melly,5782596,4,April,2019
11,12,7 rings,Ariana Grande,5755995,4,April,2019
12,13,Boy With Luv (feat. Halsey),BTS,5695169,4,April,2019
13,14,bury a friend,Billie Eilish,5597236,4,April,2019
14,15,wish you were gay,Billie Eilish,5301524,4,April,2019
15,16,Sucker,Jonas Brothers,5290510,4,April,2019
16,17,when the party's over,Billie Eilish,5219537,4,April,2019
17,18,Pure Water (with Migos),Mustard,4990555,4,April,2019
18,19,Mixed Personalities (feat. Kanye West),YNW Melly,4733635,4,April,2019
19,20,Robbery,Juice WRLD,4728032,4,April,2019
20,21,Power is Power,SZA,4693510,4,April,2019
21,22,SOS,Avicii,4542731,4,April,2019
22,23,Better,Khalid,4540557,4,April,2019
23,24,Envy Me,Calboy,4287342,4,April,2019
24,25,Earth,Lil Dicky,4250959,4,April,2019
25,26,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4192171,4,April,2019
26,27,Faucet Failure,Ski Mask The Slump God,4059614,4,April,2019
27,28,a lot,21 Savage,4011672,4,April,2019
28,29,lovely,Billie Eilish,3944121,4,April,2019
29,30,you should see me in a crown,Billie Eilish,3877166,4,April,2019
30,31,SICKO MODE,Travis Scott,3835577,4,April,2019
31,32,"break up with your girlfriend, i'm bored",Ariana Grande,3799257,4,April,2019
32,33,Look Back at It,A Boogie Wit da Hoodie,3766438,4,April,2019
33,34,Happier,Marshmello,3732484,4,April,2019
34,35,Without Me,Halsey,3679431,4,April,2019
35,36,my strange addiction,Billie Eilish,3610622,4,April,2019
36,37,xanny,Billie Eilish,3579907,4,April,2019
37,38,"thank u, next",Ariana Grande,3579610,4,April,2019
38,39,Pop Out (feat. Lil Tjay),Polo G,3552123,4,April,2019
39,40,Lucid Dreams,Juice WRLD,3537774,4,April,2019
40,41,all the good girls go to hell,Billie Eilish,3531821,4,April,2019
41,42,Outta My Head (with John Mayer),Khalid,3466822,4,April,2019
42,43,Saturday Nights,Khalid,3466633,4,April,2019
43,44,Eastside (with Halsey & Khalid),benny blanco,3392809,4,April,2019
44,45,Here With Me,Marshmello,3344400,4,April,2019
45,46,Thotiana,Blueface,3304912,4,April,2019
46,47,Better Now,Post Malone,3245215,4,April,2019
47,48,Shallow,Lady Gaga,3170913,4,April,2019
48,49,Suge,DaBaby,3160458,4,April,2019
49,50,That's a Rack,Lil Uzi Vert,3094691,4,April,2019
50,51,Paradise,Bazzi,3062736,4,April,2019
51,52,Let Me Down Slowly,Alec Benjamin,2987660,4,April,2019
52,53,Mo Bamba,Sheck Wes,2987423,4,April,2019
53,54,I,Lil Skies,2962501,4,April,2019
54,55,SAD!,XXXTENTACION,2945350,4,April,2019
55,56,Kill This Love,BLACKPINK,2915021,4,April,2019
56,57,Dancing With A Stranger (with Normani),Sam Smith,2910579,4,April,2019
57,58,Racks in the Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,2813849,4,April,2019
58,59,ZEZE (feat. Travis Scott & Offset),Kodak Black,2786861,4,April,2019
59,60,i love you,Billie Eilish,2722598,4,April,2019
60,61,My Bad,Khalid,2689292,4,April,2019
61,62,i'm so tired...,Lauv,2666216,4,April,2019
62,63,High Hopes,Panic! At The Disco,2626381,4,April,2019
63,64,rockstar (feat. 21 Savage),Post Malone,2617169,4,April,2019
64,65,Splashin,Rich The Kid,2614564,4,April,2019
65,66,Moonlight,XXXTENTACION,2612836,4,April,2019
66,67,MONOPOLY (with Victoria Monét),Ariana Grande,2598900,4,April,2019
67,68,Wake Up in the Sky,Gucci Mane,2581857,4,April,2019
68,69,Leave Me Alone,Flipp Dinero,2570860,4,April,2019
69,70,Sweet but Psycho,Ava Max,2551095,4,April,2019
70,71,Please Me,Cardi B,2550727,4,April,2019
71,72,"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,2521054,4,April,2019
72,73,Act Up,City Girls,2499481,4,April,2019
73,74,Be Alright,Dean Lewis,2482344,4,April,2019
74,75,Armed And Dangerous,Juice WRLD,2478120,4,April,2019
75,76,Before I Let Go - Homecoming Live Bonus Track,Beyoncé,2430980,4,April,2019
76,77,Beautiful Crazy,Luke Combs,2427655,4,April,2019
77,78,ilomilo,Billie Eilish,2426164,4,April,2019
78,79,idontwannabeyouanymore,Billie Eilish,2418401,4,April,2019
79,80,listen before i go,Billie Eilish,2411252,4,April,2019
80,81,Shotta Flow,NLE Choppa,2396939,4,April,2019
81,82,Pure Cocaine,Lil Baby,2368746,4,April,2019
82,83,Jocelyn Flores,XXXTENTACION,2345066,4,April,2019
83,84,Don't Call Me Up,Mabel,2329087,4,April,2019
84,85,Freaky,Tory Lanez,2314499,4,April,2019
85,86,Taste (feat. Offset),Tyga,2291154,4,April,2019
86,87,Space Cadet (feat. Gunna),Metro Boomin,2289736,4,April,2019
87,88,I Fall Apart,Post Malone,2260314,4,April,2019
88,89,Money,Cardi B,2258505,4,April,2019
89,90,ocean eyes,Billie Eilish,2250836,4,April,2019
90,91,Psycho (feat. Ty Dolla $ign),Post Malone,2229097,4,April,2019
91,92,MIA (feat. Drake),Bad Bunny,2211917,4,April,2019
92,93,Youngblood,5 Seconds of Summer,2181892,4,April,2019
93,94,Truth Hurts,Lizzo,2180800,4,April,2019
94,95,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,2172752,4,April,2019
95,96,SLOW DANCING IN THE DARK,Joji,2169492,4,April,2019
96,97,Who Do You Love,The Chainsmokers,2166922,4,April,2019
97,98,Sixteen,Ellie Goulding,2161856,4,April,2019
98,99,Red Room,Offset,2158680,4,April,2019
99,100,I Like It,Cardi B,2146741,4,April,2019
100,101,CHopstix (with Travis Scott),ScHoolboy Q,2146482,4,April,2019
101,102,Yes Indeed,Lil Baby,2130698,4,April,2019
102,103,Bohemian Rhapsody - Remastered 2011,Queen,2130086,4,April,2019
103,104,Cool,Jonas Brothers,2129053,4,April,2019
104,105,Make Believe,Juice WRLD,2127145,4,April,2019
105,106,Nonstop,Drake,2126136,4,April,2019
106,107,Project Dreams,Marshmello,2107848,4,April,2019
107,108,8,Billie Eilish,2092228,4,April,2019
108,109,Ric Flair Drip (& Metro Boomin),Offset,2060069,4,April,2019
109,110,I Like Me Better,Lauv,2057296,4,April,2019
110,111,Noticed,Lil Mosey,2050265,4,April,2019
111,112,bellyache,Billie Eilish,2036267,4,April,2019
112,113,Worth It,YK Osiris,2031068,4,April,2019
113,114,The Bones,Maren Morris,2025382,4,April,2019
114,115,Juice,Lizzo,2020271,4,April,2019
115,116,Tequila,Dan + Shay,2019212,4,April,2019
116,117,Sorry,Beyoncé,2018715,4,April,2019
117,118,Nights Like This (feat. Ty Dolla $ign),Kehlani,2015769,4,April,2019
118,119,Wow. - Remix,Post Malone,2015567,4,April,2019
119,120,All Girls Are The Same,Juice WRLD,2007503,4,April,2019
120,121,XO Tour Llif3,Lil Uzi Vert,2006708,4,April,2019
121,122,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,2003819,4,April,2019
122,123,Hear Me Calling,Juice WRLD,1964667,4,April,2019
123,124,3 Nights,Dominic Fike,1958729,4,April,2019
124,125,God's Plan,Drake,1952136,4,April,2019
125,126,Young Dumb & Broke,Khalid,1943159,4,April,2019
126,127,Congratulations,Post Malone,1939191,4,April,2019
127,128,Location,Khalid,1931531,4,April,2019
128,129,Fuck Love (feat. Trippie Redd),XXXTENTACION,1926093,4,April,2019
129,130,Hold Up,Beyoncé,1905751,4,April,2019
130,131,Con Calma,Daddy Yankee,1904113,4,April,2019
131,132,Slide (feat. Blueface & Lil Tjay),French Montana,1894656,4,April,2019
132,133,Fast,Juice WRLD,1866310,4,April,2019
133,134,Whiskey Glasses,Morgan Wallen,1864444,4,April,2019
134,135,Speechless,Dan + Shay,1848426,4,April,2019
135,136,Calling My Spirit,Kodak Black,1846462,4,April,2019
136,137,Legacy (feat. Travis Scott & 21 Savage),Offset,1837177,4,April,2019
137,138,Girls Like You (feat. Cardi B),Maroon 5,1825872,4,April,2019
138,139,Mine,Bazzi,1812721,4,April,2019
139,140,Baila Baila Baila,Ozuna,1788906,4,April,2019
140,141,Formation,Beyoncé,1778557,4,April,2019
141,142,HUMBLE.,Kendrick Lamar,1754093,4,April,2019
142,143,changes,XXXTENTACION,1747337,4,April,2019
143,144,Beautiful (feat. Camila Cabello),Bazzi,1745872,4,April,2019
144,145,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1744119,4,April,2019
145,146,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,1743953,4,April,2019
146,147,HP,Maluma,1739393,4,April,2019
147,148,This Feeling,The Chainsmokers,1739377,4,April,2019
148,149,Look Alive (feat. Drake),BlocBoy JB,1727964,4,April,2019
149,150,HOME,BTS,1710445,4,April,2019
150,151,Soulmate,Lizzo,1709494,4,April,2019
151,152,NASA,Ariana Grande,1703318,4,April,2019
152,153,Die Young,Roddy Ricch,1698960,4,April,2019
153,154,Mikrokosmos,BTS,1688078,4,April,2019
154,155,Don't Pretend (feat. SAFE),Khalid,1686960,4,April,2019
155,156,goosebumps,Travis Scott,1686143,4,April,2019
156,157,On My Way,Alan Walker,1682509,4,April,2019
157,158,Make It Right,BTS,1681135,4,April,2019
158,159,The Middle,Zedd,1679721,4,April,2019
159,160,Best Part (feat. Daniel Caesar),H.E.R.,1677175,4,April,2019
160,161,Don't Stop Me Now - Remastered 2011,Queen,1668953,4,April,2019
161,162,Price On My Head (feat. The Weeknd),NAV,1657932,4,April,2019
162,163,No Role Modelz,J. Cole,1652713,4,April,2019
163,164,Goin Baby,DaBaby,1651778,4,April,2019
164,165,Clout (feat. Cardi B),Offset,1643210,4,April,2019
165,166,"Hey Look Ma, I Made It",Panic! At The Disco,1640131,4,April,2019
166,167,YOSEMITE,Travis Scott,1636998,4,April,2019
167,168,I Don't Belong In This Club,Why Don't We,1626043,4,April,2019
168,169,Slime Belief,YoungBoy Never Broke Again,1625590,4,April,2019
169,170,Nice For What,Drake,1612296,4,April,2019
170,171,Tempo (feat. Missy Elliott),Lizzo,1595419,4,April,2019
171,172,needy,Ariana Grande,1583536,4,April,2019
172,173,Lean Wit Me,Juice WRLD,1578771,4,April,2019
173,174,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",benny blanco,1577566,4,April,2019
174,175,6 Inch (feat. The Weeknd),Beyoncé,1574403,4,April,2019
175,176,Empty,Juice WRLD,1569088,4,April,2019
176,177,Dionysus,BTS,1568444,4,April,2019
177,178,no tears left to cry,Ariana Grande,1566009,4,April,2019
178,179,Love Lies (with Normani),Khalid,1565399,4,April,2019
179,180,Candy Paint,Post Malone,1561434,4,April,2019
180,181,goodbye,Billie Eilish,1553139,4,April,2019
181,182,Keanu Reeves,Logic,1536338,4,April,2019
182,183,Goddamn (feat. A Boogie wit da Hoodie),Tyga,1532073,4,April,2019
183,184,Grinding All My Life,Nipsey Hussle,1530783,4,April,2019
184,185,Undrunk,FLETCHER,1530707,4,April,2019
185,186,Nuketown (feat. Juice WRLD),Ski Mask The Slump God,1529217,4,April,2019
186,187,Fine China,Future,1525552,4,April,2019
187,188,In My Feelings,Drake,1522144,4,April,2019
188,189,Te Robaré,Nicky Jam,1517579,4,April,2019
189,190,She Got the Best of Me,Luke Combs,1510138,4,April,2019
190,191,Thunder,Imagine Dragons,1508335,4,April,2019
191,192,Talk You Out Of It,Florida Georgia Line,1498817,4,April,2019
192,193,Walk Me Home,P!nk,1496556,4,April,2019
193,194,Eyes On You,Chase Rice,1496261,4,April,2019
194,195,Secreto,Anuel AA,1470393,4,April,2019
195,196,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,1466691,4,April,2019
196,197,Everybody Dies In Their Nightmares,XXXTENTACION,1457868,4,April,2019
197,198,Heaven,Kane Brown,1455722,4,April,2019
198,199,Hurricane,Luke Combs,1450012,4,April,2019
199,200,I've Been Waiting (w/ ILoveMakonnen & Fall Out Boy),Lil Peep,1449861,4,April,2019
