,Position,Track Name,Artist,Streams,Week,Month,Year
136,137,Blah Blah Blah,Armin van Buuren,157599,1,January,2020
137,138,How Did I Find You (feat. Miriam Bryant) - Acoustic,NEIKED,157418,1,January,2020
138,139,Wow.,Post Malone,156649,1,January,2020
139,140,Slå mig hårt i ansiktet,Thomas Stenström,156470,1,January,2020
140,141,How Do You Sleep?,Sam Smith,155685,1,January,2020
141,142,Kung för en dag,Petter,155392,1,January,2020
142,143,Shape of You,Ed Sheeran,154335,1,January,2020
143,144,KLICK,Z.E,153693,1,January,2020
144,145,Vindar på Mars,Hov1,153425,1,January,2020
145,146,Winner,Laleh,153415,1,January,2020
146,147,Kaffe och en cigarett,Miss Li,153376,1,January,2020
147,148,Oslagbara,Magnus Uggla,152922,1,January,2020
148,149,Buntar,C.Gambino,152877,1,January,2020
149,150,Blommor där du står,GAMMAL,151330,1,January,2020
150,151,Foreign,Unga Scener,150962,1,January,2020
151,152,SANTA LUCIA,Dree Low,149285,1,January,2020
152,153,Ransom,Lil Tecca,148105,1,January,2020
153,154,Tappat,Victor Leksell,147869,1,January,2020
154,155,Vi två,estraden,146538,1,January,2020
155,156,Fades Away - Tribute Concert Version,Avicii,145921,1,January,2020
156,157,FRAM,Frej Larsson,145920,1,January,2020
157,158,ocean eyes,Billie Eilish,145798,1,January,2020
158,159,Goliat,Laleh,145519,1,January,2020
159,160,Hold On (feat. Michel Zitron),Martin Garrix,145124,1,January,2020
160,161,Fusk,Einár,144635,1,January,2020
161,162,Tror jag hittar hem,Lars Winnerbäck,144508,1,January,2020
162,163,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,143431,1,January,2020
163,164,"10,000 Hours (with Justin Bieber)",Dan + Shay,142029,1,January,2020
164,165,"Du Med Dig, Akustisk",Miriam Bryant,141822,1,January,2020
165,166,Heaven,Avicii,140848,1,January,2020
166,167,rockstar (feat. 21 Savage),Post Malone,140788,1,January,2020
167,168,Smartare,estraden,140388,1,January,2020
168,169,In My Mind,Dynoro,140272,1,January,2020
169,170,Goodbyes (Feat. Young Thug),Post Malone,139997,1,January,2020
170,171,Mamacita,Adouli,139858,1,January,2020
171,172,GANG GANG,JACKBOYS,139846,1,January,2020
172,173,Levels - Radio Edit,Avicii,139632,1,January,2020
173,174,Don't Stop Me Now - Remastered 2011,Queen,138810,1,January,2020
174,175,Piece Of Your Heart,MEDUZA,137562,1,January,2020
175,176,Kom Hit,K27,137447,1,January,2020
176,177,Rusch Timmar,Jireel,137316,1,January,2020
177,178,BOP,DaBaby,137271,1,January,2020
178,179,Blåmärkshårt (Mi Amor),Miriam Bryant,136668,1,January,2020
179,180,July,Noah Cyrus,136601,1,January,2020
180,181,Happier,Marshmello,136302,1,January,2020
