,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Come & Go (with Marshmello)","Juice WRLD",15293660,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
2,"Wishing Well","Juice WRLD",14305988,https://open.spotify.com/track/6o3QUC5oAE4g6WxRIFcZtb
3,Conversations,"Juice WRLD",12750604,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
4,"Life's A Mess (feat. Halsey)","Juice WRLD",12116204,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
5,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",11457525,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
6,Righteous,"Juice WRLD",10644148,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
7,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,10199827,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
8,"Blood On My Jeans","Juice WRLD",9829843,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
9,Titanic,"Juice WRLD",9538094,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
10,"Bad Energy","Juice WRLD",9247202,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
11,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",8262567,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
12,"Party Girl (Remix)",StaySolidRocky,8215353,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
13,"Stay High","Juice WRLD",8150546,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
14,"Fighting Demons","Juice WRLD",8100820,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
15,"Up Up And Away","Juice WRLD",7941983,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
16,"Screw Juice","Juice WRLD",7635002,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
17,"I Want It","Juice WRLD",7320504,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
18,"Man Of The Year","Juice WRLD",7265872,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
19,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",7161921,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
20,"Can't Die","Juice WRLD",7004619,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
21,"Blueberry Faygo","Lil Mosey",6421646,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
22,"Watermelon Sugar","Harry Styles",6237976,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
23,"Blinding Lights","The Weeknd",6070819,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
24,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",5673989,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
25,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",5597698,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
26,"Anxiety - Intro","Juice WRLD",5391004,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
27,"Rags2Riches (feat. ATR Son Son)","Rod Wave",5208310,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
28,"We Paid (feat. 42 Dugg)","Lil Baby",5116386,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
29,"Savage Love (Laxed - Siren Beat)","Jawsh 685",5097405,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
30,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",4961729,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
31,"Roses - Imanbek Remix","SAINt JHN",4576691,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
32,"The Box","Roddy Ricch",4567949,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
33,"THE SCOTTS","THE SCOTTS",4404086,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
34,"Juice WRLD Speaks From Heaven - Outro","Juice WRLD",4387796,https://open.spotify.com/track/2GriTXl7gRSBv1A2IGZtnL
35,"The Man, The Myth, The Legend - Interlude","Juice WRLD",4373467,https://open.spotify.com/track/0veNpTQFqfmTX0rsJmO2rO
36,"The Bigger Picture","Lil Baby",4143709,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
37,"Toosie Slide",Drake,4114383,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
38,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",4049799,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
39,"After Party","Don Toliver",4038912,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
40,"Lucid Dreams","Juice WRLD",4016387,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
41,"WHATS POPPIN","Jack Harlow",3964623,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
42,"Sunday Best (Feeling Good, Like I Should)",Surfaces,3902330,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
43,"Rain On Me (with Ariana Grande)","Lady Gaga",3864377,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
44,"GO (feat. Juice WRLD)","The Kid LAROI",3808785,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
45,"death bed (coffee for your head)",Powfu,3750955,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
46,Robbery,"Juice WRLD",3640143,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
47,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",3620126,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
48,"Intentions (feat. Quavo)","Justin Bieber",3571861,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
49,Circles,"Post Malone",3532091,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
50,"All Girls Are The Same","Juice WRLD",3485558,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
