,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Therefore I Am","Billie Eilish",9731282,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
2,positions,"Ariana Grande",8417690,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
3,DÁKITI,"Bad Bunny",7488998,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS
4,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",6816877,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,"Mood (feat. iann dior)",24kGoldn,6721409,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
6,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",5899468,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,"WAP (feat. Megan Thee Stallion)","Cardi B",5484786,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
8,pov,"Ariana Grande",5454790,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
9,34+35,"Ariana Grande",5381072,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
10,"What You Know Bout Love","Pop Smoke",5119246,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
11,"Laugh Now Cry Later (feat. Lil Durk)",Drake,4996974,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
12,"Drankin N Smokin",Future,4336720,https://open.spotify.com/track/0k7wmahjkn389wAZdz19Cv
13,"Lonely (with benny blanco)","Justin Bieber",4224865,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
14,HOLIDAY,"Lil Nas X",4187665,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
15,"Tyler Herro","Jack Harlow",4180467,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
16,"Come & Go (with Marshmello)","Juice WRLD",3944151,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
17,"Holy (feat. Chance The Rapper)","Justin Bieber",3856257,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
18,"Hawái - Remix",Maluma,3841851,https://open.spotify.com/track/0GzuHFG4Ql6DoyxFRnIk3F
19,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,3799912,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
20,"Put Your Records On","Ritt Momney",3729114,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
21,"Blinding Lights","The Weeknd",3694369,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
22,Heather,"Conan Gray",3660891,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
23,"All I Want for Christmas Is You","Mariah Carey",3647059,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
24,"Wishing Well","Juice WRLD",3619516,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
25,"SO DONE","The Kid LAROI",3590510,https://open.spotify.com/track/3qgPpwtuRu5oP8EtFSj8HE
26,"Stripes Like Burberry",Future,3552616,https://open.spotify.com/track/6lt8iodSkYWEV0ifKCSlfg
27,"you broke me first","Tate McRae",3441467,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
28,"Levitating (feat. DaBaby)","Dua Lipa",3386558,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
29,"That’s It",Future,3369998,https://open.spotify.com/track/5n6gBhdEjCuj3obgCoTEFD
30,"Forever After All","Luke Combs",3265082,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
31,Sofia,Clairo,3262959,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
32,"Watermelon Sugar","Harry Styles",3217583,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
33,Runnin,"21 Savage",3178448,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
34,"Martin & Gina","Polo G",3139561,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
35,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",3080627,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
36,Whoopty,CJ,3038024,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
37,"All Girls Are The Same","Juice WRLD",3014644,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
38,"Rockin' Around The Christmas Tree","Brenda Lee",3003230,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
39,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",2968044,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
40,"Dreams - 2004 Remaster","Fleetwood Mac",2967653,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
41,"my ex's best friend (with blackbear)","Machine Gun Kelly",2954126,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
42,"Blueberry Faygo","Lil Mosey",2951175,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
43,"Starting Over","Chris Stapleton",2934317,https://open.spotify.com/track/3K07bGe8iljQ3mOKArHLDo
44,Dynamite,BTS,2928068,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
45,"Lucid Dreams","Juice WRLD",2862995,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
46,"Jingle Bell Rock","Bobby Helms",2839183,https://open.spotify.com/track/3hBXvHLlTHvnbwrPbeoyAj
47,"Real Baby Pluto",Future,2814589,https://open.spotify.com/track/1rP5gAqMlm8d6UnfseuzSm
48,Wonder,"Shawn Mendes",2746001,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
49,"motive (with Doja Cat)","Ariana Grande",2743961,https://open.spotify.com/track/5GkQIP5mWPi4KZLLXeuFTT
50,"Last Christmas",Wham!,2739103,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
51,"POPSTAR (feat. Drake)","DJ Khaled",2734744,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
52,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",2731239,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
53,"Mr. Right Now (feat. Drake)","21 Savage",2713476,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
54,"Moonwalking in Calabasas (feat. Blueface) - Remix",DDG,2711315,https://open.spotify.com/track/7o4gBbTM6UBLkOYPw9xMCz
55,"Santa Tell Me","Ariana Grande",2693569,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
