,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,11215442,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"Party Girl",StaySolidRocky,7817373,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
3,"Blueberry Faygo","Lil Mosey",7083891,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
4,"THE SCOTTS","THE SCOTTS",6869432,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
5,"Blinding Lights","The Weeknd",6798177,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,"Toosie Slide",Drake,5970667,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
7,"The Box","Roddy Ricch",5905090,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
8,"WHATS POPPIN","Jack Harlow",5885083,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
9,"Rain On Me (with Ariana Grande)","Lady Gaga",5770527,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
10,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",5255486,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
11,"Watermelon Sugar","Harry Styles",5112178,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"Roses - Imanbek Remix","SAINt JHN",5069601,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
13,"After Party","Don Toliver",4976232,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
14,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",4687007,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
15,"death bed (coffee for your head)",Powfu,4310587,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
16,"Life Is Good (feat. Drake)",Future,4298600,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
17,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4225630,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
18,"Chicago Freestyle (feat. Giveon)",Drake,4181140,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
19,"Intentions (feat. Quavo)","Justin Bieber",4046941,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
20,Circles,"Post Malone",4018989,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
21,GOOBA,6ix9ine,3844976,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
22,"Deep End Freestyle","Sleepy Hallow",3762026,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
23,"Don't Start Now","Dua Lipa",3694815,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
24,ROXANNE,"Arizona Zervas",3627443,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
25,Righteous,"Juice WRLD",3622555,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
26,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3610549,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
27,"Flex (feat. Juice WRLD)","Polo G",3592188,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
28,Falling,"Trevor Daniel",3509228,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
29,Supalonely,BENEE,3508000,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
30,"Stuck with U (with Justin Bieber)","Ariana Grande",3460671,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
31,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",3338913,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD
32,goosebumps,"Travis Scott",3323414,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
33,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3302808,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
34,"Adore You","Harry Styles",3290569,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
35,"HIGHEST IN THE ROOM","Travis Scott",3274420,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
36,"Lucid Dreams","Juice WRLD",3254019,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
37,"hot girl bummer",blackbear,3221847,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
38,"Ballin' (with Roddy Ricch)",Mustard,3201536,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
39,"Break My Heart","Dua Lipa",3198083,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
40,Myron,"Lil Uzi Vert",3160916,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
41,"Sour Candy (with BLACKPINK)","Lady Gaga",3134748,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
