,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",19663515,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Laugh Now Cry Later (feat. Lil Durk)",Drake,15866994,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
3,"7 Summers","Morgan Wallen",8633854,https://open.spotify.com/track/0Z0kNthq0sS4lvGz9SSlBF
4,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,7925493,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,"Wishing Well","Juice WRLD",7282661,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
6,"Smile (with The Weeknd)","Juice WRLD",7005349,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
7,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",6761152,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
8,"Come & Go (with Marshmello)","Juice WRLD",6617594,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
9,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",6276900,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
10,"Mood (feat. iann dior)",24kGoldn,6263597,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
11,"Watermelon Sugar","Harry Styles",6061009,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
12,"Mood Swings (feat. Lil Tjay)","Pop Smoke",5586838,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
13,"Blinding Lights","The Weeknd",5488917,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,"Midnight Sky","Miley Cyrus",5413744,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
15,"Blueberry Faygo","Lil Mosey",4921325,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
16,"Savage Love (Laxed - Siren Beat)","Jawsh 685",4809781,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
17,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",4803825,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
18,"POPSTAR (feat. Drake)","DJ Khaled",4456651,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
19,Heather,"Conan Gray",4419614,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
20,Conversations,"Juice WRLD",4304277,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
21,"Roses - Imanbek Remix","SAINt JHN",4179177,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
22,Lemonade,"Internet Money",4152291,https://open.spotify.com/track/02kDW379Yfd5PzW5A6vuGt
23,"GREECE (feat. Drake)","DJ Khaled",4047931,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
24,"Party Girl",StaySolidRocky,4017268,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
25,"Go Crazy","Chris Brown",4000925,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
26,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",3954928,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
27,"exile (feat. Bon Iver)","Taylor Swift",3954742,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
28,cardigan,"Taylor Swift",3945401,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
29,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",3748497,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
30,"We Paid (feat. 42 Dugg)","Lil Baby",3715889,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
31,"my future","Billie Eilish",3607339,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
32,"The Box","Roddy Ricch",3575969,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
33,"the 1","Taylor Swift",3537657,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
34,"death bed (coffee for your head)",Powfu,3537316,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
35,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",3484971,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
36,Righteous,"Juice WRLD",3366227,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
37,"Lucid Dreams","Juice WRLD",3325237,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
38,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3289784,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
39,Circles,"Post Malone",3289016,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
40,"Got It On Me","Pop Smoke",3222945,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
41,"All Girls Are The Same","Juice WRLD",3214505,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
