,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,positions,"Ariana Grande",12675283,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7
2,"Forever After All","Luke Combs",9647926,https://open.spotify.com/track/6IBcOGPsniK3Pso1wHIhew
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",7792365,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,"Mood (feat. iann dior)",24kGoldn,7522086,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
5,"WAP (feat. Megan Thee Stallion)","Cardi B",6783643,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
6,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",6717742,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,"Laugh Now Cry Later (feat. Lil Durk)",Drake,6164260,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
8,"What You Know Bout Love","Pop Smoke",5960059,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
9,"Tyler Herro","Jack Harlow",5139806,https://open.spotify.com/track/4DuUwzP4ALMqpquHU0ltAB
10,"Holy (feat. Chance The Rapper)","Justin Bieber",4874584,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
11,"Come & Go (with Marshmello)","Juice WRLD",4339197,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
12,"Blinding Lights","The Weeknd",4297588,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
13,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,4283760,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
14,"Spicy (feat. Post Malone)","Ty Dolla $ign",4275628,https://open.spotify.com/track/5IUtvfNvOyVYZUa6AJFrnP
15,"Lonely (with benny blanco)","Justin Bieber",4221451,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
16,"Put Your Records On","Ritt Momney",4149353,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
17,"Dreams - 2004 Remaster","Fleetwood Mac",4109471,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
18,"Wishing Well","Juice WRLD",4036817,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
19,Heather,"Conan Gray",3931935,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
20,"you broke me first","Tate McRae",3838481,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,"Watermelon Sugar","Harry Styles",3724638,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
22,Dynamite,BTS,3717484,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
23,"POPSTAR (feat. Drake)","DJ Khaled",3703696,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
24,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",3601548,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
25,Runnin,"21 Savage",3548787,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
26,"Mr. Right Now (feat. Drake)","21 Savage",3537221,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
27,"SO DONE","The Kid LAROI",3526645,https://open.spotify.com/track/5psEZhQu6lukjhavJo4AbC
28,"my ex's best friend (with blackbear)","Machine Gun Kelly",3523571,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
29,Wonder,"Shawn Mendes",3467611,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
30,"Blueberry Faygo","Lil Mosey",3415602,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
31,"Martin & Gina","Polo G",3364630,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
32,Sofia,Clairo,3267932,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
