,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"All I Want for Christmas Is You","Mariah Carey",8552448,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
2,"Rockin' Around The Christmas Tree","Brenda Lee",8257966,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
3,"Jingle Bell Rock","Bobby Helms",7547061,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
4,"It's the Most Wonderful Time of the Year","Andy Williams",7170716,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
5,"Santa Tell Me","Ariana Grande",6961636,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
6,"Last Christmas",Wham!,6872235,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
7,DÁKITI,"Bad Bunny",6780342,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
8,"It's Beginning to Look a Lot like Christmas","Michael Bublé",6310903,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
9,positions,"Ariana Grande",6176098,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
10,34+35,"Ariana Grande",6135314,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
11,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",5967331,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
12,"Mood (feat. iann dior)",24kGoldn,5890081,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
13,"Underneath the Tree","Kelly Clarkson",5394352,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
14,Body,"Megan Thee Stallion",5344693,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
15,"Therefore I Am","Billie Eilish",4942252,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
16,"WAP (feat. Megan Thee Stallion)","Cardi B",4767187,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
17,"A Holly Jolly Christmas - Single Version","Burl Ives",4733335,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
18,HOLIDAY,"Lil Nas X",4667203,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
19,Whoopty,CJ,4607301,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
20,"WITHOUT YOU","The Kid LAROI",4602531,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
21,"Feliz Navidad","José Feliciano",4593751,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
22,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",4550611,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
23,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",4546990,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
24,"Blinding Lights","The Weeknd",4525637,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
25,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",4500701,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
26,"Sleigh Ride","The Ronettes",4460671,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
27,"The Christmas Song (Merry Christmas To You)","Nat King Cole",4405524,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
28,"Laugh Now Cry Later (feat. Lil Durk)",Drake,4353945,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
29,Mistletoe,"Justin Bieber",4294364,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
30,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",4283711,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
31,"What You Know Bout Love","Pop Smoke",4180091,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
32,"Holly Jolly Christmas","Michael Bublé",4176380,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
33,"Real Shit (with benny blanco)","Juice WRLD",3994564,https://open.spotify.com/track/3uVPLtkmDu8pDkYEAVqbgS
34,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,3950207,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
