,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",11746665,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Mood (feat. iann dior)",24kGoldn,10161557,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,"Holy (feat. Chance The Rapper)","Justin Bieber",9424690,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
4,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",8972580,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
5,"Laugh Now Cry Later (feat. Lil Durk)",Drake,8499539,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
6,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",7529974,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
7,"POPSTAR (feat. Drake)","DJ Khaled",5910127,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
8,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,5848502,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
9,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",5485692,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
10,"Come & Go (with Marshmello)","Juice WRLD",5264117,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
11,"Wishing Well","Juice WRLD",5157179,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
12,Heather,"Conan Gray",5105315,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
13,Dynamite,BTS,4809619,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
14,"Blinding Lights","The Weeknd",4745353,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
15,"Watermelon Sugar","Harry Styles",4583908,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
16,"Mood Swings (feat. Lil Tjay)","Pop Smoke",4475255,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
17,"you broke me first","Tate McRae",4272078,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
18,"Blueberry Faygo","Lil Mosey",4056372,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
19,"Wolves (feat. Post Malone)","Big Sean",3869259,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
20,"Savage Love (Laxed - Siren Beat)","Jawsh 685",3666621,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
21,"Smile (with The Weeknd)","Juice WRLD",3571426,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
22,"Go Crazy","Chris Brown",3552311,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
23,"Martin & Gina","Polo G",3534740,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
24,"my ex's best friend (with blackbear)","Machine Gun Kelly",3409825,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
