,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",10417487,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Mood (feat. iann dior)",24kGoldn,9444935,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",9258340,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
4,"Laugh Now Cry Later (feat. Lil Durk)",Drake,8218836,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
5,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",7898996,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
6,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",6991730,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
7,"Holy (feat. Chance The Rapper)","Justin Bieber",6046100,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
8,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",5368223,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
9,"POPSTAR (feat. Drake)","DJ Khaled",5366600,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
10,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,5287269,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
11,"my ex's best friend (with blackbear)","Machine Gun Kelly",5161468,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
12,"Come & Go (with Marshmello)","Juice WRLD",4946074,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
13,"Wishing Well","Juice WRLD",4903872,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
14,Dynamite,BTS,4805772,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
15,Heather,"Conan Gray",4758455,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
16,"What You Know Bout Love","Pop Smoke",4744431,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
17,"forget me too (feat. Halsey)","Machine Gun Kelly",4594256,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
18,"Blinding Lights","The Weeknd",4487286,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
19,"Watermelon Sugar","Harry Styles",4323798,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
20,"you broke me first","Tate McRae",3916382,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
21,"Mood Swings (feat. Lil Tjay)","Pop Smoke",3887421,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
22,"Blueberry Faygo","Lil Mosey",3839688,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
23,"Put Your Records On","Ritt Momney",3779080,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
24,"Martin & Gina","Polo G",3529787,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
25,"Savage Love (Laxed - Siren Beat)","Jawsh 685",3395495,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
26,"Wolves (feat. Post Malone)","Big Sean",3390236,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ
27,Ew,Joji,3380221,https://open.spotify.com/track/3Nc86B5XmDlG1KuEeSLD8x
28,"Go Crazy","Chris Brown",3344946,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
29,"Dreams - 2004 Remaster","Fleetwood Mac",3326471,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
30,"Smile (with The Weeknd)","Juice WRLD",3284836,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
31,"Your Man",Joji,3283945,https://open.spotify.com/track/6Vgtvd7I5yopJdBuxqjBd2
32,Epidemic,"Polo G",3274349,https://open.spotify.com/track/170DNUSnQRp1tGpppF26pA
33,"Gimme Love",Joji,3269810,https://open.spotify.com/track/5jSBnH9NyaNP5zdSB3pwgu
34,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3161769,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
35,"bloody valentine","Machine Gun Kelly",3132795,https://open.spotify.com/track/6mADjHs6FXdroPzEGW6KVJ
36,Daylight,Joji,3118249,https://open.spotify.com/track/6Ed1q0X8oSKSm4IIhiQbYg
