,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"WAP (feat. Megan Thee Stallion)","Cardi B",17139159,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
2,"Laugh Now Cry Later (feat. Lil Durk)",Drake,10506792,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
3,"Mood (feat. iann dior)",24kGoldn,9911385,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
4,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,7008945,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
5,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",6823254,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
6,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",6217518,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
7,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",6146431,https://open.spotify.com/track/2DQNYMRjisN3KAPj1bEwOI
8,"Wishing Well","Juice WRLD",6143187,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
9,Dynamite,BTS,6086706,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
10,"Come & Go (with Marshmello)","Juice WRLD",5892408,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
11,"Ice Cream (with Selena Gomez)",BLACKPINK,5468107,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX
12,"Mood Swings (feat. Lil Tjay)","Pop Smoke",5374640,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
13,"Blinding Lights","The Weeknd",5354985,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,Heather,"Conan Gray",5336554,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
15,"Watermelon Sugar","Harry Styles",5315675,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
16,"Smile (with The Weeknd)","Juice WRLD",5256067,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
17,"Over Now (with The Weeknd)","Calvin Harris",4792684,https://open.spotify.com/track/58AGoOGbwsQMhBbH0eFLRR
18,"Blastoff (feat. Juice Wrld & Trippie Redd)","Internet Money",4637820,https://open.spotify.com/track/2rFsFjq0D9JAmc0APpCO6P
19,"Blueberry Faygo","Lil Mosey",4580046,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
20,"Savage Love (Laxed - Siren Beat)","Jawsh 685",4362033,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
21,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",4006459,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
22,"Go Crazy","Chris Brown",3893463,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
23,"7 Summers","Morgan Wallen",3821306,https://open.spotify.com/track/0Z0kNthq0sS4lvGz9SSlBF
24,"my ex's best friend (with blackbear)","Machine Gun Kelly",3758589,https://open.spotify.com/track/70rFIfYN7lU6iTgUIVP42w
25,"Roses - Imanbek Remix","SAINt JHN",3689400,https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
26,"Party Girl",StaySolidRocky,3594108,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
27,"GREECE (feat. Drake)","DJ Khaled",3572840,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
28,"Midnight Sky","Miley Cyrus",3537666,https://open.spotify.com/track/27ycaQnQAxaPiyeg3nr2aB
29,Hawái,Maluma,3433481,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
30,"The Box","Roddy Ricch",3344492,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
31,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",3344433,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
32,"POPSTAR (feat. Drake)","DJ Khaled",3305267,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
33,"Lucid Dreams","Juice WRLD",3300561,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
34,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3267004,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
35,Circles,"Post Malone",3232390,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
36,Robbery,"Juice WRLD",3212029,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
37,"We Paid (feat. 42 Dugg)","Lil Baby",3207028,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
38,Conversations,"Juice WRLD",3182041,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
39,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",3175903,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
40,"All Girls Are The Same","Juice WRLD",3125867,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
41,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3093288,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
42,"death bed (coffee for your head)",Powfu,3054265,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
43,"you broke me first","Tate McRae",3002736,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
44,"Electric Love",BØRNS,2988740,https://open.spotify.com/track/2GiJYvgVaD2HtM8GqD9EgQ
45,"Rags2Riches 2 (feat. Lil Baby)","Rod Wave",2987328,https://open.spotify.com/track/0qJeyYAgv6UpvewUxRXAhb
46,"Got It On Me","Pop Smoke",2968987,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
47,Righteous,"Juice WRLD",2961129,https://open.spotify.com/track/5dOxHHMOFAbG3VH23t0xNm
48,cardigan,"Taylor Swift",2896417,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
49,21,"Polo G",2859195,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
50,"After Party","Don Toliver",2839131,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
51,"Before You Go","Lewis Capaldi",2820916,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
52,"Rain On Me (with Ariana Grande)","Lady Gaga",2819634,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
53,"Still Don't Know My Name",Labrinth,2804538,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV
54,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",2737746,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
55,"Martin & Gina","Polo G",2722343,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
56,"Adore You","Harry Styles",2712108,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
57,"GO (feat. Juice WRLD)","The Kid LAROI",2683108,https://open.spotify.com/track/2rPHUAeUPbNgTmK18FPTiZ
58,"Gifted (feat. Roddy Ricch)",Cordae,2675090,https://open.spotify.com/track/0mb3uDw5vfFUcZfJYFOMRu
59,"Someone You Loved","Lewis Capaldi",2647963,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
60,"Tap In",Saweetie,2647703,https://open.spotify.com/track/4Hpib09wXgD84w4uwTPnYD
61,"exile (feat. Bon Iver)","Taylor Swift",2642005,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
62,"Life Is Good (feat. Drake)",Future,2641989,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
63,"Girls in the Hood","Megan Thee Stallion",2638419,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
64,"my future","Billie Eilish",2582207,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
65,"the 1","Taylor Swift",2563852,https://open.spotify.com/track/0Jlcvv8IykzHaSmj49uNW8
66,"Flex (feat. Juice WRLD)","Polo G",2548602,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
67,"WHATS POPPIN","Jack Harlow",2542976,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
68,"Breaking Me",Topic,2536732,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
69,"Toosie Slide",Drake,2532022,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
70,"hot girl bummer",blackbear,2477679,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9
71,"Sunday Best (Feeling Good, Like I Should)",Surfaces,2443056,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
72,"Lets Link",WhoHeem,2405980,https://open.spotify.com/track/0wYOlCybpxFc2azWLyYj0S
73,"24 (feat. Lil Baby)","Money Man",2400879,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
74,goosebumps,"Travis Scott",2399328,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
75,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",2398554,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
76,"The Bigger Picture","Lil Baby",2391408,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
77,"THE SCOTTS","THE SCOTTS",2383338,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
78,"Intentions (feat. Quavo)","Justin Bieber",2348734,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
79,Dior,"Pop Smoke",2323804,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
80,"Prospect (ft. Lil Baby)","iann dior",2322604,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
81,"Whiskey Glasses","Morgan Wallen",2304669,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
82,"Rags2Riches (feat. ATR Son Son)","Rod Wave",2304249,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
83,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2272666,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
84,"HIGHEST IN THE ROOM","Travis Scott",2266358,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
85,ROXANNE,"Arizona Zervas",2239234,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
86,"More Than My Hometown","Morgan Wallen",2238981,https://open.spotify.com/track/6FniJZn4agmDtPx1pKZQsa
87,"Ballin' (with Roddy Ricch)",Mustard,2227910,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
