,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
83,"SLOW DANCING IN THE DARK",Joji,2225000,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
84,"NASTY (feat. Ashanti & Megan Thee Stallion)",DaBaby,2210047,https://open.spotify.com/track/3oHiR89Y8gn6xt3YGAAzFj
85,"Money In The Grave (Drake ft. Rick Ross)",Drake,2208798,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
86,Ransom,"Lil Tecca",2204254,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
87,"ily (i love you baby) (feat. Emilee)","Surf Mesa",2204050,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
88,"My Oh My (feat. DaBaby)","Camila Cabello",2199958,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
89,"when the party's over","Billie Eilish",2159794,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
90,Boyfriend,"Selena Gomez",2144577,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
91,"Whiskey Glasses","Morgan Wallen",2119050,https://open.spotify.com/track/6foY66mWZN0pSRjZ408c00
92,"Out Of Love (feat. Internet Money)","Lil Tecca",2118874,https://open.spotify.com/track/7rTzrRdc5UbvLr0gwI1J3E
93,"You should be sad",Halsey,2106683,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
94,Memories,"Maroon 5",2104833,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
95,"Chasin' You","Morgan Wallen",2103306,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
96,"BELIEVE IT",PARTYNEXTDOOR,2097175,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
97,"One Man Band","Old Dominion",2096270,https://open.spotify.com/track/08dFHFTx6r67MTsYn5ilDR
98,"Beautiful Crazy","Luke Combs",2093091,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
99,Suge,DaBaby,2071727,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
100,"Sick and Tired","iann dior",2069669,https://open.spotify.com/track/5eU0KDvZVfFl4ehleRwGGF
101,"Like That (feat. Gucci Mane)","Doja Cat",2066913,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
102,SUGAR,BROCKHAMPTON,2060665,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
103,SAD!,XXXTENTACION,2055565,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
104,"Moral of the Story",Ashe,2042290,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
105,"No Idea","Don Toliver",2019238,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
106,July,"Noah Cyrus",2007113,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
107,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,1993545,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
108,VIBEZ,DaBaby,1987870,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
109,"Futsal Shuffle 2020 - Bonus Track","Lil Uzi Vert",1983437,https://open.spotify.com/track/2fOlBMkWR7lXJfqp5VTbDG
110,"Sum 2 Prove","Lil Baby",1969162,https://open.spotify.com/track/5f4Hy5mw5SRaUgXX9c6P5S
111,"MIDDLE CHILD","J. Cole",1959476,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
112,"XO Tour Llif3","Lil Uzi Vert",1957292,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
113,"Goodbyes (Feat. Young Thug)","Post Malone",1956160,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
114,Wow.,"Post Malone",1941640,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
115,"Heatin Up (feat. Gunna)","Lil Baby",1937729,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
116,Maniac,"Conan Gray",1929578,https://open.spotify.com/track/6KfoDhO4XUWSbnyKjNp9c4
117,"Watermelon Sugar","Harry Styles",1913675,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
118,"Costa Rica","Bankrol Hayden",1912396,https://open.spotify.com/track/2iObjOsy2vpsariW4Y7hQg
119,Physical,"Dua Lipa",1910784,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
120,"I Fall Apart","Post Malone",1904149,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
121,"Baby Pluto","Lil Uzi Vert",1893647,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
122,Falling,"Harry Styles",1890930,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
