,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Rockin' Around The Christmas Tree","Brenda Lee",12796698,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
2,"All I Want for Christmas Is You","Mariah Carey",11853295,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
3,"Jingle Bell Rock","Bobby Helms",11784614,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
4,"It's the Most Wonderful Time of the Year","Andy Williams",11067032,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
5,"Last Christmas",Wham!,10366103,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
6,"Santa Tell Me","Ariana Grande",10044856,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb
7,"It's Beginning to Look a Lot like Christmas","Michael Bublé",9072003,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
8,"Underneath the Tree","Kelly Clarkson",8085266,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5
9,"Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)","Frank Sinatra",7548477,https://open.spotify.com/track/4kKdvXD0ez7jp1296JmAts
10,"A Holly Jolly Christmas - Single Version","Burl Ives",7517216,https://open.spotify.com/track/77khP2fIVhSW23NwxrRluh
11,"Feliz Navidad","José Feliciano",7250451,https://open.spotify.com/track/3qCeq0rWK67SoBDgFd2sId
12,"The Christmas Song (Merry Christmas To You)","Nat King Cole",7169958,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON
13,"Let It Snow! Let It Snow! Let It Snow!","Dean Martin",6835631,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg
14,"Sleigh Ride","The Ronettes",6690865,https://open.spotify.com/track/7fUYUcWy853HS8YJn0b3Sr
15,Mistletoe,"Justin Bieber",6363918,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA
16,"Holly Jolly Christmas","Michael Bublé",6139008,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE
17,"Wonderful Christmastime - Edited Version / Remastered 2011","Paul McCartney",6128293,https://open.spotify.com/track/1SV1fxF65n9NhRHp3KlBuu
18,willow,"Taylor Swift",6075074,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
19,"Do They Know It's Christmas? - 1984 Version","Band Aid",5825978,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
20,DÁKITI,"Bad Bunny",5686271,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49
21,34+35,"Ariana Grande",5657413,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
22,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",5491622,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
23,"Mood (feat. iann dior)",24kGoldn,5468306,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
24,positions,"Ariana Grande",5420230,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
25,"White Christmas","Bing Crosby",5416648,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW
26,"WITHOUT YOU","The Kid LAROI",5050981,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA
27,"Run Rudolph Run - Single Version","Chuck Berry",5039023,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ
28,"champagne problems","Taylor Swift",5017062,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339
29,"Christmas (Baby Please Come Home)","Darlene Love",5015100,https://open.spotify.com/track/47ohYW8e7dxCYn9qbUMBCI
30,"Blue Christmas","Elvis Presley",4957843,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ
31,"It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra)","Perry Como",4922427,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa
32,"Santa Claus Is Coming To Town","The Jackson 5",4759337,https://open.spotify.com/track/6a1hzBiTkgqTsDA0Xgfh9z
33,Whoopty,CJ,4725456,https://open.spotify.com/track/5vGLcdRuSbUhD8ScwsGSdA
34,Snowman,Sia,4664041,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq
35,"Happy Xmas (War Is Over) - Remastered 2010","John Lennon",4551457,https://open.spotify.com/track/27RYrbL6S02LNVhDWVl38b
36,HOLIDAY,"Lil Nas X",4527281,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli
37,"WAP (feat. Megan Thee Stallion)","Cardi B",4354868,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
38,Body,"Megan Thee Stallion",4342017,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
39,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",4302229,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
40,"‘tis the damn season","Taylor Swift",4188332,https://open.spotify.com/track/4GBkffrtA51p17JH35irGA
41,"Tequila Shots","Kid Cudi",4074155,https://open.spotify.com/track/30KctD1WsHKTIYczXjip5a
42,"What You Know Bout Love","Pop Smoke",4005777,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
43,"Therefore I Am","Billie Eilish",3967617,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha
44,"Carol of the Bells","Mykola Dmytrovych Leontovych",3946866,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI
45,"no body, no crime (feat. HAIM)","Taylor Swift",3924164,https://open.spotify.com/track/6NriykdkRrjQMZo1sfVYUo
46,"gold rush","Taylor Swift",3905962,https://open.spotify.com/track/5BK0uqwY9DNfZ630STAEaq
47,"Baby, It's Cold Outside","Dean Martin",3859838,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE
48,"Do You Hear What I Hear? - Remastered 2006","Bing Crosby",3851320,https://open.spotify.com/track/35z5xJpu76nakf65i1BCMl
49,"Laugh Now Cry Later (feat. Lil Durk)",Drake,3839540,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
50,"Joy To The World","Nat King Cole",3830563,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu
51,"O Tannenbaum","Vince Guaraldi Trio",3804071,https://open.spotify.com/track/34rzJNfTd5e9s3TICFMPD0
52,"Blinding Lights","The Weeknd",3795086,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
53,"Santa Baby (with Henri René & His Orchestra)","Eartha Kitt",3714120,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO
54,"Winter Wonderland - Remastered","Bing Crosby",3702082,https://open.spotify.com/track/3pdQTWpq09XCBosbTtYIiZ
55,"I Saw Mommy Kissing Santa Claus","The Jackson 5",3654046,https://open.spotify.com/track/3lkYS3iMpWMVpaJ0yJAFrJ
56,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,3621146,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
57,"This Christmas","Donny Hathaway",3538061,https://open.spotify.com/track/7MSYSOobsombc1mbDWFxtD
58,"Have Yourself A Merry Little Christmas","Judy Garland",3526813,https://open.spotify.com/track/030mot3ZKR3oskfMsqDB2R
59,"Wishing Well","Juice WRLD",3507030,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
60,"Reminds Me Of You","Juice WRLD",3482991,https://open.spotify.com/track/5YSHygGN9D0mID1NsVd5my
61,"Mistletoe And Holly - Remastered 1999","Frank Sinatra",3443450,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ
62,"Levitating (feat. DaBaby)","Dua Lipa",3421401,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
63,"Little Saint Nick - 1991 Remix","The Beach Boys",3366708,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM
64,"Silver Bells","Dean Martin",3343629,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0
65,"tolerate it","Taylor Swift",3314719,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6
66,Gnat,Eminem,3267236,https://open.spotify.com/track/6cS9PmLky2NhLOhpIsUlow
67,"Way Out (feat. Big Sean)","Jack Harlow",3241202,https://open.spotify.com/track/57VeLYXrvNxe8Vs18K2M9W
68,"Baby, It's Cold Outside (feat. Meghan Trainor)","Brett Eldredge",3233042,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK
69,"Come & Go (with Marshmello)","Juice WRLD",3201526,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
70,"Sweater Weather","The Neighbourhood",3187458,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
71,"Show Out (with Skepta & Pop Smoke)","Kid Cudi",3175491,https://open.spotify.com/track/5CFJRZRq6sdKKtRwNPWbYv
72,"All Girls Are The Same","Juice WRLD",3170403,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
73,"Tyler Herro","Jack Harlow",3136929,https://open.spotify.com/track/3w1WjD2zJqjBjDz5fwqQPJ
74,pov,"Ariana Grande",3083684,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33
75,"Christmas (Baby Please Come Home)","Mariah Carey",3071068,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN
76,"Blueberry Faygo","Lil Mosey",3044621,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
77,ivy,"Taylor Swift",3026793,https://open.spotify.com/track/19CSr8rwW05VJL2F91KFNK
78,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow",2989592,https://open.spotify.com/track/0ZLuW8uOXdFNWcI40C0OC2
79,happiness,"Taylor Swift",2982705,https://open.spotify.com/track/73YUReisjb3A9ActdLLjJQ
80,"The Box","Roddy Ricch",2977183,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
81,"Rudolph The Red-Nosed Reindeer","Burl Ives",2947868,https://open.spotify.com/track/47otoIkhx3fkdivEXL5OB6
82,"Lucid Dreams","Juice WRLD",2937612,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
83,"Christmas Time Is Here - Vocal","Vince Guaraldi Trio",2935255,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0
84,"Santa Baby","Kylie Minogue",2922823,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz
85,"Here Comes Santa Claus (Right Down Santa Claus Lane) - 1947 Version","Gene Autry",2918624,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo
86,"Sleigh Ride",Carpenters,2913105,https://open.spotify.com/track/07RmHXaYqBdUyfAESPZkRO
87,"Mele Kalikimaka - Single Version","Bing Crosby",2866984,https://open.spotify.com/track/1GQ3cCJMAhLqWARyVZWxnO
88,Heather,"Conan Gray",2798593,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
