,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
112,"bad guy","Billie Eilish",1883242,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
113,"Ballin' (with Roddy Ricch)",Mustard,1873730,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
114,Whoopty,CJ,1871663,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5
115,Hawái,Maluma,1870034,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp
116,ROXANNE,"Arizona Zervas",1864531,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
117,"HIGHEST IN THE ROOM","Travis Scott",1855509,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
118,"Beautiful Crazy","Luke Combs",1838355,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
119,"forget me too (feat. Halsey)","Machine Gun Kelly",1825670,https://open.spotify.com/track/1VSuFS7PahCN3SWbOcQ98m
120,"Take You Dancing","Jason Derulo",1820745,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
121,"WHATS POPPIN","Jack Harlow",1819217,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
122,"One Of Them Girls","Lee Brice",1804102,https://open.spotify.com/track/14GwnOeC9qYEKEA6uOZepa
123,"Sunday Best (Feeling Good, Like I Should)",Surfaces,1800031,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
124,"We Paid (feat. 42 Dugg)","Lil Baby",1799346,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
125,"Look Over Your Shoulder (feat. Kendrick Lamar)","Busta Rhymes",1798987,https://open.spotify.com/track/00R0fEFZGb5hyTgF1nrRCq
126,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",1785853,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
127,"Intentions (feat. Quavo)","Justin Bieber",1781717,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
128,Losses,"Lil Tjay",1770183,https://open.spotify.com/track/3bAzFi7wGuOXJdgOYyFDSW
129,Falling,"Trevor Daniel",1767615,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
130,Falling,"Harry Styles",1760051,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
131,"20 Min","Lil Uzi Vert",1746227,https://open.spotify.com/track/0uxSUdBrJy9Un0EYoBowng
132,"Pretty Heart","Parker McCollum",1724122,https://open.spotify.com/track/6vC90OOjZR165Hw8CpsqEm
133,"Star Shopping","Lil Peep",1716194,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp
134,"FRANCHISE (feat. Young Thug & M.I.A.)","Travis Scott",1710029,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ
135,"Chasin' You","Morgan Wallen",1694595,https://open.spotify.com/track/5MwynWK9s4hlyKHqhkNn4A
136,"Breaking Me",Topic,1694535,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
137,"Deep End",Fousheé,1694393,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA
138,"Said Sum (feat. City Girls & DaBaby) - Remix","Moneybagg Yo",1689391,https://open.spotify.com/track/13VXVxePp4NUiXwtmQ0viz
139,"Onna Come Up","Lil Eazzyy",1678277,https://open.spotify.com/track/3NxFTRr0692mbC5hD0nEZD
140,Bang!,AJR,1673768,https://open.spotify.com/track/53BHUFdQphHiZUUG3nx9zn
141,"Girls in the Hood","Megan Thee Stallion",1670843,https://open.spotify.com/track/6WbTTAGKrQtCQvmc5BuYfh
142,Promiscuous,"Nelly Furtado",1664013,https://open.spotify.com/track/2gam98EZKrF9XuOkU13ApN
143,"lovely (with Khalid)","Billie Eilish",1653792,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
144,"No Role Modelz","J. Cole",1651166,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
145,BOP,DaBaby,1644344,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
146,"Kacey Talk","YoungBoy Never Broke Again",1638715,https://open.spotify.com/track/1SF8piqsZWn86DajVKih8F
147,"Stay Down (with 6LACK & Young Thug)","Lil Durk",1638494,https://open.spotify.com/track/6w4PV16oMh5I6ZOCvig0hK
148,"This Is Halloween","The Citizens of Halloween",1637478,https://open.spotify.com/track/0yURuYmnz9tl4K04e5Y6aQ
149,SAD!,XXXTENTACION,1632758,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
150,"Stuck with U (with Justin Bieber)","Ariana Grande",1631958,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
151,Conversations,"Juice WRLD",1624162,https://open.spotify.com/track/4K06PO78fW4mnBVenxGNob
152,"Highway to Hell",AC/DC,1603603,https://open.spotify.com/track/2zYzyRzz6pRmhPzyfMEC8s
153,"High Fashion (feat. Mustard)","Roddy Ricch",1601443,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
154,"MIDDLE CHILD","J. Cole",1593297,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
155,July,"Noah Cyrus",1590938,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
156,"Godzilla (feat. Juice WRLD)",Eminem,1588164,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
157,"Toosie Slide",Drake,1584439,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
158,"The Less I Know The Better","Tame Impala",1581816,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
159,"Tongue Tied",Grouplove,1579494,https://open.spotify.com/track/0GO8y8jQk1PkHzS31d699N
160,"THE SCOTTS","THE SCOTTS",1570864,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
161,MORE,K/DA,1570538,https://open.spotify.com/track/6juLaduD4STCUDWT0AYun4
162,"Glock In My Lap","21 Savage",1566248,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k
163,"No Guidance (feat. Drake)","Chris Brown",1560737,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
164,"Heartless (feat. Morgan Wallen)",Diplo,1551901,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
165,"Flex (feat. Juice WRLD)","Polo G",1546300,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
166,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",1543429,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
167,"Space Cadet (feat. Gunna)","Metro Boomin",1535086,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz
168,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",1530430,https://open.spotify.com/track/1Z0cZI0UzNbP9L8MzzGxqf
169,"Got What I Got","Jason Aldean",1525965,https://open.spotify.com/track/4TCc369aRPRubv1m8R1TBG
170,"GREECE (feat. Drake)","DJ Khaled",1524678,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
171,PTSD,"G Herbo",1520077,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
172,"Beer Never Broke My Heart","Luke Combs",1517736,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx
173,"Ice Cream (with Selena Gomez)",BLACKPINK,1512469,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
174,"Hello (feat. A Boogie Wit da Hoodie)","Pop Smoke",1510325,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi
175,"I Fall Apart","Post Malone",1509441,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
176,"XO Tour Llif3","Lil Uzi Vert",1506313,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
177,"Armed And Dangerous","Juice WRLD",1499361,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
178,"7 rings","Ariana Grande",1491387,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
179,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",1489826,https://open.spotify.com/track/5i7ThJfYLAzp2DyZuFpF6j
180,"Without You","Luke Combs",1487406,https://open.spotify.com/track/3zxAw8PaqpeGZ3Pakkxv3J
181,"Mad at Disney","salem ilese",1485554,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
182,"I Hope","Gabby Barrett",1485008,https://open.spotify.com/track/23T0OX7QOiIUFShSzbJ5Uo
183,"Money Trees","Kendrick Lamar",1484477,https://open.spotify.com/track/2HbKqm4o0w5wEeEFXm2sD4
184,"Don't Start Now","Dua Lipa",1469988,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
185,"Dance Monkey","Tones And I",1469968,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
186,"Kid That Kidd (feat. Future and Doe Boy)","Trippie Redd",1467441,https://open.spotify.com/track/6EudabsFkMkxL9ZDVDqn0W
187,Wow.,"Post Malone",1466721,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
188,"rockstar (feat. 21 Savage)","Post Malone",1460502,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
189,"(Don't Fear) The Reaper","Blue Öyster Cult",1444504,https://open.spotify.com/track/5QTxFnGygVM4jFQiBovmRo
190,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,1441750,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
191,"Blood // Water",grandson,1437973,https://open.spotify.com/track/0AUyNF6iFxMNQsNx2nhtrw
192,"Say You Won't Let Go","James Arthur",1436118,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
193,"10,000 Hours (with Justin Bieber)","Dan + Shay",1425540,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
194,"Blueberry Eyes (feat. SUGA of BTS)",MAX,1420422,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
195,"Murder On My Mind","YNW Melly",1418133,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
196,"Cover Me Up","Morgan Wallen",1412837,https://open.spotify.com/track/7Jd0VVrzeTTWipxSzJ81aC
197,"Hit Different",SZA,1411863,https://open.spotify.com/track/7Bar1kLTmsRmH6FCKKMEyU
198,"3 Headed Goat (feat. Lil Baby & Polo G)","Lil Durk",1404618,https://open.spotify.com/track/2h4cmbyb6S7e8igDZIITJU
199,"Mr. Brightside","The Killers",1404506,https://open.spotify.com/track/003vvx7Niy0yvhvHt4a68B
200,"Chicago Freestyle (feat. Giveon)",Drake,1399686,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
