,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money",8514480,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX
2,"Mood (feat. iann dior)",24kGoldn,7871944,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
3,"WAP (feat. Megan Thee Stallion)","Cardi B",7561476,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
4,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",7533527,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
5,"Laugh Now Cry Later (feat. Lil Durk)",Drake,6157923,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI
6,"What You Know Bout Love","Pop Smoke",6120832,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
7,"Holy (feat. Chance The Rapper)","Justin Bieber",5208862,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
8,"Lonely (with benny blanco)","Justin Bieber",5148206,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
9,"Dreams - 2004 Remaster","Fleetwood Mac",5083371,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
10,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,4614074,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
11,"Come & Go (with Marshmello)","Juice WRLD",4569303,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG
12,"Wishing Well","Juice WRLD",4534382,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
13,"Mr. Right Now (feat. Drake)","21 Savage",4310625,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj
14,Runnin,"21 Savage",4276451,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk
15,"Blinding Lights","The Weeknd",4273503,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,Heather,"Conan Gray",4189966,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA
17,"POPSTAR (feat. Drake)","DJ Khaled",4113571,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
18,"Put Your Records On","Ritt Momney",4101821,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9
19,Dynamite,BTS,4097133,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY
20,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",3911567,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
21,"you broke me first","Tate McRae",3788856,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
22,"Watermelon Sugar","Harry Styles",3782070,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
23,Wonder,"Shawn Mendes",3701971,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb
24,"my ex's best friend (with blackbear)","Machine Gun Kelly",3680326,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl
25,"Blueberry Faygo","Lil Mosey",3627605,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
26,"Martin & Gina","Polo G",3530585,https://open.spotify.com/track/1VLtjHwRWOVJiE5Py7JxoQ
27,"Mood Swings (feat. Lil Tjay)","Pop Smoke",3338195,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
28,"24 (feat. Lil Baby)","Money Man",3330789,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5
29,Sofia,Clairo,3273062,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
30,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",3100192,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
31,"All Girls Are The Same","Juice WRLD",3009234,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
32,"Lucid Dreams","Juice WRLD",2999262,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
33,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",2931851,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
34,Robbery,"Juice WRLD",2929989,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
35,Circles,"Post Malone",2925357,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
36,"Go Crazy","Chris Brown",2922290,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
37,"The Box","Roddy Ricch",2803725,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
38,"Savage Love (Laxed - Siren Beat)","Jawsh 685",2795495,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
39,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",2779060,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
40,Daisy,Ashnikko,2765694,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
41,"Smile (with The Weeknd)","Juice WRLD",2764389,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
42,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,2752070,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
