,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,12175320,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"THE SCOTTS","THE SCOTTS",9458216,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
3,"Blueberry Faygo","Lil Mosey",8153838,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
4,"Blinding Lights","The Weeknd",7752167,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
5,"Toosie Slide",Drake,7186601,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
6,GOOBA,6ix9ine,6798540,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
7,"The Box","Roddy Ricch",6762054,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
8,"Party Girl",StaySolidRocky,6014642,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
9,"Roses - Imanbek Remix","SAINt JHN",5983552,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
10,"Stuck with U (with Justin Bieber)","Ariana Grande",5952929,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
11,"WHATS POPPIN","Jack Harlow",5833180,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
12,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",5811822,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
13,"Life Is Good (feat. Drake)",Future,5474055,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
14,"Solitaires (feat. Travis Scott)",Future,5260360,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
15,"After Party","Don Toliver",5222251,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
16,Righteous,"Juice WRLD",5102382,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
17,"death bed (coffee for your head)",Powfu,4780384,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
18,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",4731057,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
19,"Say So (feat. Nicki Minaj)","Doja Cat",4640701,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
20,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4622336,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
21,Circles,"Post Malone",4562227,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
22,"Intentions (feat. Quavo)","Justin Bieber",4405412,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
23,"Don't Start Now","Dua Lipa",4374808,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
24,"Flex (feat. Juice WRLD)","Polo G",4350759,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
25,"Chicago Freestyle (feat. Giveon)",Drake,4217844,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
26,"Say So","Doja Cat",4094429,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
27,"Adore You","Harry Styles",4071140,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
28,Supalonely,BENEE,4047962,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
29,"All Bad (feat. Lil Uzi Vert)",Future,4002696,https://open.spotify.com/track/021lWIHJrURZrmvYQ1xcM8
30,ROXANNE,"Arizona Zervas",3906973,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
31,Falling,"Trevor Daniel",3881594,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
32,"Be Kind (with Halsey)",Marshmello,3853364,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
33,goosebumps,"Travis Scott",3576496,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
34,"High Fashion (feat. Mustard)","Roddy Ricch",3569834,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
35,"Trillionaire (feat. Youngboy Never Broke Again)",Future,3566915,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz
36,"Play Date","Melanie Martinez",3507417,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
37,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3487939,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
38,"Go Stupid","Polo G",3446909,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
39,"Break My Heart","Dua Lipa",3443529,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
40,"HIGHEST IN THE ROOM","Travis Scott",3427178,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
41,"Turks (with Gunna & ft. Travis Scott)",NAV,3388539,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
42,"Ballin' (with Roddy Ricch)",Mustard,3294816,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
43,"SICKO MODE","Travis Scott",3230214,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
44,Myron,"Lil Uzi Vert",3229074,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
45,"Lucid Dreams","Juice WRLD",3186132,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
46,"hot girl bummer",blackbear,3181504,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
47,"Lose Somebody",Kygo,3126839,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
48,P2,"Lil Uzi Vert",3126104,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
49,Savage,"Megan Thee Stallion",3101920,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
50,"Someone You Loved","Lewis Capaldi",3097670,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
51,"Be Something (feat. Lil Baby)","Polo G",3089825,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
52,"Boss Bitch","Doja Cat",2955977,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
53,PTSD,"G Herbo",2903145,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
54,"ily (i love you baby) (feat. Emilee)","Surf Mesa",2900249,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
55,Daisies,"Katy Perry",2889822,https://open.spotify.com/track/4uqh9bualXNHXXwO2wPorc
56,"Godzilla (feat. Juice WRLD)",Eminem,2885164,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
57,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2789442,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
58,"If the World Was Ending - feat. Julia Michaels","JP Saxe",2785975,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
59,"Dance Monkey","Tones And I",2770708,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
60,BOP,DaBaby,2761412,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
