,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,10375792,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
2,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",7298716,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
3,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",7189682,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
4,"Watermelon Sugar","Harry Styles",6689854,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
5,"Blueberry Faygo","Lil Mosey",6492849,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
6,"Party Girl",StaySolidRocky,6433310,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
7,"Blinding Lights","The Weeknd",6411195,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
8,"The Woo (feat. 50 Cent & Roddy Ricch)","Pop Smoke",6346415,https://open.spotify.com/track/1H7KnK26kc1YyellpbINEn
9,"Savage Love (Laxed - Siren Beat)","Jawsh 685",5276143,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
10,"We Paid (feat. 42 Dugg)","Lil Baby",5217598,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
11,"THE SCOTTS","THE SCOTTS",5027388,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
12,"The Box","Roddy Ricch",4930664,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
13,"Roses - Imanbek Remix","SAINt JHN",4738035,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
14,"Toosie Slide",Drake,4405390,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
15,"Got It On Me","Pop Smoke",4359800,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
16,"The Bigger Picture","Lil Baby",4288621,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
17,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",4255225,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
18,Dior,"Pop Smoke",4250482,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
19,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4157094,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
20,"Rain On Me (with Ariana Grande)","Lady Gaga",4147717,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
21,"After Party","Don Toliver",4082970,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
22,"WHATS POPPIN","Jack Harlow",3927468,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
23,"death bed (coffee for your head)",Powfu,3901561,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
24,"Aim For The Moon (feat. Quavo)","Pop Smoke",3817303,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
25,"Make It Rain (feat. Rowdy Rebel)","Pop Smoke",3771274,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
26,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",3736766,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
27,Gangstas,"Pop Smoke",3720043,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
28,"Intentions (feat. Quavo)","Justin Bieber",3683263,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
29,Circles,"Post Malone",3638785,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
30,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3602528,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
31,"44 BullDog","Pop Smoke",3564802,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
32,"Chicago Freestyle (feat. Giveon)",Drake,3555520,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
33,"Wash Us In The Blood","Kanye West",3530365,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
34,"GO (feat. Juice WRLD)","The Kid LAROI",3501099,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
35,"Something Special","Pop Smoke",3379826,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
36,"Flex (feat. Juice WRLD)","Polo G",3355113,https://open.spotify.com/track/2QqJTIlGKRLJC3onkavYEz
37,"Creature (feat. Swae Lee)","Pop Smoke",3347767,https://open.spotify.com/track/3eV2WT9YhfzkxbufnBF8wK
38,"Life Is Good (feat. Drake)",Future,3328759,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
39,"Lucid Dreams","Juice WRLD",3292828,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
40,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3210148,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
41,Righteous,"Juice WRLD",3179864,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
42,"Mood Swings (feat. Lil Tjay)","Pop Smoke",3149228,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
43,"Don't Start Now","Dua Lipa",3144174,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
44,"Rags2Riches (feat. ATR Son Son)","Rod Wave",3122270,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
45,"Go Crazy","Chris Brown",3097685,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
46,"Yea Yea","Pop Smoke",3086658,https://open.spotify.com/track/0bjgQ24UZGwKikldIyEOgf
47,"Break My Heart","Dua Lipa",3073354,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
48,"Adore You","Harry Styles",3053456,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
49,"Prospect (ft. Lil Baby)","iann dior",3036504,https://open.spotify.com/track/4iHSE5R1U8jf84tRn52xRt
50,Supalonely,BENEE,2982707,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
51,"Stuck with U (with Justin Bieber)","Ariana Grande",2982704,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
52,"Say So","Doja Cat",2927655,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
53,"How You Like That",BLACKPINK,2915706,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
54,21,"Polo G",2905478,https://open.spotify.com/track/3JKgcAa7r07ocVWcV8bS0H
55,goosebumps,"Travis Scott",2876381,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
56,"Before You Go","Lewis Capaldi",2846999,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
57,Robbery,"Juice WRLD",2846362,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
58,"What You Know Bout Love","Pop Smoke",2826920,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
59,"All Girls Are The Same","Juice WRLD",2826714,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
60,"Snitching (feat. Quavo & Future)","Pop Smoke",2792651,https://open.spotify.com/track/2FhEj9lvEIaJihjFprRrGt
61,"hot girl bummer",blackbear,2778873,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
62,"Someone You Loved","Lewis Capaldi",2750372,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
63,"HIGHEST IN THE ROOM","Travis Scott",2742680,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
64,"Enjoy Yourself (feat. Karol G)","Pop Smoke",2740315,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
65,"Ballin' (with Roddy Ricch)",Mustard,2736027,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
66,"Bad Bitch From Tokyo (Intro)","Pop Smoke",2712082,https://open.spotify.com/track/4OGIeHtYhRTJ8iW21UUyZW
67,"Stunnin' (feat. Harm Franklin)","Curtis Waters",2710135,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
68,"Life's A Mess (feat. Halsey)","Juice WRLD",2709057,https://open.spotify.com/track/1yHdZ9S6rBlNPH3LDNMy2P
69,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",2684479,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
70,"High Fashion (feat. Mustard)","Roddy Ricch",2683146,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
71,"Be Kind (with Halsey)",Marshmello,2683011,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
72,"ily (i love you baby) (feat. Emilee)","Surf Mesa",2681885,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
73,Falling,"Trevor Daniel",2678746,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
74,ROXANNE,"Arizona Zervas",2666407,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
75,"Are You Bored Yet? (feat. Clairo)",Wallows,2656363,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
76,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",2599190,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
77,GOOBA,6ix9ine,2580450,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
78,"Deep End Freestyle","Sleepy Hallow",2557247,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
79,"West Coast Shit (feat. Tyga & Quavo)","Pop Smoke",2545924,https://open.spotify.com/track/1JDhNQ0oOT7XpclZn3aQ8F
80,"Dance Monkey","Tones And I",2477476,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
81,"SICKO MODE","Travis Scott",2454808,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
82,BOP,DaBaby,2412715,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
