,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Blinding Lights","The Weeknd",10808299,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,"The Box","Roddy Ricch",10548673,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
3,"Blueberry Faygo","Lil Mosey",9374246,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
4,"Turks (feat. Travis Scott)",NAV,8502704,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
5,"Don't Start Now","Dua Lipa",7458752,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
6,"Say So","Doja Cat",6289374,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
7,"Roses - Imanbek Remix","SAINt JHN",6173107,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,"WHATS POPPIN","Jack Harlow",6101909,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
9,Savage,"Megan Thee Stallion",5816607,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
10,"Intentions (feat. Quavo)","Justin Bieber",5686330,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
11,"In Your Eyes","The Weeknd",5624038,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
12,"death bed (coffee for your head)",Powfu,5520943,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
13,"BELIEVE IT",PARTYNEXTDOOR,5176368,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
14,"Break My Heart","Dua Lipa",5116888,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
15,"High Fashion (feat. Mustard)","Roddy Ricch",4997284,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
16,ROXANNE,"Arizona Zervas",4996137,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
17,"Sunday Best (Feeling Good, Like I Should)",Surfaces,4989146,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
18,Circles,"Post Malone",4933126,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
19,Falling,"Trevor Daniel",4891943,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
20,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",4813452,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
21,"Life Is Good (feat. Drake)",Future,4792758,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
22,"After Hours","The Weeknd",4679212,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
23,P2,"Lil Uzi Vert",4652546,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
24,Supalonely,BENEE,4522075,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
25,"Adore You","Harry Styles",4403116,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
26,"Dance Monkey","Tones And I",4252782,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
27,"Godzilla (feat. Juice WRLD)",Eminem,4195831,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
28,Myron,"Lil Uzi Vert",4192360,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
29,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",4158482,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
30,"That Way - Bonus Track","Lil Uzi Vert",4157259,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
31,Heartless,"The Weeknd",4049662,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
32,Physical,"Dua Lipa",3643035,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
33,"Ballin' (with Roddy Ricch)",Mustard,3591196,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
34,"Go Stupid (feat. NLE Choppa & Mike WiLL Made-It)","Polo G",3444160,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
35,"Someone You Loved","Lewis Capaldi",3408558,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
36,"hot girl bummer",blackbear,3400514,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
37,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",3387887,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
38,"Save Your Tears","The Weeknd",3372295,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
39,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",3334810,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
40,"everything i wanted","Billie Eilish",3273961,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
41,BOP,DaBaby,3235174,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
42,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",3206845,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
43,"Lo Mein","Lil Uzi Vert",3120447,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
44,"CITY OF ANGELS",24kGoldn,3088052,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
45,"Lucid Dreams","Juice WRLD",3062461,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
46,Safaera,"Bad Bunny",3001310,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
47,PTSD,"G Herbo",2978493,https://open.spotify.com/track/3jT2LKH0RSbQ8jIUNFzXm5
48,Suicidal,"YNW Melly",2927508,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
49,"Boss Bitch","Doja Cat",2866901,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
50,"Baby Pluto","Lil Uzi Vert",2859371,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
51,"Hardest To Love","The Weeknd",2738173,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
