,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"The Box","Roddy Ricch",18883695,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
2,"Life Is Good (feat. Drake)",Future,11725270,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
3,Intentions,"Justin Bieber",9044309,https://open.spotify.com/track/364dI1bYnvamSnBJ8JcNzN
4,ROXANNE,"Arizona Zervas",7884837,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
5,"High Fashion (feat. Mustard)","Roddy Ricch",7616758,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
6,"Blinding Lights","The Weeknd",7451597,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
7,"Godzilla (feat. Juice WRLD)",Eminem,7235132,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
8,Falling,"Trevor Daniel",7079662,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
9,"Don't Start Now","Dua Lipa",6911464,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,Circles,"Post Malone",6696187,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
11,"everything i wanted","Billie Eilish",6541461,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
12,BOP,DaBaby,6301127,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
13,"Dance Monkey","Tones And I",6209703,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
14,Suicidal,"YNW Melly",6176413,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
15,"Blueberry Faygo","Lil Mosey",5802868,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh
16,Run,Joji,5759082,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
17,"Ballin' (with Roddy Ricch)",Mustard,5519250,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
18,"Say So","Doja Cat",5143429,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
19,"TOES (feat. Lil Baby & Moneybagg Yo)",DaBaby,4913481,https://open.spotify.com/track/2FvD20Z8aoWIePi7PoN8sG
20,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",4880472,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
21,"Adore You","Harry Styles",4800551,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
22,"You should be sad",Halsey,4657358,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
23,SUGAR,BROCKHAMPTON,4600863,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
24,Yummy,"Justin Bieber",4600350,https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
25,Woah,"Lil Baby",4483207,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
26,"WHATS POPPIN","Jack Harlow",4454303,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
27,"OUT WEST (feat. Young Thug)",JACKBOYS,4372723,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
28,"Know Your Worth",Khalid,4329604,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
29,"My Oh My (feat. DaBaby)","Camila Cabello",4323586,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
30,"Someone You Loved","Lewis Capaldi",4305603,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
31,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",4187496,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
32,"Futsal Shuffle 2020","Lil Uzi Vert",4085926,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs
33,"hot girl bummer",blackbear,3897852,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
34,Yikes,"Nicki Minaj",3766495,https://open.spotify.com/track/75dLEqanQTupF3dtP9exT5
35,"HIGHEST IN THE ROOM","Travis Scott",3754045,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
36,"bad guy","Billie Eilish",3721615,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
37,"What A Man Gotta Do","Jonas Brothers",3629494,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
38,"Good News","Mac Miller",3610046,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
39,"Lucid Dreams","Juice WRLD",3606874,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
40,VIBEZ,DaBaby,3597119,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM
41,"No Idea","Don Toliver",3537878,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
42,"I Do It (ft. Big Sean, Lil Baby)","Lil Wayne",3531253,https://open.spotify.com/track/1bRO28yzxgO3y3UmNR29TZ
43,Tusa,"KAROL G",3519635,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
44,Robbery,"Juice WRLD",3502402,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
45,"Sum 2 Prove","Lil Baby",3375978,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz
46,"10,000 Hours (with Justin Bieber)","Dan + Shay",3331326,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
47,GOODMORNINGTOKYO!,"TOKYO’S REVENGE",3315507,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
48,"when the party's over","Billie Eilish",3227972,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
49,Memories,"Maroon 5",3206783,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
50,Suge,DaBaby,3191234,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
51,"Lose You To Love Me","Selena Gomez",3157654,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
52,"Sunday Best (Feeling Good, Like I Should)",Surfaces,3061897,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
